,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-04-04,0,0,3.00,3.0,3,1,0,1,1,1.33
1,2018-04-17,0,0,1.80,2.0,0,0,0,0,1,0.80
2,2018-04-19,0,0,6.43,2.0,5,4,1,2,2,1.57
3,2018-04-23,0,0,5.40,4.2,6,2,1,0,6,1.46
4,2018-04-27,0,0,4.61,2.0,2,0,0,0,2,1.39
5,April,0,0,4.61,13.2,16,7,2,3,12,1.39
6,2018-05-03,0,0,3.57,4.0,3,0,0,1,3,1.30
7,2018-05-09,0,0,3.18,5.0,4,1,1,0,3,1.19
8,2018-05-14,0,0,2.51,6.0,3,0,0,0,4,1.05
9,2018-05-20,0,0,2.65,5.1,7,2,1,1,5,1.12
10,2018-05-26,0,0,2.70,6.0,4,2,0,2,4,1.10
11,2018-05-31,1,0,2.60,5.0,4,1,1,2,4,1.11
12,May,1,0,1.72,31.1,25,6,3,6,23,0.99
13,2018-06-06,0,0,2.94,4.0,7,3,1,3,3,1.22
14,2018-06-11,1,0,3.00,5.0,4,2,2,2,5,1.22
15,2018-06-16,1,0,2.63,7.2,2,0,0,0,9,1.10
16,2018-06-22,0,0,3.26,4.2,11,6,0,1,2,1.21
17,2018-06-27,0,0,3.38,5.2,7,3,1,0,2,1.21
18,June,2,0,4.67,27.0,31,14,4,6,21,1.37
19,2018-07-03,1,0,3.19,7.0,3,1,1,1,4,1.15
20,2018-07-08,1,0,3.39,6.0,5,4,3,0,3,1.13
21,2018-07-14,0,1,3.63,4.1,6,4,1,2,3,1.16
22,2018-07-20,1,0,3.44,7.1,4,1,0,1,10,1.13
23,2018-07-27,0,0,3.51,6.0,5,3,0,3,6,1.14
24,July,3,1,3.82,30.2,23,13,5,7,26,0.98
25,2018-08-01,0,1,3.95,4.1,10,7,3,0,3,1.19
26,2018-08-06,0,0,3.81,6.1,2,1,0,1,4,1.15
27,2018-08-11,1,0,3.80,5.0,3,2,0,2,5,1.14
28,2018-08-17,0,1,4.04,4.1,7,5,3,2,4,1.17
29,2018-08-25,0,0,3.92,6.0,4,1,1,2,6,1.17
30,2018-08-30,1,0,3.71,7.0,3,0,0,3,4,1.15
31,August,2,2,4.36,33.0,29,16,7,10,26,1.18
32,2018-09-04,0,0,3.56,6.0,6,0,0,1,4,1.15
33,2018-09-12,0,1,3.56,5.0,4,2,2,1,2,1.15
34,2018-09-17,0,0,3.49,5.1,3,1,0,3,5,1.14
35,2018-09-23,0,1,3.55,5.0,8,3,0,1,5,1.17
36,2018-09-28,1,0,3.72,5.0,6,5,1,2,6,1.18
37,September,1,2,3.76,26.1,27,11,3,8,22,1.33
