,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,March,0,0,0.00,2.0,0,0,0,0,1,0.00
1,2019-03-31,0,0,0.00,2.0,0,0,0,0,1,0.00
2,2019-04-05,1,0,0.00,7.0,3,0,0,1,8,0.44
3,2019-04-11,0,1,0.00,6.1,4,0,0,2,6,0.65
4,2019-04-16,0,0,0.81,7.0,6,2,0,1,6,0.76
5,2019-04-22,0,0,1.59,6.0,5,3,1,2,5,0.85
6,2019-04-27,0,1,1.54,6.2,6,1,0,1,5,0.89
7,April,1,2,1.64,33.0,24,6,1,7,30,0.94
8,2019-05-03,0,1,2.63,2.2,6,5,0,2,1,1.04
9,2019-05-09,0,1,4.20,3.0,6,8,0,5,3,1.23
10,2019-05-14,1,0,3.59,7.0,1,0,0,2,5,1.11
11,2019-05-19,1,0,3.67,6.1,4,3,1,1,4,1.07
12,2019-05-25,0,1,4.27,5.0,10,6,0,0,1,1.15
13,2019-05-30,0,1,4.57,6.0,11,5,3,2,6,1.25
14,May,2,4,8.10,30.0,38,27,4,12,20,1.67
15,2019-06-05,1,0,4.44,8.0,5,3,2,1,6,1.19
16,2019-06-10,0,0,4.40,0.2,1,0,0,0,1,1.19
17,2019-06-13,0,1,4.87,4.0,9,6,0,2,3,1.27
18,2019-06-21,1,0,4.57,7.0,5,1,1,0,8,1.23
19,2019-06-27,1,0,4.27,6.0,9,0,0,0,5,1.25
20,June,3,1,3.51,25.2,29,10,3,3,23,1.25
21,2019-07-02,0,0,4.13,3.0,1,0,0,0,4,1.22
22,2019-07-07,0,0,4.15,6.0,5,3,2,1,5,1.20
23,2019-07-15,0,1,4.31,4.2,5,4,1,3,7,1.23
24,2019-07-20,1,0,4.08,6.0,2,0,0,2,8,1.20
25,2019-07-25,0,1,4.29,5.0,7,5,3,1,2,1.21
26,2019-07-30,1,0,4.23,6.0,5,2,2,0,4,1.20
27,July,2,2,4.11,30.2,25,14,8,7,30,1.04
28,2019-08-04,0,1,4.69,3.1,10,8,2,0,5,1.24
29,2019-08-10,0,1,4.71,5.1,6,3,0,3,6,1.26
30,2019-08-16,0,0,4.59,7.1,4,2,0,0,9,1.22
31,2019-08-21,0,1,4.74,5.0,7,5,1,2,1,1.24
32,2019-08-26,0,0,4.67,6.0,5,2,1,0,6,1.23
33,2019-08-31,1,0,4.67,6.0,8,3,1,1,5,1.24
34,August,1,3,6.27,33.0,40,23,5,6,32,1.39
35,2019-09-12,1,0,4.52,5.0,4,0,0,0,7,1.22
36,2019-09-19,0,0,4.49,5.0,5,2,0,2,6,1.23
37,2019-09-26,1,0,4.44,6.0,3,2,0,2,8,1.22
38,September,2,0,2.25,16.0,12,4,0,4,21,1.00
