,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-24,0,1,1.59,5.2,2,1,0,3,6,0.88
1,2020-07-29,1,0,1.54,6.0,4,1,1,1,8,0.86
2,July,1,1,1.54,11.2,6,2,1,4,14,0.86
3,2020-08-04,1,0,1.89,7.1,6,2,0,1,9,0.89
4,2020-08-09,0,1,2.08,7.0,6,2,1,1,4,0.92
5,2020-08-15,0,1,2.25,6.0,9,2,0,2,3,1.09
6,2020-08-20,0,1,4.38,5.0,10,10,1,2,5,1.27
7,2020-08-25,0,0,4.50,5.0,6,3,2,3,5,1.33
8,2020-08-31,0,1,4.88,6.0,8,5,1,2,7,1.38
9,August,1,4,5.94,36.1,45,24,5,11,33,1.54
10,2020-09-05,0,0,4.58,7.0,5,2,0,3,5,1.35
11,2020-09-11,0,0,4.35,7.0,6,2,0,1,5,1.31
12,2020-09-16,0,1,4.33,6.2,6,3,0,4,6,1.33
13,2020-09-21,1,0,4.10,6.0,5,1,0,1,3,1.30
14,2020-09-26,1,0,3.75,7.0,5,0,0,1,7,1.26
15,September,2,1,2.14,33.2,27,8,0,10,26,1.10
