,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-05-22,0,0,2.25,1,0,4.0,3,1,1,0,1,3,1.00
1,May,0,0,2.25,1,0,4.0,3,1,1,0,1,3,1.00
2,2021-08-20,0,1,1.00,1,0,5.0,2,2,0,0,2,5,0.89
3,2021-08-26,0,0,2.70,1,0,4.1,8,3,3,1,1,3,1.28
4,August,0,1,2.89,2,0,9.1,10,5,3,1,3,8,1.39
5,2021-09-01,0,0,4.41,1,0,3.0,5,4,4,0,1,3,1.41
6,2021-09-06,0,1,5.06,1,0,5.0,5,5,4,1,2,3,1.41
7,2021-09-11,0,0,5.47,1,0,5.0,6,4,4,2,1,1,1.41
8,2021-09-17,1,0,4.50,1,0,5.2,3,0,0,0,2,3,1.31
9,2021-09-22,1,0,4.15,1,0,7.0,4,2,2,1,0,3,1.18
10,2021-09-29,0,1,4.23,1,0,5.2,7,3,3,1,1,7,1.21
11,September,2,2,4.88,6,0,31.1,30,18,17,5,7,20,1.18
