,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-06,0,0,2.25,1,0,4.0,3,1,1,0,3,4,1.50
1,2021-04-13,0,0,3.12,1,0,4.2,4,2,2,1,1,3,1.27
2,2021-04-23,1,0,1.69,1,0,7.1,1,0,0,0,2,3,0.88
3,2021-04-28,1,0,1.96,1,0,7.0,4,2,2,1,1,3,0.83
4,April,2,0,1.96,4,0,23.0,12,5,5,2,7,13,0.83
5,2021-05-04,0,0,1.91,1,0,5.1,4,1,1,0,1,3,0.85
6,2021-05-12,0,1,4.26,1,0,3.1,9,9,9,1,2,3,1.11
7,2021-05-17,0,1,5.35,1,0,3.2,7,6,6,1,3,1,1.27
8,2021-05-23,0,0,5.44,1,0,6.0,8,4,4,0,1,10,1.31
9,2021-05-29,1,0,5.24,1,0,5.0,3,2,2,1,2,5,1.27
10,May,1,2,8.49,5,0,23.1,31,22,22,3,9,22,1.71
11,2021-06-03,0,0,5.61,1,0,5.0,9,5,5,3,0,2,1.32
12,2021-06-10,0,0,5.75,1,0,5.0,8,4,4,2,1,2,1.37
13,2021-06-15,0,1,6.12,1,0,4.0,9,6,5,1,1,5,1.44
14,2021-06-21,0,0,6.09,1,0,4.2,5,3,3,2,5,4,1.49
15,2021-06-27,1,0,5.83,1,0,6.0,6,2,2,1,0,7,1.45
16,June,1,1,6.93,5,0,24.2,37,20,19,9,7,20,1.78
17,2021-07-02,0,1,6.09,1,0,4.1,9,6,5,2,1,4,1.50
18,2021-07-08,1,0,5.90,1,0,7.0,8,3,3,1,1,8,1.48
19,2021-07-18,0,1,6.15,1,0,7.0,11,7,7,2,1,4,1.50
20,2021-07-23,0,0,6.14,1,0,6.0,7,4,4,2,1,4,1.49
21,2021-07-28,0,1,6.77,1,0,3.0,10,9,9,0,4,2,1.59
22,July,1,3,9.22,5,0,27.1,45,29,28,7,8,22,1.94
23,2021-08-04,0,0,6.62,1,0,5.0,5,2,2,1,1,4,1.57
24,2021-08-10,1,0,6.34,1,0,6.0,1,1,1,1,2,5,1.51
25,2021-08-15,1,0,6.03,1,0,5.2,5,0,0,0,2,2,1.50
26,2021-08-21,0,0,5.88,1,0,6.0,6,2,2,2,1,8,1.48
27,2021-08-27,1,0,5.76,1,0,5.2,3,2,2,0,3,4,1.46
28,August,3,0,2.22,5,0,28.1,20,7,7,4,9,23,1.02
29,2021-09-01,0,1,6.20,1,0,1.0,8,7,7,2,2,0,1.53
30,2021-09-07,0,1,6.24,1,0,5.0,7,4,4,2,0,3,1.52
31,2021-09-12,1,0,6.00,1,0,5.1,2,0,0,0,1,4,1.49
32,2021-09-19,0,0,6.02,1,0,4.0,4,3,3,0,1,2,1.48
33,2021-09-24,0,0,5.86,1,0,4.0,2,0,0,0,4,6,1.48
34,2021-09-30,1,0,5.79,1,0,6.1,9,3,3,1,0,7,1.48
35,September,2,2,5.96,6,0,25.2,32,17,17,5,8,22,1.56
