,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-11,0,0,0.00,1.2,1,0,0,0,1,0.60
1,April,0,0,0.00,1.2,1,0,0,0,1,0.60
2,2021-06-30,0,0,0.00,1.2,0,0,0,0,1,0.30
3,June,0,0,0.00,1.2,0,0,0,0,1,0.00
4,2021-07-05,0,0,0.00,1.1,1,0,0,0,1,0.43
5,2021-07-06,0,0,0.00,1.0,0,0,0,0,0,0.35
6,2021-07-09,0,0,1.35,1.0,2,1,0,1,1,0.75
7,2021-07-16,0,0,1.04,2.0,1,0,0,0,2,0.69
8,2021-07-18,0,0,0.93,1.0,0,0,0,0,1,0.62
9,2021-07-20,0,0,1.69,1.0,2,1,1,0,1,0.75
10,2021-07-22,0,0,1.64,0.1,0,0,0,0,0,0.73
11,2021-07-23,0,0,1.54,0.2,0,0,0,0,1,0.69
12,2021-07-25,0,0,1.42,1.0,0,0,0,0,2,0.63
13,2021-07-28,0,1,2.08,0.1,0,1,0,4,0,0.92
14,2021-07-31,0,0,2.40,2.0,1,1,1,0,2,0.87
15,July,0,1,3.09,11.2,7,4,2,5,11,1.03
16,2021-08-04,0,0,2.35,0.1,1,0,0,1,0,0.98
17,2021-08-06,0,0,2.55,2.1,2,1,1,2,5,1.08
18,2021-08-09,0,0,2.41,1.0,0,0,0,0,0,1.02
19,2021-08-10,0,0,2.33,0.2,0,0,0,0,1,0.98
20,2021-08-16,0,0,2.21,1.0,1,0,0,0,2,0.98
21,2021-08-18,0,0,2.11,1.0,0,0,0,0,2,0.94
22,2021-08-20,0,0,2.08,0.1,0,0,0,0,1,0.92
23,2021-08-26,0,0,1.99,1.0,1,0,0,0,2,0.93
24,August,0,0,1.17,7.2,5,1,1,3,13,1.04
25,2021-09-03,1,0,1.96,0.1,0,0,0,0,0,0.91
26,2021-09-04,0,0,1.88,1.0,0,0,0,1,0,0.92
27,2021-09-05,0,0,1.85,0.1,0,0,0,0,0,0.90
28,2021-09-10,0,0,2.13,1.0,2,1,0,2,1,1.03
29,2021-09-14,0,0,2.05,1.0,2,0,0,1,1,1.10
30,2021-09-15,0,0,2.33,0.2,2,1,0,0,1,1.15
31,2021-09-17,0,0,2.22,1.1,0,0,0,1,2,1.13
32,2021-09-19,1,0,2.15,1.0,0,0,0,0,0,1.09
33,2021-09-22,0,0,2.01,2.0,0,0,0,0,1,1.02
34,2021-09-26,0,0,1.93,1.1,0,0,0,0,3,0.98
35,2021-09-28,0,0,2.41,1.0,1,2,1,1,2,1.01
36,2021-09-29,1,0,2.34,1.0,1,0,0,0,0,1.01
37,September,3,0,3.00,12.0,8,4,1,6,11,1.17
38,2021-10-03,0,0,2.75,1.1,1,2,1,1,3,1.03
39,October,0,0,13.50,1.1,1,2,1,1,3,1.50
