,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-03,1,0,0.00,7.0,1,0,0,0,10,0.14
1,2021-04-09,0,1,2.31,4.2,7,3,1,4,4,1.03
2,2021-04-14,0,1,3.00,6.1,10,3,0,1,6,1.28
3,2021-04-20,0,0,3.80,5.2,5,4,3,3,6,1.31
4,2021-04-26,1,0,3.13,8.0,1,1,0,3,9,1.11
5,April,2,2,3.13,31.2,24,11,4,11,35,1.11
6,2021-05-01,0,0,3.49,7.0,7,4,0,1,6,1.11
7,2021-05-06,1,0,2.83,9.0,3,0,0,0,8,0.97
8,2021-05-12,0,0,2.85,6.0,8,2,0,1,7,1.02
9,2021-05-18,0,0,2.52,7.0,5,0,0,0,10,0.99
10,2021-05-23,1,0,2.38,7.1,3,1,1,1,12,0.94
11,2021-05-29,0,0,2.52,7.0,4,3,1,2,14,0.93
12,May,2,0,2.08,43.1,30,10,2,5,57,0.81
13,2021-06-04,0,1,2.51,7.1,5,2,1,2,8,0.94
14,2021-06-10,0,0,2.29,8.0,4,0,0,0,12,0.90
15,2021-06-16,1,0,2.15,6.0,5,0,0,4,6,0.93
16,2021-06-22,0,1,2.36,3.0,6,3,0,1,4,0.98
17,2021-06-27,1,0,2.20,7.0,4,0,0,2,8,0.97
18,June,2,2,1.44,31.1,24,5,1,9,38,1.05
19,2021-07-02,0,0,2.05,7.2,4,0,0,0,9,0.94
20,2021-07-07,0,1,2.26,5.2,8,4,0,1,6,0.97
21,2021-07-18,1,0,2.44,6.0,7,4,1,2,7,0.99
22,2021-07-23,1,0,2.37,7.0,7,1,0,2,8,1.01
23,2021-07-29,0,1,2.45,7.0,7,3,1,2,5,1.02
24,July,2,2,3.24,33.1,33,12,2,7,35,1.20
25,2021-08-03,1,0,2.57,7.1,8,4,1,1,5,1.03
26,2021-08-08,1,0,2.42,9.0,2,0,0,1,11,0.99
27,2021-08-13,0,1,2.56,6.0,4,4,2,1,6,0.99
28,2021-08-19,0,1,2.77,6.2,7,6,0,1,7,1.00
29,2021-08-25,0,1,2.90,8.0,10,5,2,0,10,1.01
30,2021-08-30,1,0,3.01,6.0,5,4,1,4,4,1.02
31,August,3,3,4.81,43.0,36,23,6,8,43,1.02
32,2021-09-06,1,0,2.91,6.0,5,0,0,0,9,1.02
33,2021-09-11,1,0,2.86,6.2,5,1,1,2,8,1.02
34,2021-09-17,1,0,2.83,5.0,4,1,0,1,6,1.02
35,2021-09-22,0,0,2.79,6.0,4,1,0,2,9,1.02
36,2021-09-28,0,1,2.78,7.0,4,2,0,1,7,1.01
37,September,3,1,1.47,30.2,22,5,1,6,39,0.91
