,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-01,0,0,0.00,0,0,1.0,0,0,0,0,1,2,1.00
1,2021-04-03,0,0,10.80,0,0,0.2,0,2,2,0,3,1,2.40
2,2021-04-05,0,0,10.13,0,0,1.0,1,1,1,0,0,3,1.88
3,2021-04-07,0,0,9.00,0,0,0.1,0,0,0,0,0,0,1.67
4,2021-04-08,0,0,8.10,0,0,0.1,1,0,0,0,0,0,1.80
5,2021-04-12,0,0,5.40,0,0,1.2,0,0,0,0,1,1,1.40
6,2021-04-14,1,0,4.50,0,0,1.0,0,0,0,0,0,1,1.17
7,2021-04-17,0,0,3.86,0,0,1.0,0,0,0,0,1,0,1.14
8,2021-04-21,0,0,4.50,0,0,1.0,1,1,1,1,1,2,1.25
9,2021-04-23,0,0,4.00,0,1,1.0,0,0,0,0,0,1,1.11
10,2021-04-25,0,0,3.48,0,1,1.1,0,0,0,0,0,0,0.97
11,2021-04-27,0,0,3.18,0,0,1.0,0,0,0,0,0,1,0.88
12,April,1,0,3.18,0,2,11.1,3,4,4,1,7,12,0.88
13,2021-05-01,0,0,2.92,0,0,1.0,0,0,0,0,1,0,0.89
14,2021-05-02,0,0,2.84,0,1,0.1,0,0,0,0,0,1,0.87
15,2021-05-07,0,0,4.26,0,0,0.0,1,2,2,0,1,0,1.03
16,2021-05-18,0,0,3.95,0,0,1.0,0,0,0,0,1,3,1.02
17,2021-05-20,0,1,5.52,0,0,1.0,4,3,3,1,1,1,1.30
18,2021-05-23,0,0,5.06,0,0,1.1,0,0,0,0,1,1,1.25
19,2021-05-30,0,0,4.76,0,0,1.0,1,0,0,0,0,0,1.24
20,May,0,1,7.94,0,1,5.2,6,5,5,1,5,6,1.94
21,2021-06-01,0,0,4.50,0,0,1.0,0,0,0,0,0,3,1.17
22,2021-06-05,0,0,4.74,0,0,1.0,1,1,1,0,1,1,1.21
23,2021-06-08,0,0,4.58,0,0,0.2,1,0,0,0,2,2,1.32
24,2021-06-11,0,1,4.58,0,0,0.0,1,1,0,0,0,0,1.37
25,2021-06-12,0,0,4.79,0,0,1.0,1,1,1,0,1,1,1.40
26,2021-06-14,0,1,5.14,0,0,0.1,3,1,1,0,0,0,1.52
27,2021-06-16,0,0,5.14,0,0,0.0,0,0,0,0,1,0,1.57
28,June,0,2,6.75,0,0,4.0,7,4,3,0,5,7,3.00
29,2021-07-04,0,0,6.33,0,0,0.1,3,3,3,0,0,1,1.69
30,2021-07-07,0,0,6.04,0,0,1.0,0,0,0,0,1,2,1.66
31,2021-07-09,0,0,5.79,0,0,1.0,0,0,0,0,0,2,1.59
32,2021-07-18,0,0,5.55,0,0,1.0,0,0,0,0,1,1,1.56
33,2021-07-24,0,0,5.33,0,0,1.0,2,0,0,0,0,0,1.58
34,2021-07-25,0,0,5.13,0,0,1.0,0,0,0,0,0,1,1.52
35,2021-07-29,0,0,4.94,0,0,1.0,0,0,0,0,1,1,1.50
36,July,0,0,4.26,0,0,6.1,5,3,3,0,3,8,1.26
37,2021-08-03,0,0,4.76,0,0,1.0,0,0,0,0,0,2,1.45
38,2021-08-06,0,0,4.55,0,0,1.1,1,0,0,0,2,2,1.48
39,2021-08-08,1,0,4.35,0,0,1.1,1,0,0,0,0,2,1.45
40,2021-08-10,0,0,4.60,0,0,0.1,1,1,1,0,2,0,1.53
41,2021-08-14,0,0,5.46,0,0,0.0,3,3,3,0,2,0,1.69
42,2021-08-17,0,0,5.63,0,0,0.2,2,1,1,0,1,0,1.75
43,August,1,0,9.64,0,0,4.2,8,5,5,0,7,6,3.21
