,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-05-05,0,0,0.00,1.0,1,0,0,0,1,1.00
1,2021-05-08,0,1,27.00,0.0,2,3,0,1,0,4.00
2,2021-05-13,0,0,13.50,1.0,0,0,0,0,1,2.00
3,May,0,1,13.50,2.0,3,3,0,1,2,2.00
4,2021-06-13,0,0,9.00,1.0,1,0,0,0,2,1.67
5,2021-06-28,0,0,12.27,0.2,4,2,1,1,1,2.73
6,2021-06-30,0,0,9.64,1.0,1,0,0,0,3,2.36
7,June,0,0,6.75,2.2,6,2,1,1,6,2.63
8,2021-07-04,0,0,6.75,2.0,2,0,0,1,3,2.10
9,2021-07-06,0,0,7.04,1.0,2,1,1,0,3,2.09
10,2021-07-09,0,0,6.75,1.2,3,1,0,0,2,2.04
11,2021-07-16,0,0,6.75,1.1,1,1,1,0,2,1.88
12,2021-07-20,0,0,6.94,1.0,1,1,1,0,1,1.80
13,2021-07-24,0,0,8.31,1.1,3,3,1,1,2,1.92
14,2021-07-27,0,0,7.71,1.0,0,0,0,0,2,1.79
15,2021-07-29,0,0,7.20,1.0,0,0,0,0,1,1.67
16,2021-07-30,0,0,6.75,1.0,1,0,0,2,1,1.75
17,July,0,0,5.56,11.1,13,7,4,4,17,1.50
18,2021-08-02,0,0,7.02,0.2,1,1,1,0,1,1.74
19,2021-08-05,0,0,6.62,1.0,0,0,0,0,0,1.64
20,2021-08-10,0,0,6.05,1.2,3,0,0,1,3,1.71
21,2021-08-12,0,0,5.85,0.2,0,0,0,1,0,1.70
22,2021-08-15,0,0,5.57,1.0,1,0,0,0,3,1.67
23,2021-08-19,0,0,5.24,1.1,1,0,0,0,3,1.61
24,2021-08-27,1,0,5.18,2.0,1,1,1,1,1,1.56
25,2021-08-31,0,0,5.33,1.0,2,1,0,0,1,1.58
26,August,1,0,2.89,9.1,9,3,2,3,12,1.29
27,2021-09-02,0,0,5.26,0.1,0,0,0,1,0,1.60
28,2021-09-07,0,0,5.74,1.0,2,2,0,1,2,1.65
29,2021-09-10,0,0,6.75,1.1,1,4,0,3,3,1.71
30,2021-09-18,0,0,6.52,1.0,0,0,0,0,1,1.66
31,2021-09-20,0,0,6.53,1.1,2,1,0,1,1,1.68
32,2021-09-23,0,0,6.89,1.0,3,2,0,1,1,1.76
33,2021-09-25,0,0,6.68,1.0,0,0,0,0,0,1.70
34,2021-09-28,1,0,6.48,1.0,1,0,0,0,0,1.68
35,2021-09-30,0,0,6.29,1.0,1,0,0,1,2,1.69
36,September,1,0,9.00,9.0,10,9,0,8,10,2.00
37,2021-10-02,0,0,6.37,1.0,2,1,1,1,1,1.73
38,October,0,0,9.00,1.0,2,1,1,1,1,3.00
