,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-29,1,0,0.00,5.0,4,0,0,2,3,1.20
1,April,1,0,0.00,5.0,4,0,0,2,3,1.20
2,2021-05-04,0,1,1.64,6.0,8,2,3,0,7,1.27
3,2021-05-09,0,0,1.38,2.0,1,0,0,0,2,1.15
4,2021-05-14,0,0,2.81,3.0,4,3,2,0,4,1.19
5,2021-05-26,0,0,2.45,6.0,4,1,0,1,6,1.09
6,May,0,1,3.18,17.0,17,6,5,1,19,1.06
7,2021-06-01,0,1,4.88,2.0,7,7,3,2,5,1.38
8,2021-06-09,0,0,4.82,4.0,2,2,0,4,6,1.39
9,2021-06-14,0,1,5.18,5.0,5,4,0,4,3,1.45
10,2021-06-20,0,0,5.21,5.0,5,3,2,1,5,1.42
11,2021-06-27,1,0,4.50,6.0,2,0,0,2,6,1.32
12,June,1,2,6.55,22.0,21,16,5,13,25,1.55
13,2021-07-03,1,0,4.11,6.1,4,1,0,4,4,1.31
14,2021-07-09,0,1,3.83,6.0,5,1,0,4,3,1.33
15,2021-07-21,0,0,3.82,5.0,4,2,0,0,6,1.29
16,2021-07-28,0,0,3.78,3.0,2,1,1,2,4,1.29
17,July,1,1,2.21,20.1,15,5,1,10,17,1.23
18,2021-08-02,1,0,3.50,5.0,3,0,0,0,3,1.24
19,2021-08-15,0,0,3.44,4.0,3,1,0,0,6,1.21
20,2021-08-21,0,0,3.59,4.1,5,3,0,3,3,1.25
21,2021-08-27,0,1,3.61,4.2,6,2,1,2,6,1.28
22,August,1,1,3.00,18.0,17,6,1,5,18,1.22
23,2021-09-02,0,0,3.43,7.0,3,1,1,1,4,1.22
24,2021-09-07,1,0,3.18,7.0,4,0,0,1,5,1.18
25,2021-09-12,1,0,3.10,5.1,3,1,0,1,8,1.16
26,2021-09-19,0,0,3.03,5.1,1,1,1,3,6,1.14
27,2021-09-24,1,0,2.93,6.2,3,1,0,2,9,1.12
28,September,3,0,1.15,31.1,14,4,2,8,32,0.70
29,2021-10-01,0,0,3.19,5.0,6,5,2,2,3,1.14
30,October,0,0,9.00,5.0,6,5,2,2,3,1.60
