,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-26,0,0,0.00,1.0,1,0,0,0,3,1.00
1,2020-07-28,0,0,3.00,2.0,1,1,0,1,1,1.00
2,July,0,0,3.00,3.0,2,1,0,1,4,1.00
3,2020-08-01,0,0,1.50,3.0,3,0,0,1,3,1.17
4,2020-08-06,0,0,1.13,2.0,0,0,0,0,3,0.88
5,2020-08-17,0,0,1.00,1.0,0,0,0,0,0,0.78
6,2020-08-21,0,0,1.80,1.0,1,1,0,1,2,0.90
7,2020-08-24,0,0,1.64,1.0,0,0,0,3,1,1.09
8,2020-08-29,0,0,1.50,1.0,1,0,0,1,1,1.17
9,2020-08-30,0,0,1.38,1.0,0,0,0,0,0,1.08
10,August,0,0,0.90,10.0,5,1,0,6,10,1.10
11,2020-09-02,0,0,1.20,2.0,1,0,0,0,2,1.00
12,2020-09-04,0,0,1.69,1.0,2,1,0,0,1,1.06
13,2020-09-08,0,0,1.53,1.2,0,0,0,1,3,1.02
14,2020-09-12,1,0,1.35,2.1,1,0,0,1,1,1.00
15,2020-09-15,0,0,1.29,1.0,1,0,0,1,1,1.05
16,2020-09-20,0,0,1.23,1.0,0,0,0,0,2,1.00
17,2020-09-22,0,0,1.57,1.0,2,1,0,0,2,1.04
18,September,1,0,1.80,10.0,7,2,0,3,12,1.00
