,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-03,0,0,1.80,5.0,4,1,0,1,7,1.00
1,2021-04-08,1,0,1.54,6.2,2,1,0,4,5,0.94
2,2021-04-14,0,1,2.87,4.0,5,3,1,2,3,1.15
3,2021-04-20,1,0,2.42,6.2,3,1,0,4,6,1.12
4,2021-04-25,1,0,2.54,6.0,4,2,2,2,6,1.09
5,2021-04-30,0,1,3.15,6.0,10,4,0,1,3,1.22
6,April,3,2,3.15,34.1,28,12,3,14,30,1.22
7,2021-05-05,1,0,3.12,6.0,4,2,1,2,8,1.19
8,2021-05-12,0,1,2.93,5.2,3,1,0,3,6,1.17
9,2021-05-17,0,1,3.31,5.2,9,4,1,1,1,1.24
10,2021-05-23,0,0,3.43,6.0,2,3,1,2,3,1.18
11,2021-05-29,0,1,3.71,3.0,4,3,0,3,2,1.24
12,May,1,3,4.44,26.1,22,13,3,11,20,1.25
13,2021-06-04,0,1,4.29,2.1,4,5,2,2,0,1.29
14,2021-06-25,0,0,3.97,5.0,5,0,0,0,10,1.26
15,2021-06-30,1,0,3.89,6.0,2,2,1,4,5,1.24
16,June,1,1,4.73,13.1,11,7,3,6,15,1.28
17,2021-07-06,0,0,3.94,6.0,6,3,0,1,8,1.24
18,2021-07-11,1,0,3.77,6.0,3,1,0,3,7,1.22
19,2021-07-18,0,0,3.68,7.0,6,2,1,2,7,1.22
20,2021-07-25,0,0,3.67,5.0,4,2,2,3,4,1.22
21,2021-07-30,1,0,3.62,6.1,5,2,1,3,4,1.23
22,July,2,0,2.97,30.1,24,10,4,12,30,1.19
23,2021-08-04,0,1,3.67,6.0,8,3,0,1,6,1.24
24,2021-08-10,0,1,3.85,4.1,6,4,0,2,9,1.26
25,2021-08-15,0,1,3.93,4.1,7,3,0,1,5,1.29
26,2021-08-22,0,1,4.13,5.1,6,5,1,3,8,1.30
27,2021-08-28,0,0,4.13,2.0,2,1,0,3,2,1.32
28,August,0,4,6.55,22.0,29,16,1,10,30,1.77
29,2021-09-08,0,0,4.18,5.0,6,3,1,1,8,1.32
30,2021-09-14,1,0,4.16,5.0,5,2,0,2,7,1.33
31,2021-09-19,0,1,4.17,4.0,3,2,1,2,5,1.33
32,2021-09-25,0,1,4.28,4.2,5,4,2,0,5,1.32
33,September,1,2,5.30,18.2,19,11,4,5,25,1.29
34,2021-10-01,0,0,4.59,4.0,7,7,3,0,7,1.33
35,October,0,0,15.75,4.0,7,7,3,0,7,1.75
