,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-03-29,0,0,27.00,0,0,1.0,3,3,3,1,0,1,3.00
1,March,1,0,13.50,0,0,2.0,4,3,3,1,0,1,2.00
2,2019-03-31,1,0,13.50,0,0,1.0,1,0,0,0,0,0,2.00
3,2019-04-06,0,0,9.00,0,0,1.0,0,0,0,0,0,1,1.33
4,2019-04-10,0,0,7.36,0,0,0.2,1,0,0,0,0,1,1.36
5,2019-04-14,0,0,4.76,0,0,2.0,0,0,0,0,0,2,0.88
6,2019-04-15,0,0,4.05,0,0,1.0,0,0,0,0,1,2,0.90
7,2019-04-18,0,0,3.52,0,0,1.0,0,0,0,0,0,2,0.78
8,2019-04-21,0,0,3.12,0,0,1.0,0,0,0,0,0,3,0.69
9,2019-04-22,0,0,7.00,0,0,0.1,2,5,4,0,2,0,1.11
10,2019-04-24,0,0,6.30,0,0,1.0,2,0,0,0,1,0,1.30
11,2019-04-26,0,0,5.73,0,0,1.0,1,0,0,0,1,1,1.36
12,2019-04-28,0,1,5.56,0,0,0.1,0,1,0,0,1,1,1.41
13,April,0,1,3.86,0,0,9.1,6,6,4,0,6,13,1.29
14,2019-05-01,0,0,7.30,1,0,1.0,2,3,3,1,3,3,1.70
15,2019-05-13,0,0,6.75,0,0,1.0,0,0,0,0,0,1,1.58
16,2019-05-14,0,0,6.28,0,0,1.0,2,0,0,0,0,1,1.60
17,2019-05-17,0,0,6.89,0,0,1.1,4,2,2,0,0,1,1.72
18,May,0,0,10.38,1,0,4.1,8,5,5,1,3,6,2.54
19,2019-06-04,0,0,6.62,0,0,2.0,2,1,1,0,0,0,1.64
20,2019-06-11,0,0,6.86,0,0,2.0,2,2,2,1,2,2,1.68
21,June,0,0,6.75,0,0,4.0,4,3,3,1,2,2,1.50
22,2019-08-13,0,0,6.64,0,0,0.2,0,0,0,0,1,1,1.67
23,2019-08-17,0,0,6.75,0,0,1.0,2,1,1,0,0,0,1.69
24,2019-08-18,0,0,6.85,0,0,1.0,1,1,1,1,0,1,1.66
25,2019-08-20,0,1,7.71,0,0,1.0,1,3,3,1,2,0,1.71
26,2019-08-25,0,0,7.77,0,0,1.0,1,1,1,1,0,0,1.68
27,2019-08-29,0,0,7.27,0,0,1.2,2,1,0,0,1,0,1.69
28,August,0,1,8.53,0,0,6.1,7,7,6,3,4,2,1.74
29,2019-09-05,0,0,7.00,0,0,1.0,0,0,0,0,0,2,1.63
30,2019-09-07,0,0,7.24,0,0,0.1,2,1,1,0,1,0,1.72
31,2019-09-13,0,0,6.99,0,0,1.0,0,0,0,0,2,1,1.73
32,2019-09-15,0,0,6.91,0,0,0.1,0,0,0,0,0,0,1.71
33,2019-09-17,0,0,6.67,0,0,1.0,0,0,0,0,1,2,1.69
34,2019-09-19,0,1,6.75,0,0,1.0,2,1,1,0,0,0,1.70
35,2019-09-22,0,0,6.68,0,0,0.1,1,0,0,0,1,0,1.74
36,2019-09-25,0,1,7.39,0,0,0.2,1,3,3,0,2,2,1.80
37,2019-09-28,0,1,7.44,0,0,1.0,1,1,1,1,0,1,1.78
38,September,0,3,8.10,0,0,6.2,7,6,6,1,7,8,2.10
