,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-03,0,0,40.50,0,0,0.2,3,3,3,0,2,0,7.50
1,2021-04-07,0,0,16.20,0,1,1.0,0,0,0,0,0,0,3.00
2,2021-04-11,0,0,13.50,0,0,1.0,1,1,1,1,0,1,2.25
3,2021-04-15,0,0,9.82,0,0,1.0,1,0,0,0,0,1,1.91
4,2021-04-17,0,0,7.71,0,0,1.0,1,0,0,0,0,1,1.71
5,2021-04-22,0,1,10.13,0,0,0.2,2,2,2,0,2,2,2.25
6,2021-04-28,0,0,8.53,0,0,1.0,0,0,0,0,0,1,1.89
7,April,0,1,8.53,0,1,6.1,8,6,6,1,4,6,1.89
8,2021-05-01,0,0,7.36,0,0,1.0,0,0,0,0,0,1,1.64
9,2021-05-04,1,0,6.48,0,0,1.0,0,0,0,0,0,0,1.44
10,2021-05-05,1,0,5.79,0,0,1.0,0,0,0,0,0,3,1.29
11,2021-05-08,0,0,6.10,0,0,1.0,1,1,1,1,0,0,1.26
12,2021-05-12,0,0,5.56,0,0,1.0,0,0,0,0,0,1,1.15
13,2021-05-15,0,0,5.11,0,0,1.0,0,0,0,0,0,2,1.05
14,2021-05-17,0,0,4.73,0,0,1.0,0,0,0,0,0,2,0.98
15,2021-05-23,0,0,4.40,0,0,1.0,0,0,0,0,0,2,0.91
16,2021-05-24,0,0,5.28,0,0,1.0,2,2,2,1,0,0,0.98
17,2021-05-30,0,0,4.96,0,0,1.0,0,0,0,0,0,1,0.92
18,2021-05-31,0,0,4.76,0,0,0.2,1,0,0,0,0,2,0.94
19,May,2,0,2.53,0,0,10.2,4,3,3,2,0,14,0.38
20,2021-06-04,0,0,5.00,0,0,1.0,3,1,1,0,1,0,1.11
21,2021-06-06,0,0,5.21,0,0,1.0,1,1,1,1,0,1,1.11
22,2021-06-12,0,0,4.95,0,0,1.0,0,0,0,0,0,2,1.05
23,2021-06-15,0,0,4.71,0,0,1.0,0,0,0,0,1,1,1.05
24,2021-06-17,0,0,4.50,0,0,1.0,0,0,0,0,0,0,1.00
25,2021-06-18,0,0,4.30,0,0,1.0,0,0,0,0,0,1,0.96
26,2021-06-21,0,0,4.13,0,0,1.0,2,0,0,0,0,2,1.00
27,2021-06-25,0,1,4.68,0,0,1.0,3,2,2,0,0,0,1.08
28,2021-06-28,0,0,4.85,0,0,1.0,1,1,1,1,0,1,1.08
29,2021-06-30,0,0,5.00,0,0,1.0,2,1,1,1,0,0,1.11
30,June,0,1,5.40,0,0,10.0,12,6,6,3,2,8,1.40
31,2021-07-02,0,0,4.66,0,0,2.0,1,0,0,0,0,3,1.07
32,2021-07-05,0,0,4.85,0,0,0.2,3,1,1,0,0,1,1.15
33,2021-07-08,0,0,4.70,0,0,1.0,0,0,0,0,1,1,1.14
34,2021-07-18,0,0,4.55,0,0,1.0,0,0,0,0,0,2,1.11
35,2021-07-19,0,0,4.41,0,0,1.0,1,0,0,0,0,2,1.10
36,2021-07-23,0,1,5.73,0,0,0.1,3,5,5,1,1,0,1.21
37,2021-07-27,0,0,5.67,0,0,0.1,0,0,0,0,0,1,1.20
38,2021-07-30,0,0,5.50,0,0,1.0,0,0,0,0,0,3,1.17
39,July,0,1,7.36,0,0,7.1,8,6,6,1,2,13,1.36
40,2021-08-01,0,1,5.55,0,0,1.1,1,1,1,1,0,2,1.15
41,2021-08-04,0,0,5.30,0,0,1.2,0,0,0,0,0,3,1.10
42,2021-08-07,0,0,5.17,0,0,1.0,1,0,0,0,0,0,1.10
43,2021-08-09,0,0,4.91,0,0,2.0,2,0,0,0,0,2,1.09
44,2021-08-10,0,1,4.79,0,0,1.0,1,1,0,0,1,1,1.11
45,2021-08-14,0,0,4.57,0,0,2.0,0,0,0,0,0,3,1.06
46,2021-08-16,0,1,4.40,0,0,1.2,3,1,0,0,3,0,1.16
47,2021-08-18,0,0,4.30,0,0,1.0,0,0,0,0,1,1,1.15
48,2021-08-24,0,0,4.15,0,0,1.2,2,0,0,0,0,1,1.15
49,2021-08-26,0,0,4.22,0,0,1.1,2,1,1,1,0,0,1.16
50,2021-08-28,0,1,4.56,0,0,0.1,2,3,2,1,0,0,1.20
51,2021-08-31,0,0,4.47,0,0,1.0,1,0,0,0,0,0,1.19
52,August,0,4,2.25,0,0,16.0,15,7,4,3,5,13,1.25
53,2021-09-02,0,0,4.38,0,0,1.0,1,0,0,0,0,1,1.19
54,2021-09-04,0,0,4.47,0,0,1.0,1,1,1,0,0,1,1.18
55,2021-09-05,0,0,4.73,0,0,1.0,3,2,2,1,0,0,1.22
56,2021-09-08,0,0,4.80,0,0,1.0,1,1,1,1,0,1,1.21
57,2021-09-12,0,0,4.72,0,0,1.0,1,0,0,0,0,0,1.21
58,2021-09-17,0,0,4.79,0,0,1.0,1,1,1,1,0,1,1.21
59,2021-09-20,0,1,5.05,1,0,0.2,1,2,2,0,3,0,1.26
60,2021-09-24,0,0,4.91,0,0,1.2,2,0,0,0,0,2,1.26
61,2021-09-26,0,0,4.77,0,0,1.2,0,0,0,0,0,1,1.23
62,2021-09-29,0,1,5.14,0,0,1.0,2,3,3,0,1,0,1.26
63,September,0,2,8.18,1,0,11.0,13,10,10,3,4,7,1.55
64,2021-10-01,0,0,5.11,0,0,0.1,0,0,0,0,0,0,1.25
65,2021-10-03,0,0,5.05,0,0,0.2,1,0,0,0,0,0,1.25
66,October,0,0,0.00,0,0,1.0,1,0,0,0,0,0,1.00
