,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-05-02,0,0,0.00,0,0,1.0,0,0,0,0,1,2,1.00
1,2018-05-04,0,0,0.00,0,0,1.0,1,1,0,0,0,0,1.00
2,2018-05-08,0,0,0.00,0,0,1.0,1,0,0,0,1,1,1.33
3,2018-05-10,0,0,0.00,0,0,0.2,1,0,0,0,0,1,1.36
4,2018-05-13,0,0,0.00,0,0,1.0,0,0,0,0,0,1,1.07
5,2018-05-15,0,0,0.00,0,0,1.0,0,0,0,0,0,2,0.88
6,2018-05-17,0,0,0.00,0,0,0.1,0,0,0,0,0,0,0.83
7,2018-05-19,0,0,0.00,0,0,1.0,0,0,0,0,0,1,0.71
8,2018-05-20,0,0,0.00,0,0,1.0,0,0,0,0,0,3,0.63
9,2018-05-23,0,0,0.00,0,0,1.1,0,0,0,0,0,0,0.54
10,2018-05-25,0,0,1.86,0,0,0.1,1,2,2,0,1,0,0.72
11,2018-05-28,0,0,1.74,0,0,0.2,1,0,0,0,0,0,0.77
12,2018-05-29,0,0,1.50,0,0,1.2,1,0,0,0,0,1,0.75
13,May,0,0,1.50,0,0,12.0,6,3,2,0,3,12,0.75
14,2018-06-03,0,0,1.38,0,0,1.0,1,0,0,0,1,1,0.85
15,2018-06-06,0,0,1.29,0,0,1.0,0,0,0,0,1,2,0.86
16,2018-06-08,0,0,1.20,0,0,1.0,0,0,0,0,0,1,0.80
17,2018-06-12,0,0,1.13,0,0,1.0,0,0,0,0,0,3,0.75
18,2018-06-13,0,0,1.08,0,0,0.2,1,0,0,0,0,1,0.78
19,2018-06-15,0,0,1.02,0,0,1.0,0,0,0,0,0,2,0.74
20,2018-06-17,0,0,0.96,0,0,1.0,0,0,0,0,0,2,0.70
21,2018-06-19,0,0,0.90,0,0,1.1,0,0,0,0,1,3,0.70
22,2018-06-22,0,0,1.31,0,0,0.2,2,1,1,0,1,1,0.82
23,2018-06-24,0,0,1.25,0,0,1.0,0,0,0,0,0,2,0.78
24,2018-06-27,0,0,1.17,0,0,1.1,0,0,0,0,0,1,0.74
25,2018-06-29,0,0,1.13,0,1,1.0,0,0,0,0,0,2,0.71
26,June,0,0,0.75,0,1,12.0,4,1,1,0,4,21,0.67
27,2018-07-01,0,0,1.11,0,1,0.1,0,0,0,0,0,1,0.70
28,2018-07-06,0,0,1.07,0,1,1.0,0,0,0,0,0,1,0.67
29,2018-07-09,0,0,1.03,0,0,1.0,1,0,0,0,0,2,0.68
30,2018-07-11,0,0,0.95,0,0,2.0,1,0,0,0,0,1,0.67
31,2018-07-15,0,0,1.23,0,0,1.0,4,1,1,0,0,2,0.78
32,2018-07-21,0,1,1.50,0,0,0.2,3,1,1,0,0,0,0.87
33,2018-07-24,0,0,1.45,0,1,1.0,0,0,0,0,0,2,0.84
34,2018-07-29,0,0,1.41,0,1,1.0,1,0,0,0,0,1,0.84
35,2018-07-30,1,0,1.35,0,0,1.1,0,0,0,0,0,4,0.81
36,2018-07-31,0,0,1.31,0,1,1.0,1,0,0,0,0,1,0.82
37,July,1,1,1.74,0,5,10.1,11,2,2,0,0,15,1.06
38,2018-08-05,0,0,1.27,0,1,1.0,0,0,0,0,0,2,0.79
39,2018-08-06,0,1,1.98,0,0,1.0,1,3,3,1,2,0,0.85
40,2018-08-10,0,0,2.17,0,0,1.0,1,1,1,1,0,1,0.86
41,2018-08-12,0,0,2.11,0,1,1.0,0,0,0,0,0,2,0.83
42,2018-08-13,0,0,2.06,0,1,1.0,0,0,0,0,1,1,0.84
43,2018-08-14,0,0,2.01,0,1,1.0,1,0,0,0,0,2,0.84
44,2018-08-20,0,0,1.96,0,0,1.0,0,0,0,0,0,2,0.82
45,2018-08-23,0,0,1.91,0,1,1.0,0,0,0,0,1,1,0.83
46,2018-08-24,0,0,1.87,0,0,1.0,1,2,0,1,0,0,0.83
47,2018-08-25,0,0,1.84,0,0,0.2,1,0,0,0,2,2,0.89
48,2018-08-28,1,0,1.80,0,0,1.0,0,0,0,0,0,0,0.87
49,August,1,1,3.38,0,5,10.2,5,6,4,3,6,13,1.03
50,2018-09-01,0,0,1.76,0,0,1.0,0,0,0,0,0,2,0.85
51,2018-09-08,0,0,1.72,0,0,1.0,1,0,0,0,0,2,0.85
52,2018-09-12,0,1,1.88,0,0,1.0,2,1,1,0,0,1,0.88
53,2018-09-15,0,0,1.84,0,1,1.0,1,0,0,0,0,0,0.88
54,2018-09-17,0,0,1.80,0,1,1.0,0,0,0,0,0,0,0.86
55,2018-09-18,0,0,1.76,0,1,1.0,1,0,0,0,0,3,0.86
56,2018-09-25,0,0,1.90,0,0,1.0,2,1,1,0,0,1,0.88
57,2018-09-29,0,0,2.55,0,0,1.0,4,4,4,0,2,1,0.98
58,September,0,1,6.75,0,3,8.0,11,6,6,0,2,10,1.63
