,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-10,0,0,31.50,2.0,6,7,0,4,0,5.00
1,April,0,0,31.50,2.0,6,7,0,4,0,5.00
2,2021-05-18,0,0,10.50,4.0,1,0,0,1,1,2.00
3,May,0,0,0.00,4.0,1,0,0,1,1,0.50
4,2021-07-25,1,0,6.23,7.0,4,2,2,2,4,1.38
5,2021-07-31,1,0,4.12,6.2,4,0,0,1,3,1.17
6,July,2,0,1.32,13.2,8,2,2,3,7,0.80
7,2021-08-07,0,0,4.21,6.0,6,3,1,2,5,1.21
8,2021-08-14,0,1,4.71,3.0,7,3,1,1,1,1.36
9,2021-08-20,0,1,5.87,2.0,6,5,1,0,3,1.47
10,2021-08-26,0,0,5.56,3.1,5,1,0,2,2,1.53
11,2021-08-31,0,0,5.40,4.1,6,2,2,2,2,1.57
12,August,0,2,6.75,18.2,30,14,5,7,13,1.98
13,2021-09-06,0,1,5.16,7.0,8,3,0,0,3,1.50
14,2021-09-12,0,0,4.93,4.0,4,1,0,4,6,1.54
15,2021-09-20,0,1,4.77,5.1,10,2,1,0,5,1.57
16,2021-09-25,0,0,4.61,2.0,3,0,0,0,0,1.57
17,September,0,2,2.95,18.1,25,6,1,4,14,1.58
