,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-04-01,0,1,5.40,1.2,1,1,0,2,2,1.80
1,2019-04-08,0,0,9.64,3.0,4,4,1,2,2,1.93
2,2019-04-24,0,0,10.80,2.0,4,3,1,0,4,1.95
3,2019-04-30,0,0,8.31,2.0,1,0,0,0,3,1.62
4,April,0,1,8.31,8.2,10,8,2,4,11,1.62
5,2019-05-07,0,0,7.11,4.0,2,2,1,3,5,1.50
6,2019-05-12,0,0,8.82,3.2,9,6,2,2,2,1.84
7,2019-05-18,1,0,8.24,3.1,4,2,0,4,2,1.93
8,2019-05-24,0,0,7.11,5.2,3,2,0,3,1,1.74
9,2019-05-29,1,0,5.87,5.1,3,0,0,2,5,1.60
10,May,2,0,4.91,22.0,21,12,3,14,15,1.59
11,2019-06-04,0,0,5.45,4.0,5,1,0,3,3,1.64
12,2019-06-09,0,0,5.05,6.1,5,2,1,3,5,1.59
13,2019-06-14,1,0,4.40,6.0,8,0,0,0,6,1.55
14,2019-06-23,0,0,4.50,5.0,6,3,0,3,4,1.58
15,2019-06-30,0,0,4.29,4.2,5,1,0,3,5,1.59
16,June,1,0,2.42,26.0,29,7,1,12,23,1.58
17,2019-07-05,0,0,4.15,4.0,3,1,0,2,4,1.57
18,July,0,0,2.25,4.0,3,1,0,2,4,1.25
19,2019-08-06,0,0,4.09,5.1,3,2,0,1,6,1.50
20,2019-08-11,0,0,4.33,4.2,5,4,1,3,3,1.51
21,2019-08-17,0,1,4.06,7.0,2,1,1,1,8,1.42
22,2019-08-22,0,1,3.98,6.0,7,2,0,1,4,1.41
23,2019-08-27,0,0,4.06,5.0,8,3,0,1,1,1.43
24,August,0,2,3.86,28.0,25,12,2,7,22,1.14
25,2019-09-01,1,0,3.98,6.1,5,2,1,2,5,1.41
26,2019-09-07,0,1,4.22,5.1,6,5,1,2,2,1.42
27,2019-09-13,0,1,4.98,2.2,8,10,5,3,2,1.49
28,2019-09-20,0,1,5.07,5.1,6,4,0,3,6,1.50
29,2019-09-27,0,0,5.16,5.0,4,4,0,4,10,1.50
30,September,1,3,9.12,24.2,29,25,7,14,25,1.74
