,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-03-30,0,0,7.71,4.2,8,4,1,1,4,1.93
1,March,0,0,7.71,4.2,8,4,1,1,4,1.93
2,2019-04-05,1,0,6.52,5.0,9,3,2,1,4,1.97
3,2019-04-10,0,1,9.45,3.2,7,7,0,3,6,2.18
4,2019-04-16,1,0,8.35,5.0,7,3,2,3,2,2.13
5,April,2,1,8.56,13.2,23,13,4,7,12,2.20
6,2019-05-28,1,0,7.71,5.0,3,3,2,2,6,1.89
7,May,1,0,5.40,5.0,3,3,2,2,6,1.00
8,2019-06-02,0,0,6.14,6.0,3,0,0,0,9,1.60
9,2019-06-08,1,0,4.93,9.0,6,1,0,0,6,1.38
10,2019-06-14,0,0,5.00,6.2,8,4,3,2,6,1.40
11,2019-06-20,0,1,5.54,5.1,7,6,2,3,2,1.45
12,2019-06-26,0,0,5.63,5.2,9,4,2,3,3,1.52
13,June,1,1,4.13,32.2,33,15,7,8,26,1.26
14,2019-07-03,0,1,5.84,5.2,5,5,2,1,4,1.48
15,2019-07-12,0,1,5.81,5.0,6,3,0,2,2,1.49
16,2019-07-17,0,0,5.74,2.1,0,1,0,4,4,1.49
17,2019-07-20,0,0,5.70,2.0,3,1,0,1,1,1.51
18,2019-07-23,0,0,5.42,3.2,0,0,0,1,5,1.45
19,2019-07-28,0,0,5.28,2.0,1,0,0,0,2,1.42
20,2019-07-30,0,0,5.45,1.0,2,2,2,0,2,1.43
21,July,0,2,4.98,21.2,17,12,4,9,20,1.20
22,2019-08-02,0,0,5.38,1.0,1,0,0,0,1,1.42
23,2019-08-03,0,0,5.24,2.0,2,0,0,0,4,1.41
24,2019-08-08,0,0,5.16,3.0,3,1,1,3,3,1.43
25,2019-08-11,0,0,5.36,0.1,3,2,0,2,0,1.49
26,2019-08-14,0,0,5.29,1.0,0,0,0,0,2,1.47
27,2019-08-17,0,1,5.42,1.1,3,2,0,1,1,1.49
28,2019-08-23,0,1,5.38,2.1,4,1,0,2,4,1.52
29,August,0,2,4.91,11.0,16,6,1,8,15,2.18
30,2019-09-04,0,0,5.36,0.1,0,0,0,0,0,1.52
31,2019-09-05,0,0,5.34,0.1,0,0,0,1,1,1.52
32,2019-09-07,0,0,5.28,1.0,0,0,0,1,1,1.52
33,2019-09-09,0,0,5.52,1.0,2,3,1,1,0,1.53
34,2019-09-26,0,0,5.46,1.0,0,0,0,0,2,1.52
35,2019-09-28,0,0,5.38,1.1,1,0,0,1,2,1.52
36,September,0,0,5.40,5.0,3,3,1,4,6,1.40
