,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-03-30,0,0,0.00,0,0,1.0,0,0,0,0,0,2,0.00
1,March,1,0,0.00,0,0,2.0,0,0,0,0,1,3,0.50
2,2018-03-31,1,0,0.00,0,0,1.0,0,0,0,0,1,1,0.50
3,2018-04-02,0,0,0.00,0,0,1.0,1,0,0,0,0,2,0.67
4,2018-04-04,0,1,2.25,0,0,1.0,1,1,1,1,0,0,0.75
5,2018-04-06,0,0,1.80,0,0,1.0,1,0,0,0,0,1,0.80
6,2018-04-08,0,0,3.00,0,0,1.0,0,1,1,0,2,2,1.00
7,2018-04-09,0,0,2.57,0,0,1.0,1,0,0,0,0,0,1.00
8,2018-04-13,0,0,2.25,0,0,1.0,1,0,0,0,0,1,1.00
9,2018-04-17,0,0,3.00,0,0,1.0,2,1,1,1,0,1,1.11
10,2018-04-18,0,0,2.89,0,0,0.1,0,0,0,0,0,0,1.07
11,2018-04-20,0,0,2.61,0,0,1.0,1,0,0,0,0,2,1.06
12,2018-04-24,0,0,2.38,0,0,1.0,1,0,0,0,0,2,1.06
13,2018-04-25,0,0,2.31,0,0,0.1,0,0,0,0,0,0,1.03
14,2018-04-28,0,0,2.13,0,0,1.0,1,0,0,0,0,0,1.03
15,2018-04-29,0,0,1.98,0,0,1.0,0,0,0,0,0,2,0.95
16,April,0,1,2.31,0,0,11.2,10,3,3,2,2,13,1.03
17,2018-05-01,0,0,1.84,0,0,1.0,0,0,0,0,0,0,0.89
18,2018-05-03,0,0,2.87,0,0,1.0,3,2,2,1,1,1,1.09
19,2018-05-06,1,0,3.24,0,0,1.0,2,1,1,1,1,1,1.20
20,2018-05-09,1,0,3.06,0,0,1.0,0,0,0,0,1,1,1.19
21,2018-05-11,0,0,2.89,0,0,1.0,0,0,0,0,0,1,1.13
22,2018-05-12,0,0,3.20,0,0,1.0,2,1,1,0,0,3,1.17
23,2018-05-17,0,0,3.05,0,0,1.0,0,0,0,0,0,1,1.11
24,2018-05-18,0,0,2.91,0,0,1.0,1,0,0,0,1,1,1.15
25,2018-05-22,0,0,3.18,0,0,1.0,1,1,1,0,0,0,1.15
26,2018-05-23,0,0,3.00,0,0,1.1,0,0,0,0,0,1,1.08
27,2018-05-25,0,0,3.24,0,1,1.0,2,1,1,0,2,1,1.20
28,2018-05-27,0,0,3.12,0,1,1.0,0,0,0,0,1,0,1.19
29,2018-05-30,0,0,3.33,0,0,1.0,3,2,1,0,0,2,1.26
30,May,2,0,4.73,0,2,13.1,14,8,7,2,7,13,1.58
31,2018-06-03,0,0,3.14,0,0,1.2,0,0,0,0,0,3,1.19
32,2018-06-06,0,0,2.93,0,0,2.0,1,0,0,0,0,1,1.14
33,2018-06-08,0,0,2.81,0,1,1.1,1,0,0,0,0,0,1.13
34,2018-06-13,0,1,2.94,0,0,1.2,2,1,1,0,1,2,1.16
35,2018-06-15,0,0,2.86,0,1,1.0,1,0,0,0,0,1,1.15
36,2018-06-17,1,0,2.75,0,0,1.1,1,0,0,0,1,2,1.17
37,2018-06-20,0,0,2.70,0,1,0.2,2,0,0,0,0,1,1.20
38,2018-06-23,0,0,2.63,0,1,1.0,0,0,0,0,0,2,1.17
39,2018-06-24,1,0,2.54,0,0,1.1,1,0,0,0,0,2,1.15
40,2018-06-27,0,1,2.97,0,0,0.1,2,2,2,1,0,0,1.19
41,June,2,2,2.19,0,4,12.1,11,3,3,1,2,14,1.05
42,2018-07-15,0,0,2.90,0,0,1.0,0,0,0,0,1,1,1.19
43,2018-07-20,0,0,2.88,0,0,0.1,0,0,0,0,0,1,1.18
44,2018-07-21,0,0,2.81,0,1,1.0,0,0,0,0,0,2,1.15
45,2018-07-25,0,0,2.74,0,0,1.0,1,0,0,0,1,1,1.17
46,2018-07-28,0,1,3.59,0,0,0.0,3,4,4,0,0,0,1.24
47,2018-07-29,0,0,3.71,0,0,1.0,2,1,1,1,0,0,1.26
48,July,0,1,10.38,0,1,4.1,6,5,5,1,2,5,1.85
49,2018-08-01,0,0,3.63,0,0,1.0,0,0,0,0,0,1,1.23
50,2018-08-02,0,0,3.55,0,0,1.0,1,0,0,0,0,0,1.23
51,2018-08-04,0,0,3.47,0,0,1.0,1,0,0,0,0,2,1.22
52,2018-08-07,0,0,4.15,0,0,1.0,3,4,4,1,1,1,1.28
53,2018-08-09,0,0,4.07,0,0,1.0,0,0,0,0,0,0,1.25
54,2018-08-11,0,0,4.17,0,0,1.0,2,1,1,0,0,1,1.27
55,2018-08-12,0,0,4.09,0,0,1.0,0,0,0,0,0,0,1.24
56,2018-08-15,0,0,3.98,0,0,1.1,0,0,0,0,1,1,1.23
57,2018-08-18,0,0,3.93,0,0,0.2,0,0,0,0,1,0,1.23
58,2018-08-20,0,0,3.83,0,0,1.1,1,0,0,0,0,1,1.22
59,2018-08-22,0,0,3.76,0,0,1.0,1,0,0,0,1,2,1.24
60,2018-08-24,0,0,3.72,0,0,0.2,1,0,0,0,0,0,1.24
61,2018-08-28,0,0,3.65,0,0,1.0,1,0,0,0,0,0,1.24
62,2018-08-29,0,0,3.61,0,0,0.2,0,0,0,0,1,0,1.24
63,August,0,0,3.29,0,0,13.2,11,5,5,1,5,9,1.17
64,2018-09-05,0,0,3.55,0,0,1.0,0,0,0,0,2,0,1.25
65,2018-09-07,0,0,3.49,0,0,1.0,0,0,0,0,0,2,1.23
66,2018-09-09,0,0,3.45,0,0,0.2,0,0,0,0,0,2,1.22
67,2018-09-11,0,1,3.71,0,0,0.2,1,2,2,1,1,1,1.24
68,2018-09-15,0,0,3.84,0,0,0.1,1,1,1,1,0,1,1.25
69,2018-09-19,0,0,3.77,0,0,1.0,0,0,0,0,0,1,1.23
70,2018-09-22,0,0,3.75,0,0,0.1,0,0,0,0,1,1,1.24
71,2018-09-24,0,0,3.73,0,0,0.1,0,0,0,0,0,0,1.23
72,2018-09-26,0,0,3.68,0,0,1.0,1,0,0,0,1,1,1.24
73,2018-09-28,0,0,3.62,0,0,1.0,0,0,0,0,0,2,1.22
74,September,0,1,3.68,0,0,7.1,3,3,3,2,5,11,1.09
