,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-01,0,1,9.00,1,0,3.0,4,3,3,1,3,4,2.33
1,2021-04-07,0,0,3.00,1,0,6.0,4,0,0,0,1,6,1.33
2,2021-04-18,0,1,6.92,1,0,4.0,7,7,7,4,3,2,1.69
3,2021-04-23,1,0,5.68,1,0,6.0,6,2,2,2,1,6,1.53
4,2021-04-28,0,1,7.54,1,0,3.2,11,7,7,3,0,3,1.76
5,April,1,3,7.54,5,0,22.2,32,19,19,10,8,21,1.76
6,2021-05-04,1,0,6.07,1,0,7.0,7,1,1,1,1,6,1.62
7,2021-05-09,0,1,6.23,1,0,5.0,9,6,4,0,1,3,1.67
8,2021-05-16,1,0,5.27,1,0,8.0,8,1,1,0,0,8,1.55
9,2021-05-21,1,0,4.74,1,0,6.2,7,3,1,0,1,4,1.50
10,2021-05-27,1,0,4.63,1,0,7.0,6,3,3,3,0,5,1.42
11,May,4,1,2.67,5,0,33.2,37,14,10,4,3,26,1.19
12,2021-06-01,1,0,4.62,1,0,6.0,7,3,3,2,0,4,1.40
13,2021-06-06,1,0,4.59,1,0,6.1,7,3,3,1,3,5,1.41
14,2021-06-12,1,0,4.46,1,0,6.0,3,2,2,2,1,2,1.35
15,2021-06-17,1,0,4.13,1,0,6.0,2,0,0,0,2,7,1.30
16,2021-06-22,1,0,3.84,1,0,6.0,4,0,0,0,0,5,1.26
17,2021-06-28,0,0,3.98,1,0,6.0,7,4,4,1,2,4,1.27
18,June,5,0,2.97,6,0,36.1,30,12,12,6,8,27,1.05
19,2021-07-04,0,0,3.83,1,0,6.0,5,1,1,0,0,5,1.25
20,2021-07-09,1,0,3.77,1,0,6.1,7,2,2,0,1,1,1.25
21,2021-07-16,1,0,3.65,1,0,6.0,6,1,1,0,3,4,1.26
22,2021-07-21,0,0,3.61,1,0,6.1,8,2,2,0,0,3,1.26
23,2021-07-26,0,0,3.85,1,0,4.1,9,5,5,2,2,4,1.31
24,2021-07-31,1,0,3.71,1,0,7.0,4,1,1,0,1,3,1.27
25,July,3,0,3.00,6,0,36.0,39,12,12,2,7,20,1.28
26,2021-08-06,0,0,3.68,1,0,6.0,7,2,2,0,3,7,1.29
27,2021-08-12,0,1,4.15,1,0,4.0,11,9,9,2,1,3,1.34
28,2021-08-17,1,0,4.04,1,0,6.0,3,1,1,1,3,3,1.33
29,2021-08-23,0,0,4.09,1,0,7.0,9,4,4,0,0,6,1.33
30,2021-08-29,0,1,4.43,1,0,4.2,7,8,8,3,2,4,1.34
31,August,1,2,7.81,5,0,27.2,37,24,24,6,9,23,1.66
32,2021-09-04,0,0,4.65,1,0,4.1,5,6,6,1,3,1,1.36
33,2021-09-10,0,0,4.54,1,0,6.0,4,1,1,0,2,4,1.34
34,2021-09-16,0,0,4.81,1,0,3.2,6,7,7,0,3,1,1.37
35,2021-09-22,0,1,4.81,1,0,5.2,5,4,3,2,0,3,1.35
36,2021-09-29,0,0,4.77,1,0,5.0,5,2,2,0,1,5,1.35
37,September,0,1,6.93,5,0,24.2,25,20,19,3,9,14,1.38
