,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-07-09,0,0,27.00,0.2,2,2,0,1,0,4.50
1,2021-07-10,0,0,13.50,0.2,0,0,0,0,1,2.25
2,2021-07-19,0,0,5.40,2.0,1,0,0,0,1,1.20
3,2021-07-24,0,0,4.91,0.1,1,0,0,1,0,1.64
4,2021-07-25,0,0,3.86,1.0,0,0,0,0,2,1.29
5,2021-07-31,0,0,2.84,1.2,3,0,0,0,2,1.42
6,July,0,0,2.84,6.1,7,2,0,2,6,1.42
7,2021-08-05,0,0,2.45,1.0,1,0,0,1,0,1.50
8,2021-08-06,0,0,2.16,1.0,1,0,0,1,0,1.56
9,2021-08-08,0,0,1.93,1.0,2,0,0,0,0,1.61
10,2021-08-15,0,0,5.06,1.1,5,4,0,0,2,1.88
11,2021-08-17,0,0,4.91,0.1,0,0,0,1,1,1.91
12,2021-08-19,0,0,5.11,1.1,2,1,1,0,1,1.86
13,August,0,0,7.50,6.0,11,5,1,3,4,2.33
14,2021-09-11,0,0,4.97,0.1,1,0,0,0,0,1.89
15,2021-09-16,0,0,4.61,1.0,1,0,0,0,2,1.83
16,2021-09-20,0,0,4.30,1.0,0,0,0,0,2,1.70
17,2021-09-21,0,0,4.11,0.2,1,0,0,1,1,1.76
18,2021-09-27,0,0,4.67,2.0,2,2,1,2,1,1.79
19,September,0,0,3.60,5.0,5,2,1,3,6,1.60
20,2021-10-01,0,0,4.34,1.1,0,0,0,0,2,1.66
21,October,0,0,0.00,1.1,0,0,0,0,2,0.00
