,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-04-02,0,1,9.00,2.0,3,2,0,1,3,2.00
1,2019-04-06,0,0,6.00,1.0,1,0,0,0,0,1.67
2,2019-04-21,0,0,5.06,2.1,1,1,0,3,3,1.69
3,2019-04-24,0,0,4.26,1.0,0,0,0,1,2,1.58
4,2019-04-28,1,0,3.24,2.0,1,0,0,0,2,1.32
5,2019-04-29,0,0,2.89,1.0,1,0,0,0,0,1.29
6,April,1,1,2.89,9.1,7,3,0,5,10,1.29
7,2019-05-02,0,0,3.09,2.1,2,1,0,1,3,1.29
8,2019-05-07,0,0,4.91,3.0,5,4,1,0,0,1.36
9,2019-05-12,0,0,4.60,1.0,1,0,0,1,2,1.40
10,2019-05-14,0,0,4.32,1.0,0,0,0,2,0,1.44
11,2019-05-19,0,1,4.42,1.2,3,1,0,0,1,1.47
12,2019-05-23,0,0,3.86,2.2,2,0,0,1,2,1.43
13,2019-05-26,0,0,3.68,1.0,0,0,0,1,0,1.41
14,May,0,1,4.26,12.2,13,6,1,6,8,1.50
15,2019-06-03,1,0,3.12,4.0,2,0,0,2,3,1.35
16,2019-06-08,0,0,2.73,7.0,5,1,1,0,7,1.21
17,2019-06-15,1,0,2.77,6.0,4,2,0,2,8,1.18
18,2019-06-20,0,1,3.61,3.1,4,5,2,3,3,1.25
19,2019-06-26,0,1,4.57,3.0,8,6,1,1,2,1.37
20,June,2,2,5.40,23.1,23,14,4,8,23,1.33
21,2019-07-11,0,1,5.28,0.2,4,4,0,3,0,1.50
22,2019-07-15,0,1,5.58,4.0,6,4,1,4,4,1.58
23,July,0,2,15.43,4.2,10,8,1,7,4,3.64
24,2019-08-25,1,0,5.14,6.0,2,1,1,5,8,1.54
25,2019-08-31,0,1,5.55,5.2,9,6,2,3,5,1.59
26,August,1,1,5.40,11.2,11,7,3,8,13,1.63
27,2019-09-06,0,0,5.62,4.0,2,3,0,6,6,1.61
28,2019-09-10,0,0,5.56,4.0,4,2,0,1,3,1.59
29,2019-09-15,0,0,5.60,1.0,3,1,0,1,1,1.63
30,2019-09-22,0,0,5.86,0.0,1,2,0,2,0,1.67
31,September,0,0,8.00,9.0,10,8,0,10,10,2.22
