,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-05,0,1,15.00,1,0,3.0,4,6,5,1,4,5,2.67
1,2021-04-11,0,1,8.22,1,0,4.2,3,2,2,0,5,4,2.09
2,2021-04-16,0,1,5.52,1,0,7.0,7,2,2,0,2,8,1.70
3,2021-04-22,0,0,4.57,1,0,7.0,5,2,2,0,1,2,1.43
4,2021-04-27,1,0,3.77,1,0,7.0,7,2,1,0,3,2,1.43
5,April,1,3,3.77,5,0,28.2,26,14,12,1,15,21,1.43
6,2021-05-02,0,1,3.53,1,0,7.0,3,2,2,0,1,7,1.26
7,2021-05-08,0,0,3.60,1,0,4.1,9,2,2,1,2,3,1.40
8,2021-05-15,0,0,4.22,1,0,2.2,5,4,4,0,1,1,1.45
9,2021-05-21,1,0,4.62,1,0,6.0,10,5,5,1,0,1,1.48
10,2021-05-26,0,0,4.14,1,0,5.2,3,0,0,0,3,2,1.44
11,May,1,1,4.56,5,0,25.2,30,13,13,2,7,14,1.44
12,2021-06-06,0,1,4.25,1,0,5.0,6,3,3,0,2,1,1.45
13,2021-06-12,0,1,5.16,1,0,1.2,5,8,7,1,3,1,1.54
14,2021-06-18,0,1,5.79,1,0,4.1,7,7,7,3,3,4,1.59
15,2021-06-24,0,1,6.00,1,0,3.2,8,6,4,0,2,1,1.65
16,2021-06-30,0,0,6.22,1,0,3.1,5,4,4,4,1,5,1.66
17,June,0,4,12.50,5,0,18.0,31,28,25,8,11,12,2.33
18,2021-07-06,0,0,6.43,1,0,4.2,6,5,5,1,4,3,1.69
19,2021-07-17,0,0,6.19,1,0,3.0,2,0,0,0,0,2,1.65
20,July,0,0,5.87,2,0,7.2,8,5,5,1,4,5,1.57
21,2021-08-28,0,0,5.96,1,0,3.0,3,0,0,0,0,2,1.63
22,August,0,0,0.00,1,0,3.0,3,0,0,0,0,2,1.00
23,2021-09-01,0,0,6.14,0,0,2.0,6,3,3,0,0,1,1.66
24,2021-09-05,1,0,5.95,0,0,2.2,5,0,0,0,0,1,1.67
25,2021-09-08,0,0,5.89,0,0,1.0,0,0,0,0,0,0,1.65
26,2021-09-12,0,0,5.79,0,0,3.0,2,1,1,1,1,2,1.63
27,2021-09-18,1,0,5.68,0,0,3.1,2,1,1,0,2,4,1.61
28,2021-09-24,0,0,5.57,0,0,2.0,0,0,0,0,1,0,1.59
29,2021-09-28,0,0,5.64,0,0,2.0,3,2,2,1,1,3,1.60
30,September,2,0,3.94,0,0,16.0,18,7,7,2,5,11,1.44
31,2021-10-02,0,0,5.81,0,0,1.2,3,3,3,0,0,2,1.60
32,October,0,0,16.20,0,0,1.2,3,3,3,0,0,2,1.80
