,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-03-29,0,1,2.25,1,0,8.0,6,2,2,1,1,8,0.88
1,March,0,1,2.25,1,0,8.0,6,2,2,1,1,8,0.88
2,2018-04-04,0,0,2.40,1,0,7.0,3,2,2,1,2,6,0.80
3,2018-04-09,1,0,1.57,1,0,8.0,2,0,0,0,1,13,0.65
4,2018-04-17,1,0,1.52,1,0,6.2,5,1,1,0,2,6,0.74
5,2018-04-22,1,0,1.96,1,0,7.0,6,3,3,2,0,4,0.76
6,2018-04-27,1,0,2.18,1,0,8.2,4,3,3,1,3,10,0.77
7,April,4,0,2.17,5,0,37.1,20,9,9,4,8,39,0.75
8,2018-05-02,1,0,2.41,1,0,7.0,6,3,3,3,0,6,0.78
9,2018-05-08,0,1,2.62,1,0,6.0,5,3,3,2,1,4,0.81
10,2018-05-13,1,0,2.34,1,0,7.0,8,2,0,0,0,4,0.84
11,2018-05-19,1,0,2.36,1,0,7.0,6,2,2,1,0,10,0.84
12,2018-05-25,0,0,2.17,1,0,6.1,7,0,0,0,0,7,0.86
13,2018-05-30,1,0,2.02,1,0,6.0,3,0,0,0,0,10,0.84
14,May,4,1,1.83,6,0,39.1,35,10,8,6,1,41,0.92
15,2018-06-05,1,0,1.96,1,0,7.0,7,1,1,0,0,7,0.85
16,2018-06-10,1,0,1.99,1,0,8.0,5,2,2,1,0,8,0.83
17,2018-06-15,0,1,2.24,1,0,5.0,4,4,4,2,1,3,0.84
18,2018-06-20,1,0,2.10,1,0,7.0,1,0,0,0,1,7,0.81
19,2018-06-26,0,1,2.54,1,0,1.2,6,6,6,2,1,2,0.86
20,June,3,2,4.08,5,0,28.2,23,13,13,5,3,27,0.91
21,2018-07-02,1,0,2.64,1,0,6.0,7,3,3,1,0,5,0.87
22,2018-07-07,0,0,2.49,1,0,7.0,5,0,0,0,2,3,0.88
23,2018-07-12,0,1,2.76,1,0,7.1,8,6,6,2,2,9,0.91
24,2018-07-23,0,1,2.88,1,0,4.0,9,7,3,1,1,2,0.95
25,2018-07-29,1,0,2.79,1,0,7.1,5,1,1,0,1,5,0.94
26,July,2,2,3.69,5,0,31.2,34,17,13,4,6,24,1.26
27,2018-08-04,1,0,2.63,1,0,9.0,3,0,0,0,1,7,0.92
28,2018-08-09,0,0,2.74,1,0,7.0,7,4,4,1,0,7,0.92
29,2018-08-14,1,0,2.68,1,0,7.0,5,1,1,0,2,7,0.92
30,2018-08-20,1,0,2.74,1,0,6.1,9,3,3,0,1,6,0.95
31,2018-08-25,0,1,2.91,1,0,5.1,9,5,5,1,2,6,0.98
32,2018-08-31,1,0,2.80,1,0,7.0,2,0,0,0,2,8,0.96
33,August,4,1,2.81,6,0,41.2,35,13,13,2,8,41,1.03
34,2018-09-05,1,0,2.75,1,0,6.2,2,1,1,0,1,10,0.95
35,2018-09-10,0,0,2.91,1,0,1.2,5,4,4,1,1,4,0.97
36,2018-09-18,1,0,2.93,1,0,8.0,8,3,3,2,2,11,0.98
37,2018-09-24,1,0,2.83,1,0,7.0,4,0,0,0,1,11,0.97
38,2018-09-29,0,0,2.89,1,0,5.0,7,3,3,0,2,6,0.99
39,September,3,0,3.49,5,0,28.1,26,11,11,3,7,42,1.16
