,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-01,0,0,0.00,1.0,1,0,0,1,1,2.00
1,2021-04-04,0,0,0.00,1.0,0,0,0,0,3,1.00
2,2021-04-06,0,0,0.00,0.2,1,0,0,2,1,1.88
3,2021-04-09,0,0,0.00,1.0,0,0,0,0,0,1.36
4,2021-04-10,0,0,0.00,1.0,0,0,0,0,1,1.07
5,2021-04-14,0,1,0.00,1.0,1,0,0,0,3,1.06
6,2021-04-15,0,0,0.00,1.0,0,0,0,0,2,0.90
7,2021-04-18,0,0,0.00,1.0,0,0,0,1,3,0.91
8,2021-04-20,0,1,2.35,0.0,2,2,0,1,0,1.30
9,2021-04-23,0,0,3.00,1.1,1,1,0,1,1,1.33
10,2021-04-26,0,0,4.50,1.0,1,2,1,2,2,1.50
11,2021-04-30,0,0,4.91,1.0,2,1,1,0,1,1.55
12,April,0,2,4.91,11.0,9,6,2,8,18,1.55
13,2021-05-04,0,0,4.50,1.0,1,0,0,1,2,1.58
14,2021-05-05,0,0,4.15,1.0,0,0,0,0,2,1.46
15,2021-05-08,0,0,3.86,1.0,0,0,0,0,1,1.36
16,2021-05-09,0,0,3.60,1.0,1,0,0,0,1,1.33
17,2021-05-11,0,0,3.38,1.0,0,0,0,0,2,1.25
18,2021-05-14,0,0,3.18,1.0,0,0,0,1,1,1.24
19,2021-05-18,0,0,3.00,1.0,1,0,0,0,0,1.22
20,2021-05-20,0,0,2.84,1.0,0,0,0,0,2,1.16
21,2021-05-22,0,0,2.70,1.0,1,0,0,1,1,1.20
22,May,0,0,0.00,9.0,4,0,0,3,12,0.78
23,2021-06-01,0,0,3.86,1.0,3,3,0,1,1,1.33
24,2021-06-04,0,0,4.09,1.0,1,1,0,0,1,1.32
25,2021-06-05,0,0,4.03,0.1,0,0,0,1,1,1.34
26,2021-06-08,0,0,3.91,0.2,1,0,0,1,0,1.39
27,2021-06-09,0,0,3.75,1.0,0,0,0,0,2,1.33
28,2021-06-11,0,0,3.60,1.0,0,0,0,1,1,1.32
29,2021-06-16,0,0,3.46,1.0,0,0,0,0,1,1.27
30,2021-06-20,0,0,3.33,1.0,0,0,0,0,1,1.22
31,2021-06-23,0,0,3.54,1.0,2,1,0,0,1,1.25
32,2021-06-24,0,0,3.45,0.2,1,0,0,3,0,1.36
33,2021-06-29,0,0,3.34,1.0,0,0,0,2,0,1.38
34,June,0,0,4.66,9.2,8,5,0,9,9,1.76
35,2021-07-03,0,0,3.23,1.0,1,0,0,0,1,1.37
36,2021-07-05,0,0,3.13,1.0,0,0,0,0,2,1.33
37,2021-07-06,0,1,3.41,0.0,1,1,0,3,0,1.45
38,2021-07-11,0,0,3.31,1.0,1,0,0,0,1,1.44
39,2021-07-17,0,0,3.21,1.0,0,0,0,1,1,1.43
40,2021-07-20,0,0,3.18,0.1,0,0,0,0,0,1.41
41,2021-07-22,0,0,3.12,0.2,1,0,0,0,0,1.41
42,2021-07-24,0,0,3.00,1.1,0,0,0,0,1,1.36
43,2021-07-26,0,0,2.92,1.0,0,0,0,0,1,1.32
44,2021-07-29,0,0,2.77,2.0,1,0,0,0,2,1.28
45,2021-07-31,0,0,2.70,1.0,0,0,0,1,1,1.28
46,July,0,1,0.87,10.1,5,1,0,5,10,0.97
47,2021-08-04,0,0,2.63,1.0,0,0,0,1,2,1.27
48,2021-08-06,0,0,2.57,1.0,0,0,0,0,1,1.24
49,2021-08-07,0,0,2.51,1.0,0,0,0,0,2,1.21
50,2021-08-10,0,0,2.49,0.1,0,0,0,0,1,1.20
51,2021-08-11,0,0,2.47,0.1,0,0,0,0,1,1.19
52,2021-08-13,0,0,2.42,1.0,1,0,0,0,2,1.19
53,2021-08-15,0,0,2.36,1.0,0,0,0,1,1,1.18
54,2021-08-17,0,0,2.33,0.2,1,0,0,0,1,1.19
55,2021-08-21,0,0,2.27,1.1,0,0,0,0,1,1.15
56,2021-08-22,0,0,2.25,0.1,0,0,0,1,1,1.17
57,2021-08-24,0,0,2.20,1.0,0,0,0,1,2,1.16
58,2021-08-29,0,0,2.19,0.1,0,0,0,1,1,1.18
59,2021-08-31,0,1,2.31,1.1,1,1,0,2,1,1.20
60,August,0,1,0.84,10.2,3,1,0,7,17,0.94
61,2021-09-01,0,0,2.44,1.0,1,1,0,0,1,1.20
62,2021-09-03,0,0,2.39,1.0,1,0,0,0,3,1.20
63,2021-09-07,0,0,3.04,0.2,3,4,1,1,0,1.26
64,2021-09-09,0,0,3.00,0.2,0,0,0,0,0,1.24
65,2021-09-10,0,0,2.95,1.0,1,0,0,0,1,1.24
66,2021-09-15,0,0,2.89,1.0,0,0,0,0,0,1.21
67,2021-09-17,0,0,2.84,1.0,0,0,0,2,1,1.23
68,2021-09-21,0,0,2.79,1.0,0,0,0,0,0,1.21
69,2021-09-23,0,0,2.75,1.0,1,0,0,1,1,1.22
70,2021-09-25,0,0,2.70,1.0,0,0,0,0,1,1.20
71,2021-09-26,0,0,2.66,1.0,2,0,0,1,1,1.23
72,2021-09-29,0,0,2.61,1.0,1,0,0,0,1,1.23
73,September,0,0,3.97,11.1,10,5,1,5,10,1.32
74,2021-10-03,0,0,2.57,1.0,1,0,0,0,1,1.22
75,October,0,0,0.00,1.0,1,0,0,0,1,1.00
