,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-03-30,0,0,0.00,0,0,1.0,0,0,0,0,0,1,0.00
1,March,0,0,0.00,0,0,1.0,0,0,0,0,0,1,0.00
2,2019-04-01,0,0,0.00,0,0,0.2,0,0,0,0,0,2,0.00
3,2019-04-03,0,0,0.00,0,0,1.0,0,0,0,0,0,1,0.00
4,2019-04-05,0,0,7.36,0,0,1.0,4,3,3,1,0,2,1.09
5,2019-04-08,0,0,4.76,0,0,2.0,0,0,0,0,0,2,0.71
6,2019-04-12,0,0,4.05,0,0,1.0,0,0,0,0,0,0,0.60
7,2019-04-13,0,0,3.52,0,0,1.0,0,0,0,0,0,1,0.52
8,2019-04-16,0,0,3.12,0,0,1.0,1,0,0,0,1,0,0.69
9,2019-04-21,0,0,2.89,0,0,0.2,0,0,0,0,0,0,0.64
10,2019-04-24,0,0,2.61,0,0,1.0,0,0,0,0,0,0,0.58
11,2019-04-25,0,0,2.53,0,0,0.1,0,0,0,0,0,0,0.56
12,2019-04-28,0,0,2.13,0,0,2.0,1,0,0,0,0,1,0.55
13,2019-04-30,0,0,2.63,0,0,1.0,1,1,1,1,1,1,0.66
14,April,0,0,2.84,0,0,12.2,7,4,4,2,2,10,0.71
15,2019-05-04,1,0,2.45,0,0,1.0,1,0,0,0,0,2,0.68
16,2019-05-05,0,0,2.30,0,0,1.0,1,0,0,0,0,2,0.70
17,2019-05-07,0,0,2.16,0,0,1.0,0,0,0,0,0,2,0.66
18,2019-05-11,0,0,2.08,0,0,0.2,0,0,0,0,1,0,0.69
19,2019-05-12,0,0,1.93,0,0,1.1,0,0,0,0,1,1,0.70
20,2019-05-15,0,0,2.29,0,0,1.0,1,1,1,1,0,1,0.71
21,2019-05-17,0,0,3.10,0,0,0.2,3,2,2,0,0,0,0.84
22,2019-05-19,0,0,3.38,0,0,1.0,1,1,1,1,0,1,0.84
23,2019-05-21,0,0,3.18,0,0,1.1,1,0,0,0,0,0,0.84
24,2019-05-23,0,0,2.96,0,0,1.2,1,0,0,0,2,1,0.90
25,2019-05-27,0,0,2.84,0,0,1.0,0,0,0,0,0,1,0.87
26,2019-05-31,0,0,2.73,0,0,1.0,0,0,0,0,0,2,0.84
27,May,1,0,2.84,0,0,12.2,9,4,4,2,4,13,1.03
28,2019-06-05,1,0,2.67,0,0,0.2,0,0,0,0,0,1,0.81
29,2019-06-08,0,0,2.57,0,0,1.0,0,0,0,0,0,1,0.79
30,2019-06-10,0,0,2.51,0,0,0.2,0,0,0,0,0,0,0.77
31,2019-06-13,0,0,2.43,0,0,1.0,0,0,0,0,1,0,0.78
32,2019-06-15,0,0,2.37,0,0,0.2,2,0,0,0,0,0,0.82
33,2019-06-16,0,0,2.32,0,0,0.2,0,0,0,0,1,2,0.84
34,2019-06-18,0,0,2.25,0,0,1.0,0,0,0,0,0,0,0.81
35,2019-06-24,0,0,2.18,0,0,1.0,1,0,0,0,0,2,0.82
36,2019-06-26,0,0,2.12,0,0,1.0,2,0,0,0,0,0,0.85
37,2019-06-27,0,0,2.06,0,0,1.0,0,0,0,0,0,1,0.83
38,June,1,0,0.00,0,0,8.2,5,0,0,0,2,7,0.81
39,2019-07-03,0,0,2.04,0,0,0.1,0,0,0,0,0,0,0.82
