,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-04-01,0,1,9.00,6.0,6,6,0,4,2,1.67
1,2018-04-08,1,0,4.50,6.0,3,0,0,2,6,1.25
2,2018-04-14,0,0,8.16,2.1,7,7,1,4,1,1.81
3,2018-04-22,1,0,7.78,5.1,8,4,2,1,7,1.78
4,2018-04-28,1,0,5.74,7.0,2,0,0,1,7,1.43
5,April,3,1,5.74,26.2,26,17,3,12,23,1.43
6,2018-05-04,0,1,4.99,4.0,5,0,1,4,4,1.53
7,2018-05-09,1,0,4.42,6.0,5,1,0,2,5,1.47
8,2018-05-14,0,1,5.23,4.2,9,6,3,3,6,1.60
9,2018-05-19,1,0,4.47,7.0,1,0,0,4,7,1.47
10,2018-05-26,0,1,4.78,4.1,5,4,1,2,6,1.48
11,2018-05-31,1,0,4.30,6.0,3,0,0,2,6,1.41
12,May,3,3,3.09,32.0,28,11,5,17,34,1.41
13,2018-06-06,0,0,4.20,5.2,3,2,0,2,10,1.37
14,2018-06-11,0,0,4.09,6.0,4,2,2,2,3,1.34
15,2018-06-17,0,1,4.06,5.0,4,2,0,2,3,1.33
16,2018-06-22,0,1,4.26,5.0,9,4,1,2,3,1.38
17,2018-06-28,0,0,4.31,5.1,7,3,1,3,4,1.41
18,June,0,2,4.33,27.0,27,13,4,11,23,1.41
19,2018-07-04,1,0,4.22,6.0,5,2,2,3,4,1.41
20,2018-07-10,1,0,3.96,6.0,3,0,0,2,3,1.37
21,2018-07-22,1,0,3.87,7.0,6,2,0,4,6,1.38
22,2018-07-28,0,1,4.26,3.0,6,6,1,3,2,1.42
23,July,3,1,4.09,22.0,20,10,3,12,15,1.45
24,2018-08-03,1,0,4.12,6.0,4,1,1,0,6,1.38
25,2018-08-08,0,1,4.28,6.1,6,5,1,2,4,1.38
26,2018-08-14,0,1,4.46,5.0,6,5,3,1,5,1.38
27,2018-08-19,0,0,4.36,5.0,4,1,0,2,4,1.37
28,2018-08-25,1,0,4.33,5.0,6,2,0,3,2,1.39
29,2018-08-31,0,0,4.21,6.0,3,1,0,1,7,1.35
30,August,2,2,4.05,33.1,29,15,5,9,28,1.14
31,2018-09-05,1,0,4.14,6.2,5,2,0,2,5,1.34
32,2018-09-11,1,0,3.97,6.2,3,0,0,2,7,1.32
33,2018-09-16,0,1,3.95,5.0,5,2,2,3,7,1.32
34,2018-09-21,0,1,4.11,5.0,9,5,1,0,8,1.34
35,2018-09-26,0,0,4.09,5.0,4,2,2,0,4,1.32
36,September,2,2,3.49,28.1,26,11,5,7,31,1.16
37,2018-10-01,0,0,4.03,5.0,6,1,0,0,4,1.32
38,October,0,0,1.80,5.0,6,1,0,0,4,1.20
