,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-04,0,1,9.64,4.2,6,5,2,3,4,1.93
1,2021-04-09,0,0,5.06,6.0,6,1,0,1,4,1.50
2,2021-04-15,1,0,4.32,6.0,5,2,1,0,7,1.26
3,2021-04-20,1,0,3.04,7.0,6,0,0,1,7,1.18
4,2021-04-26,1,0,2.83,5.0,4,1,0,2,6,1.19
5,April,3,1,2.83,28.2,27,9,3,7,28,1.19
6,2021-05-02,0,0,3.48,5.0,7,4,1,0,5,1.22
7,2021-05-07,0,0,3.07,7.1,2,1,0,1,10,1.07
8,2021-05-13,0,1,4.40,2.0,10,7,2,1,2,1.28
9,2021-05-18,0,0,4.41,6.0,10,3,1,0,3,1.33
10,2021-05-23,0,0,4.17,5.0,4,1,0,2,6,1.31
11,2021-05-28,0,0,3.86,6.2,6,1,0,3,8,1.32
12,May,0,1,4.78,32.0,39,17,4,7,34,1.44
13,2021-06-02,1,0,3.36,9.0,4,0,0,2,8,1.23
14,2021-06-09,1,0,3.09,6.0,2,0,0,2,3,1.19
15,2021-06-14,1,0,2.99,5.2,9,1,1,1,5,1.23
16,2021-06-20,0,1,3.01,5.1,3,2,0,2,11,1.21
17,2021-06-25,0,1,2.91,6.0,3,1,0,3,7,1.20
18,June,3,2,1.13,32.0,21,4,1,10,34,0.97
19,2021-07-01,0,1,3.13,5.0,9,4,2,1,6,1.24
20,2021-07-07,0,1,3.19,6.2,4,3,2,0,6,1.20
21,2021-07-16,0,0,3.28,5.1,7,3,1,0,7,1.20
22,2021-07-22,1,0,3.16,7.0,3,1,1,3,13,1.18
23,2021-07-28,1,0,3.01,6.0,1,0,0,1,9,1.14
24,July,2,2,3.30,30.0,24,11,6,5,41,0.97
25,2021-08-03,0,1,3.26,4.1,8,5,1,0,4,1.17
26,2021-08-10,0,0,3.43,1.2,5,3,0,3,2,1.21
27,2021-08-15,0,1,3.77,5.0,7,7,3,1,5,1.23
28,2021-08-21,0,0,3.77,4.2,4,2,1,3,3,1.24
29,2021-08-27,0,1,3.97,4.1,7,5,3,0,5,1.25
30,August,0,3,9.90,20.0,31,22,8,7,19,1.90
31,2021-09-03,0,0,3.91,7.0,5,2,1,0,9,1.22
32,2021-09-09,1,0,3.79,7.0,5,1,0,1,9,1.21
33,2021-09-15,1,0,3.95,5.0,9,5,1,1,3,1.23
34,2021-09-20,0,1,4.05,5.0,8,4,0,1,3,1.25
35,2021-09-25,0,0,3.94,7.0,3,1,1,1,8,1.22
36,September,2,1,3.77,31.0,30,13,3,4,32,1.10
37,2021-10-01,1,0,3.91,5.2,7,2,0,1,6,1.23
38,October,1,0,3.18,5.2,7,2,0,1,6,1.41
