,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-03-28,0,0,9.00,1.0,1,1,1,1,1,2.00
1,March,0,0,9.00,1.0,1,1,1,1,1,2.00
2,2019-04-01,0,0,27.00,0.0,2,2,1,0,0,4.00
3,2019-04-04,0,0,13.50,1.0,0,0,0,1,1,2.50
4,2019-04-06,0,0,9.00,1.0,0,0,0,0,2,1.67
5,2019-04-07,0,0,6.75,1.0,0,0,0,0,0,1.25
6,2019-04-10,0,0,5.40,1.0,0,0,0,1,1,1.20
7,2019-04-12,0,0,4.76,0.2,0,0,0,0,0,1.06
8,2019-04-13,0,1,6.75,1.0,2,2,2,0,1,1.20
9,2019-04-16,0,0,5.87,1.0,1,0,0,0,2,1.17
10,2019-04-17,0,0,5.19,1.0,0,0,0,0,0,1.04
11,2019-04-19,0,0,5.00,0.1,1,0,0,0,0,1.11
12,2019-04-21,0,0,4.50,1.0,1,0,0,1,1,1.20
13,2019-04-23,0,0,4.09,1.0,2,0,0,0,1,1.27
14,2019-04-26,0,0,3.75,1.0,2,0,0,0,2,1.33
15,2019-04-28,0,1,4.38,0.1,1,1,0,1,0,1.46
16,April,0,2,3.97,11.1,12,5,3,4,11,1.41
17,2019-05-01,0,0,4.85,0.2,1,1,1,0,1,1.46
18,2019-05-03,0,0,5.14,1.0,2,1,1,2,1,1.64
19,2019-05-08,0,0,4.50,2.0,2,0,0,1,0,1.63
20,2019-05-11,0,0,4.32,0.2,0,0,0,0,0,1.56
21,2019-05-12,0,0,4.08,1.0,1,0,0,0,0,1.53
22,2019-05-14,0,0,4.34,1.0,1,1,1,0,2,1.50
23,2019-05-16,0,1,5.49,1.0,3,3,1,1,0,1.63
24,2019-05-27,0,0,5.40,0.1,0,0,0,0,1,1.60
25,2019-05-27,0,0,5.14,1.0,0,0,0,0,1,1.52
26,2019-05-29,0,0,5.06,0.1,0,0,0,0,1,1.50
27,2019-05-30,0,0,6.45,1.0,3,4,1,2,0,1.66
28,May,0,1,9.00,10.0,13,10,5,6,7,1.90
29,2019-06-02,0,0,6.17,1.0,0,0,0,0,1,1.59
30,2019-06-04,0,0,5.92,1.0,1,0,0,0,0,1.56
31,2019-06-08,0,0,5.61,1.1,1,0,0,2,0,1.60
32,2019-06-09,0,0,5.47,0.2,1,0,0,1,0,1.63
33,2019-06-12,0,0,5.27,1.0,1,0,0,1,0,1.65
34,2019-06-14,0,0,5.08,1.0,1,0,0,0,0,1.62
35,2019-06-16,1,0,4.91,1.0,0,0,0,0,0,1.57
36,2019-06-19,1,0,4.75,1.0,1,0,0,0,3,1.55
37,2019-06-22,0,0,4.60,1.0,0,0,0,1,2,1.53
38,2019-06-23,0,0,4.41,1.1,1,0,0,0,1,1.50
39,2019-06-26,0,0,4.28,1.0,1,0,0,0,2,1.49
40,2019-06-28,0,0,4.15,1.0,1,0,0,0,1,1.47
41,2019-06-30,0,0,4.04,1.0,2,0,0,1,1,1.51
42,June,2,0,0.00,13.1,11,0,0,6,11,1.28
43,2019-07-02,0,0,3.93,1.0,1,0,0,0,1,1.50
44,2019-07-03,1,0,3.82,1.0,1,0,0,0,0,1.49
45,2019-07-05,0,0,3.72,1.0,1,0,0,0,2,1.47
46,2019-07-06,0,0,3.63,1.0,0,0,0,0,1,1.44
47,2019-07-14,0,0,3.57,0.2,2,0,0,0,0,1.46
48,2019-07-16,0,0,3.48,1.0,0,0,0,0,0,1.43
49,2019-07-19,0,1,3.59,1.1,2,1,0,2,1,1.48
50,2019-07-21,0,0,3.50,1.0,0,0,0,0,1,1.44
51,2019-07-22,0,0,3.43,1.0,0,0,0,0,2,1.41
52,2019-07-25,0,0,3.40,0.1,0,0,0,0,0,1.40
53,2019-07-29,0,0,3.33,1.0,0,0,0,0,1,1.37
54,2019-07-31,0,0,3.26,1.0,0,0,0,0,0,1.34
55,July,1,1,0.79,11.1,7,1,0,2,9,0.79
56,2019-08-02,0,0,3.23,0.1,1,0,0,0,0,1.35
57,2019-08-06,0,0,3.19,0.2,0,0,0,0,2,1.33
58,2019-08-09,0,1,3.72,0.1,3,3,1,0,0,1.39
59,2019-08-20,0,0,3.60,1.2,1,0,0,0,1,1.36
60,2019-08-22,0,0,3.53,1.0,0,0,0,0,2,1.33
61,2019-08-24,0,0,3.46,1.0,3,0,0,0,0,1.37
62,2019-08-26,0,0,3.91,1.0,3,3,2,0,2,1.40
63,2019-08-30,0,0,3.83,1.0,0,0,0,0,2,1.37
64,August,0,1,7.71,7.0,11,6,3,0,9,1.57
65,2019-09-01,0,0,3.79,0.2,0,0,0,0,1,1.35
66,2019-09-03,0,0,3.72,1.0,0,0,0,0,2,1.33
67,2019-09-05,0,0,3.65,1.0,1,0,0,0,1,1.32
68,2019-09-06,0,0,3.95,0.1,2,2,1,1,1,1.37
69,2019-09-09,1,0,3.88,1.0,1,0,0,0,0,1.36
70,2019-09-11,0,0,3.81,1.0,0,0,0,0,2,1.34
71,2019-09-12,0,0,3.75,1.0,1,0,0,0,1,1.33
72,2019-09-15,0,0,3.73,0.1,0,0,0,0,0,1.33
73,2019-09-19,0,0,3.67,1.0,2,0,0,0,2,1.34
74,2019-09-22,0,0,3.61,1.0,0,0,0,0,1,1.32
75,2019-09-24,0,0,3.69,1.0,2,1,0,1,3,1.34
76,2019-09-27,0,0,3.64,1.0,0,0,0,1,1,1.34
77,2019-09-29,0,0,3.72,1.0,1,1,1,1,0,1.35
78,September,1,0,3.18,11.1,10,4,2,4,15,1.24
