,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,March,1,0,1.42,6.1,8,1,1,1,7,1.42
1,2018-03-31,1,0,1.42,6.1,8,1,1,1,7,1.42
2,2018-04-05,0,1,3.65,6.0,5,4,2,2,6,1.30
3,2018-04-10,1,0,2.21,8.0,3,0,0,2,8,1.03
4,2018-04-15,0,0,3.08,6.0,4,4,1,1,5,0.99
5,2018-04-21,0,1,2.97,7.0,5,2,2,2,10,0.99
6,2018-04-27,0,1,3.63,6.1,6,5,1,2,7,1.03
7,April,1,3,4.05,33.1,23,15,6,9,36,0.96
8,2018-05-02,1,0,3.47,7.0,7,2,1,1,11,1.05
9,2018-05-07,1,0,3.52,7.0,6,3,0,1,5,1.04
10,2018-05-12,1,0,3.28,6.2,5,1,0,1,9,1.03
11,2018-05-20,0,1,3.36,6.2,5,3,2,4,7,1.06
12,2018-05-27,1,0,3.13,5.0,3,0,0,2,8,1.06
13,May,4,1,2.51,32.1,26,9,3,9,40,1.08
14,2018-06-01,0,1,3.20,6.2,7,3,1,0,10,1.06
15,2018-06-08,0,1,3.46,2.0,5,3,1,0,2,1.09
16,June,0,2,6.23,8.2,12,6,2,0,12,1.38
17,2018-07-20,0,1,3.90,4.2,8,6,0,2,6,1.15
18,July,0,1,11.57,4.2,8,6,0,2,6,2.14
19,2018-08-22,0,0,4.23,4.0,7,5,2,1,5,1.19
20,2018-08-27,1,0,4.15,6.0,5,2,0,3,5,1.20
21,August,1,0,6.30,10.0,12,7,2,4,10,1.60
22,2018-09-01,0,0,4.09,6.0,5,2,0,2,7,1.19
23,2018-09-06,0,0,4.04,5.2,6,2,0,3,6,1.21
24,2018-09-12,1,0,3.87,7.0,5,1,1,0,9,1.18
25,2018-09-18,1,0,3.83,6.0,5,2,1,2,11,1.18
26,2018-09-24,0,0,3.77,4.0,3,1,0,4,5,1.20
27,2018-09-29,1,0,3.74,6.0,5,2,2,2,7,1.20
28,September,3,0,2.60,34.2,29,10,4,13,45,1.21
