,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-05-27,0,0,7.71,4.2,7,4,1,2,5,1.93
1,May,0,0,7.71,4.2,7,4,1,2,5,1.93
2,2021-06-03,0,1,9.35,4.0,4,5,3,3,3,1.85
3,2021-06-08,0,1,10.03,3.0,2,4,0,3,4,1.80
4,2021-06-13,0,1,13.15,1.1,6,6,1,0,0,2.08
5,June,0,3,16.20,8.1,12,15,4,6,7,2.16
