,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-14,0,0,-.--,0.0,2,4,0,3,0,-.--
1,2021-04-17,0,0,63.00,1.0,3,3,0,2,1,10.00
2,2021-04-21,0,0,31.50,1.0,2,0,0,0,0,6.00
3,April,0,0,31.50,2.0,7,7,0,5,1,6.00
4,2021-09-01,0,0,21.00,1.0,1,0,0,0,1,4.33
5,2021-09-03,0,1,18.00,1.0,1,1,1,0,0,3.50
6,2021-09-07,0,0,14.40,1.0,1,0,0,1,0,3.20
7,2021-09-11,0,0,13.50,1.0,2,1,1,1,0,3.17
8,2021-09-16,0,0,11.57,1.0,0,0,0,0,0,2.71
9,2021-09-19,0,0,10.13,1.0,1,0,0,0,2,2.50
10,2021-09-24,0,0,11.42,0.2,1,2,0,1,1,2.54
11,2021-09-27,0,0,10.97,2.0,2,2,1,2,2,2.44
12,2021-09-30,0,0,10.03,1.0,0,0,0,0,1,2.23
13,September,0,1,5.59,9.2,9,6,3,5,7,1.45
14,2021-10-02,0,0,9.24,1.0,0,0,0,1,0,2.13
15,October,0,0,0.00,1.0,0,0,0,1,0,1.00
