,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-18,1,0,0.00,5.0,4,0,0,0,4,0.80
1,2021-04-23,1,0,0.75,7.0,1,1,1,1,7,0.50
2,2021-04-28,1,0,1.50,6.0,4,2,0,2,9,0.67
3,April,3,0,1.50,18.0,9,3,1,3,20,0.67
4,2021-05-04,0,0,1.96,5.0,4,2,1,2,2,0.78
5,2021-05-10,1,0,1.80,7.0,4,1,0,3,7,0.83
6,2021-05-16,1,0,1.75,6.0,8,1,0,1,6,0.94
7,2021-05-21,0,1,1.93,6.0,8,2,1,2,7,1.05
8,2021-05-27,0,1,2.44,6.0,6,4,3,0,8,1.04
9,May,2,2,3.00,30.0,30,10,5,8,30,1.27
10,2021-06-01,0,1,3.48,3.2,4,7,0,4,2,1.12
11,2021-06-08,0,0,3.79,5.1,5,4,1,3,2,1.16
12,2021-06-14,1,0,3.71,6.0,4,2,1,1,7,1.13
13,2021-06-19,0,0,4.09,3.0,6,4,1,2,4,1.20
14,2021-06-26,0,0,3.91,5.1,4,1,0,1,8,1.18
15,June,1,1,6.94,23.1,23,18,3,11,23,1.46
16,2021-07-02,1,0,3.89,5.0,4,2,0,3,8,1.19
17,2021-07-07,1,0,3.67,7.0,3,1,0,2,6,1.15
18,2021-07-20,0,0,3.77,5.0,6,3,1,1,7,1.17
19,2021-07-25,1,0,3.65,5.1,5,1,0,2,8,1.17
20,2021-07-31,0,0,3.83,5.0,6,4,2,1,3,1.19
21,July,3,0,3.62,27.1,24,11,3,9,32,1.21
22,2021-08-05,0,0,4.03,4.0,7,4,0,3,5,1.24
23,2021-08-10,0,0,4.22,6.0,6,5,1,0,5,1.22
24,2021-08-15,1,0,4.14,6.2,6,2,0,1,6,1.21
25,2021-08-20,0,1,4.11,5.0,5,2,0,2,9,1.22
26,2021-08-26,0,0,4.08,5.1,6,2,1,2,5,1.23
27,August,1,1,5.00,27.0,30,15,2,8,30,1.41
28,2021-09-18,0,0,3.99,3.0,0,0,0,0,4,1.20
29,2021-09-24,0,0,4.00,4.0,6,2,0,0,7,1.21
30,2021-09-29,0,0,3.83,6.0,3,0,0,0,6,1.18
31,September,0,0,1.38,13.0,9,2,0,0,17,0.69
