,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-03-29,1,0,0.00,1.2,1,0,0,1,2,1.20
1,March,1,0,0.00,3.0,1,0,0,2,3,1.00
2,2018-03-31,0,0,0.00,1.1,0,0,0,1,1,1.00
3,2018-04-05,0,0,0.00,1.0,0,0,0,0,0,0.75
4,2018-04-06,0,0,0.00,0.1,0,0,0,0,1,0.69
5,2018-04-07,0,0,1.69,1.0,1,1,0,0,1,0.75
6,2018-04-12,0,0,1.35,1.1,0,0,0,0,1,0.60
7,2018-04-14,0,0,1.17,1.0,2,0,0,1,0,0.91
8,2018-04-17,0,0,1.00,1.1,2,0,0,1,2,1.11
9,2018-04-19,0,0,0.90,1.0,0,0,0,0,0,1.00
10,2018-04-22,0,0,2.45,1.0,1,2,0,2,1,1.18
11,2018-04-24,0,0,2.25,1.0,1,0,0,1,2,1.25
12,2018-04-27,0,0,2.92,0.1,1,1,0,2,0,1.46
13,2018-04-28,0,0,2.84,0.1,0,0,0,0,0,1.42
14,2018-04-30,0,0,2.70,0.2,0,0,0,1,1,1.43
15,April,0,0,3.48,10.1,8,4,0,8,9,1.55
16,2018-05-04,0,0,2.35,2.0,1,0,0,1,1,1.37
17,2018-05-06,0,0,2.30,0.1,1,0,0,0,1,1.40
18,2018-05-08,0,0,2.16,1.0,0,0,0,0,0,1.32
19,2018-05-13,0,0,1.96,1.2,0,0,0,0,3,1.20
20,2018-05-14,0,0,1.93,0.1,0,0,0,0,0,1.18
21,2018-05-16,0,0,1.83,1.0,0,0,0,1,2,1.17
22,2018-05-19,0,0,1.80,0.1,0,0,0,0,0,1.15
23,2018-05-19,0,0,1.71,1.0,1,0,0,0,1,1.14
24,2018-05-26,0,0,1.96,2.0,3,1,0,1,3,1.22
25,2018-05-28,0,0,1.93,0.1,0,0,0,0,1,1.20
26,2018-05-29,0,0,1.85,1.0,0,0,0,0,1,1.15
27,2018-05-31,0,0,1.78,1.0,0,0,0,0,2,1.11
28,May,0,0,0.75,12.0,6,1,0,3,15,0.75
29,2018-06-01,0,0,1.75,0.1,0,0,0,0,1,1.09
30,2018-06-03,0,0,1.73,0.1,0,0,0,0,1,1.08
31,2018-06-06,0,0,1.98,1.1,1,1,1,0,3,1.06
32,2018-06-07,0,0,1.95,0.1,0,0,0,0,1,1.05
33,2018-06-09,0,0,1.88,1.0,0,0,0,0,1,1.01
