,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-03-29,0,0,108.00,0,0,0.1,1,4,4,0,3,1,12.00
1,March,0,0,108.00,0,0,0.1,1,4,4,0,3,1,12.00
2,2018-04-01,0,0,27.00,0,1,1.0,2,0,0,0,0,2,4.50
3,2018-04-03,0,0,10.80,0,0,2.0,0,0,0,0,1,1,2.10
4,2018-04-10,0,0,8.31,0,0,1.0,1,0,0,0,0,0,1.85
5,2018-04-11,0,0,7.71,0,0,0.1,0,0,0,0,0,0,1.71
6,2018-04-13,0,0,6.35,0,0,1.0,0,0,0,0,0,1,1.41
7,2018-04-14,0,0,5.40,0,0,1.0,0,0,0,0,0,1,1.20
8,2018-04-19,0,0,4.70,0,0,1.0,1,0,0,0,0,2,1.17
9,2018-04-20,0,0,4.15,0,0,1.0,0,0,0,0,0,1,1.04
10,2018-04-24,0,0,3.38,0,0,2.0,1,0,0,0,0,1,0.94
11,2018-04-25,0,0,3.09,0,0,1.0,0,0,0,0,0,1,0.86
12,April,0,0,0.00,0,1,11.1,5,0,0,0,1,10,0.53
13,2018-05-02,0,0,2.84,0,0,1.0,1,0,0,0,0,2,0.87
14,2018-05-04,0,0,2.63,0,0,1.0,0,0,0,0,0,1,0.80
15,2018-05-05,1,0,2.51,0,0,0.2,0,0,0,0,0,2,0.77
16,2018-05-08,0,0,2.30,0,0,1.1,1,0,0,0,1,1,0.83
17,2018-05-10,1,0,2.60,0,0,1.2,2,1,1,0,2,2,0.98
18,2018-05-12,0,0,2.45,0,0,1.0,1,0,0,0,0,3,0.98
19,2018-05-13,0,0,2.33,0,1,1.0,0,0,0,0,0,0,0.93
20,2018-05-16,0,0,2.21,0,0,1.0,0,0,0,0,1,0,0.93
21,2018-05-19,0,0,2.11,0,0,1.0,0,0,0,0,0,2,0.89
22,2018-05-22,0,0,2.08,0,0,0.1,0,0,0,0,0,1,0.88
23,2018-05-23,1,0,1.99,0,0,1.0,0,0,0,0,0,0,0.84
24,2018-05-25,0,0,1.90,0,0,1.0,0,0,0,0,1,1,0.85
25,2018-05-26,0,0,1.82,0,0,1.0,0,0,0,0,0,1,0.81
26,2018-05-29,0,0,1.73,0,0,1.1,0,0,0,0,0,1,0.77
27,May,3,0,0.63,0,1,14.1,5,1,1,0,5,17,0.70
28,2018-06-01,0,0,2.73,0,0,0.1,2,3,3,2,2,0,0.91
29,2018-06-02,0,0,2.96,0,0,1.0,1,1,1,0,1,0,0.95
30,2018-06-09,0,0,2.86,0,0,1.0,0,0,0,0,0,2,0.92
31,2018-06-11,0,0,2.73,0,0,1.1,0,0,0,0,1,1,0.91
32,2018-06-12,0,0,2.70,0,0,0.1,0,0,0,0,0,0,0.90
33,2018-06-14,0,0,2.61,0,0,1.0,1,0,0,0,0,1,0.90
34,2018-06-19,0,0,3.19,0,0,0.0,2,2,2,0,1,0,1.00
35,2018-06-22,0,0,3.09,0,0,1.0,0,0,0,0,1,1,1.00
36,2018-06-24,0,0,3.00,0,0,1.0,0,0,0,0,0,0,0.97
37,2018-06-27,0,0,3.21,0,0,0.2,3,2,1,0,0,1,1.04
38,2018-06-28,0,0,3.38,0,0,1.0,2,1,1,0,1,0,1.10
39,June,0,0,8.31,0,0,8.2,11,9,8,2,7,6,2.08
40,2018-07-02,0,0,3.57,0,0,0.2,1,1,1,1,1,2,1.13
41,2018-07-04,0,0,3.47,0,0,1.0,0,0,0,0,0,2,1.10
42,2018-07-07,0,0,3.41,0,0,0.2,0,0,0,0,0,1,1.08
43,2018-07-09,0,0,3.32,0,0,1.0,1,0,0,0,0,2,1.08
44,2018-07-10,0,0,3.23,0,0,1.0,0,0,0,0,0,0,1.05
45,2018-07-13,0,0,3.92,0,0,0.0,2,3,3,0,0,0,1.10
46,2018-07-14,0,0,4.31,0,0,0.2,2,2,2,0,1,0,1.16
47,2018-07-22,0,0,4.20,0,0,1.0,0,0,0,0,2,0,1.18
48,2018-07-24,0,0,4.79,0,0,0.2,2,3,3,0,2,0,1.26
49,2018-07-28,0,0,4.68,0,0,1.0,1,0,0,0,0,2,1.25
50,2018-07-30,0,0,4.57,0,0,1.0,0,0,0,0,1,0,1.25
51,2018-07-31,0,0,4.47,0,0,1.0,1,0,0,0,0,0,1.24
52,July,0,0,8.38,0,0,9.2,10,9,9,1,7,9,1.76
53,2018-08-02,0,0,4.37,0,0,1.0,0,0,0,0,0,0,1.21
54,2018-08-07,0,0,4.27,0,0,1.0,1,1,0,0,0,2,1.21
55,2018-08-08,0,0,4.18,0,0,1.0,2,0,0,0,0,1,1.23
56,2018-08-10,0,0,4.28,0,0,1.0,2,1,1,0,0,2,1.24
57,2018-08-11,1,0,4.20,0,0,1.0,1,0,0,0,1,0,1.26
58,2018-08-15,0,1,4.29,0,0,1.0,1,1,1,0,1,2,1.27
59,2018-08-19,0,0,4.21,0,0,1.0,0,0,0,0,0,1,1.25
60,2018-08-21,0,0,4.15,0,0,0.2,1,0,0,0,0,1,1.25
61,2018-08-22,0,0,4.08,0,0,1.0,1,0,0,0,1,1,1.26
62,2018-08-24,0,0,4.00,0,0,1.0,2,0,0,0,0,1,1.28
63,2018-08-26,0,0,3.93,0,0,1.0,1,0,0,0,1,0,1.29
64,2018-08-28,0,0,3.86,0,0,1.0,0,0,0,0,0,1,1.27
65,2018-08-30,0,0,3.79,0,0,1.0,1,0,0,0,0,2,1.26
66,August,1,1,1.42,0,0,12.2,13,3,2,0,4,14,1.34
67,2018-09-01,0,0,3.72,0,0,1.0,0,0,0,0,0,1,1.24
68,2018-09-03,0,0,3.81,0,0,1.0,1,1,1,1,0,0,1.24
69,2018-09-04,0,0,3.75,0,0,1.0,0,0,0,0,1,2,1.23
70,2018-09-07,0,1,4.13,0,0,1.0,4,3,3,0,0,1,1.28
71,2018-09-11,0,0,4.11,0,0,0.1,0,0,0,0,0,1,1.27
72,2018-09-13,0,0,4.26,0,0,0.0,1,1,1,0,1,0,1.30
73,2018-09-16,0,0,4.19,0,0,1.0,1,0,0,0,0,1,1.30
