,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-28,0,0,4.91,3.2,3,2,0,3,5,1.64
1,July,0,0,4.91,3.2,3,2,0,3,5,1.64
2,2020-08-06,1,0,4.15,5.0,4,2,1,1,7,1.27
3,2020-08-11,0,0,5.68,4.0,7,4,3,2,8,1.58
4,2020-08-16,0,0,6.62,5.0,3,5,0,4,8,1.53
5,2020-08-22,0,1,6.65,4.0,6,3,1,1,4,1.57
6,2020-08-27,0,1,6.31,4.0,3,2,0,1,4,1.48
7,August,1,2,6.55,22.0,23,16,5,9,31,1.45
8,2020-09-01,0,1,6.46,5.0,6,4,1,3,4,1.53
9,2020-09-06,0,0,6.25,1.0,0,0,0,0,2,1.48
10,2020-09-09,0,0,6.06,1.0,0,0,0,0,0,1.44
11,2020-09-14,0,0,5.26,5.0,3,0,0,0,6,1.33
12,2020-09-20,1,0,4.81,5.1,3,1,0,0,2,1.23
13,2020-09-25,0,1,5.16,2.1,4,3,0,1,2,1.28
14,September,1,2,3.66,19.2,16,8,1,4,16,1.02
