,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-06-17,0,1,3.60,1,0,5.0,4,2,2,0,2,3,1.20
1,2021-06-23,1,0,3.38,1,0,5.2,5,2,2,1,2,1,1.22
2,2021-06-28,0,1,8.16,1,0,3.2,9,9,9,2,0,2,1.53
3,June,1,2,8.16,3,0,14.1,18,13,13,3,4,6,1.53
4,2021-07-04,0,0,7.94,1,0,2.2,7,2,2,0,1,0,1.76
5,2021-07-09,0,1,6.95,1,0,5.0,2,2,2,0,3,3,1.59
6,2021-07-21,1,0,5.79,1,0,6.0,4,2,1,0,2,4,1.46
7,2021-07-26,0,0,6.00,1,0,5.0,5,4,4,1,1,4,1.42
8,2021-07-31,0,1,5.59,1,0,5.2,7,5,2,1,2,3,1.45
9,July,1,2,4.07,5,0,24.1,25,15,11,2,9,14,1.40
10,2021-08-06,0,1,6.33,1,0,4.0,10,6,6,0,0,3,1.55
11,2021-08-12,1,0,6.10,1,0,6.0,8,3,3,2,0,2,1.52
12,2021-08-19,0,0,5.91,1,0,4.2,5,2,2,0,4,4,1.56
13,2021-08-27,0,0,5.46,1,0,6.0,6,1,1,0,1,5,1.52
14,August,1,1,5.23,4,0,20.2,29,12,12,2,5,14,1.65
15,2021-09-02,0,1,6.29,1,0,3.2,8,8,8,2,3,1,1.60
16,2021-09-08,0,0,6.14,1,0,3.0,4,1,1,0,0,4,1.59
17,2021-09-15,1,0,5.75,1,0,6.0,2,1,1,0,3,6,1.53
18,2021-09-20,0,0,5.73,1,0,5.0,4,3,3,0,3,2,1.52
19,2021-09-27,0,1,6.16,1,0,3.1,4,6,6,1,5,3,1.57
20,September,1,2,8.14,5,0,21.0,22,19,19,3,14,16,1.71
21,2021-10-02,0,0,5.80,1,0,5.0,2,0,0,0,1,7,1.51
22,October,0,0,0.00,1,0,5.0,2,0,0,0,1,7,0.60
