,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-04-12,0,1,27.00,0,0,1.1,4,4,4,1,0,2,3.00
1,2019-04-15,0,0,21.60,0,0,0.1,0,0,0,0,1,1,3.00
2,2019-04-16,0,0,13.50,0,0,1.0,1,0,0,0,1,0,2.63
3,2019-04-21,0,0,14.73,0,0,1.0,3,2,2,0,1,0,3.00
4,April,0,1,14.73,0,0,3.2,8,6,6,1,3,3,3.00
5,2019-05-01,0,0,10.80,0,0,1.1,1,0,0,0,1,1,2.60
6,2019-05-04,0,0,9.53,0,0,0.2,0,0,0,0,0,1,2.29
7,2019-05-08,0,0,7.04,0,0,2.0,0,0,0,0,1,2,1.83
8,2019-05-12,0,0,6.23,0,0,1.0,0,0,0,0,1,0,1.73
9,2019-05-15,0,0,6.52,0,0,1.0,2,1,1,0,0,2,1.76
10,2019-05-17,0,0,5.91,0,0,1.0,0,0,0,0,0,2,1.59
11,2019-05-20,0,0,5.25,0,0,1.1,0,0,0,0,0,2,1.42
12,2019-05-22,0,0,4.85,0,0,1.0,0,0,0,0,1,0,1.38
13,2019-05-24,0,0,6.08,0,0,0.1,3,2,2,2,0,0,1.58
14,2019-05-26,0,0,5.93,0,0,0.1,1,0,0,0,1,0,1.68
15,2019-05-27,0,0,5.52,0,1,1.0,0,0,0,0,1,1,1.64
16,May,0,0,2.45,0,1,11.0,7,3,3,2,6,11,1.18
17,2019-06-04,0,0,5.17,0,0,1.0,2,1,0,0,0,2,1.66
18,2019-06-05,0,0,4.86,0,0,1.0,0,0,0,0,1,0,1.62
19,2019-06-07,0,0,4.58,0,0,1.0,0,0,0,0,0,2,1.53
20,2019-06-11,0,0,4.12,0,0,2.0,0,0,0,0,0,3,1.37
21,2019-06-15,0,0,3.98,0,0,0.2,0,0,0,0,1,2,1.38
22,2019-06-16,0,0,3.74,0,0,1.1,1,0,0,0,1,1,1.38
23,2019-06-19,0,0,5.16,0,0,1.0,4,4,4,0,0,2,1.50
24,2019-06-21,0,0,4.74,0,0,2.0,0,0,0,0,2,3,1.46
25,2019-06-26,0,0,5.40,0,0,2.0,2,3,3,2,0,3,1.43
26,2019-06-30,0,0,5.46,0,0,1.1,3,1,1,0,0,1,1.46
27,June,0,0,5.40,0,0,13.1,12,9,8,2,5,19,1.28
28,2019-07-03,0,0,5.40,0,1,0.1,0,0,0,0,0,1,1.45
29,2019-07-06,0,0,5.22,0,0,1.0,0,0,0,0,1,1,1.43
30,2019-07-07,0,0,5.64,0,0,1.0,1,2,2,0,1,1,1.45
31,2019-07-13,0,0,5.64,0,0,0.0,0,0,0,0,2,0,1.52
32,2019-07-14,0,0,5.46,0,0,1.0,0,0,0,0,1,1,1.50
33,2019-07-16,0,0,5.63,0,0,0.2,1,1,1,0,0,2,1.50
34,2019-07-23,0,0,5.29,0,0,2.0,0,0,0,0,0,2,1.41
35,2019-07-25,0,0,5.77,0,0,0.1,0,2,2,0,2,0,1.46
36,2019-07-26,0,0,5.60,0,0,1.0,0,0,0,0,1,1,1.44
37,2019-07-28,0,0,5.35,0,0,1.2,1,0,0,0,0,0,1.41
38,2019-07-30,0,0,5.08,0,1,2.0,1,0,0,0,0,2,1.36
39,July,0,0,4.09,0,2,11.0,4,5,5,0,8,11,1.09
40,2019-08-03,0,0,5.18,0,0,1.0,2,1,1,0,0,1,1.38
41,2019-08-04,0,0,5.05,0,1,1.0,2,0,0,0,0,3,1.39
42,2019-08-09,0,0,5.18,0,0,0.2,2,1,1,0,0,1,1.42
43,2019-08-11,0,0,5.36,0,0,0.1,2,1,1,0,0,0,1.45
44,2019-08-14,0,0,5.27,0,0,0.2,0,0,0,0,0,1,1.43
45,2019-08-18,0,0,5.93,0,0,1.1,6,4,4,1,1,2,1.55
46,2019-08-21,0,0,5.80,0,0,1.0,0,0,0,0,0,0,1.51
47,August,0,0,10.50,0,1,6.0,14,7,7,1,1,8,2.50
48,2019-09-01,0,0,5.83,0,0,1.1,3,1,1,1,1,0,1.55
49,2019-09-03,0,0,5.59,0,0,2.0,2,0,0,0,0,2,1.53
50,2019-09-06,0,0,5.44,0,0,1.1,2,0,0,0,1,1,1.55
51,2019-09-11,1,0,5.26,0,0,1.2,1,0,0,0,0,1,1.52
52,2019-09-13,0,0,5.19,0,0,0.2,2,0,0,0,0,1,1.54
53,2019-09-14,0,0,5.09,0,0,1.0,1,0,0,0,0,1,1.53
54,2019-09-17,0,0,5.17,0,0,1.0,1,1,1,0,1,1,1.54
55,2019-09-18,0,0,5.63,0,0,0.1,2,3,3,1,1,0,1.58
56,2019-09-21,0,0,5.43,0,0,2.0,0,0,0,0,0,2,1.53
57,2019-09-23,0,0,5.65,0,0,1.0,3,2,2,0,0,1,1.55
58,2019-09-28,0,0,5.74,0,0,0.2,2,1,1,0,1,1,1.59
59,2019-09-29,0,0,5.74,0,0,0.0,2,0,0,0,1,0,1.64
60,September,1,0,5.54,0,0,13.0,21,8,8,2,6,11,2.08
