,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-07-31,0,0,0.00,1,0,4.0,1,0,0,0,1,1,0.50
1,July,0,0,0.00,1,0,4.0,1,0,0,0,1,1,0.50
2,2020-08-12,0,0,0.00,1,0,4.2,3,0,0,0,1,8,0.69
3,2020-08-18,0,0,0.00,1,0,6.0,2,0,0,0,0,3,0.55
4,2020-08-30,0,0,0.51,1,0,3.0,3,1,1,0,3,5,0.79
5,August,0,0,0.66,3,0,13.2,8,1,1,0,4,16,0.88
6,2020-09-05,0,0,0.76,1,0,6.0,3,2,1,1,0,8,0.72
7,2020-09-10,0,1,1.57,0,0,5.0,6,3,3,1,1,3,0.84
8,2020-09-15,1,0,1.51,1,0,7.0,4,1,1,0,0,2,0.79
9,2020-09-20,0,1,1.77,1,0,5.0,3,2,2,0,1,10,0.79
10,2020-09-26,1,0,2.31,1,0,6.0,7,4,4,0,0,6,0.84
11,September,2,2,3.41,4,0,29.0,23,12,11,2,2,29,0.86
