,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-07,0,1,13.50,4.0,7,6,2,2,5,2.25
1,2021-04-14,1,0,6.30,6.0,3,1,1,0,10,1.20
2,2021-04-21,0,1,6.75,3.1,4,3,0,2,3,1.35
3,2021-04-27,0,1,5.59,6.0,4,2,1,2,3,1.24
4,April,1,3,5.59,19.1,18,12,4,6,21,1.24
5,2021-05-02,0,0,4.81,5.0,4,1,1,2,8,1.23
6,2021-05-07,0,0,5.54,1.2,3,3,0,3,3,1.38
7,2021-05-14,0,0,4.86,7.1,4,2,1,2,9,1.26
8,2021-05-19,0,0,4.97,4.2,5,3,0,1,5,1.26
9,2021-05-24,0,1,4.91,6.0,5,3,2,3,3,1.27
10,May,0,1,4.38,24.2,21,12,4,11,28,1.30
11,2021-06-02,0,0,5.89,0.1,3,5,1,3,0,1.40
12,2021-06-08,0,1,6.32,2.2,8,4,0,1,4,1.51
13,2021-06-14,1,0,5.60,6.0,1,0,0,2,3,1.40
14,2021-06-19,0,0,5.31,4.2,2,1,0,3,6,1.37
15,2021-06-25,0,0,4.95,6.0,3,1,1,2,5,1.32
16,2021-06-30,0,1,5.54,3.0,8,6,1,1,2,1.40
17,June,1,2,6.75,22.2,25,17,3,12,20,1.63
