,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-07-24,0,1,4.15,1,0,4.1,3,2,2,0,0,2,0.69
1,2020-07-29,0,0,5.79,1,0,5.0,3,4,4,1,1,8,0.75
2,July,0,1,5.79,2,0,9.1,6,6,6,1,1,10,0.75
3,2020-08-03,0,1,4.11,1,0,6.0,3,1,1,0,4,6,0.91
4,2020-08-08,0,0,5.12,1,0,4.0,5,4,4,2,1,4,1.03
5,2020-08-15,1,0,4.44,1,0,5.0,2,2,1,1,1,8,0.95
6,2020-08-21,1,0,3.99,1,0,5.0,4,1,1,0,2,6,0.99
7,2020-08-28,0,0,4.11,1,0,5.2,7,4,3,2,1,6,1.06
8,August,2,1,3.51,5,0,25.2,21,12,10,5,9,30,1.17
9,2020-09-03,0,1,4.83,1,0,6.0,7,6,6,2,5,3,1.20
10,2020-09-09,1,0,4.24,1,0,5.2,4,0,0,0,4,4,1.22
11,2020-09-18,0,1,5.01,1,0,3.2,7,6,6,2,2,5,1.31
12,2020-09-23,1,0,4.66,1,0,5.2,6,1,1,0,1,5,1.30
13,2020-09-25,0,0,4.95,0,0,0.1,2,2,2,0,0,0,1.33
14,September,2,2,6.33,4,0,21.1,26,15,15,4,12,17,1.78
