,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-03,0,0,0.00,1.0,0,0,0,0,1,0.00
1,2021-04-06,0,0,3.00,2.0,2,1,1,0,4,0.67
2,2021-04-09,0,0,2.57,4.0,2,1,1,0,5,0.57
3,2021-04-14,1,0,3.00,5.0,3,2,1,1,2,0.67
4,2021-04-21,0,1,3.94,4.0,4,3,0,1,3,0.81
5,2021-04-25,0,0,3.32,3.0,1,0,0,2,2,0.84
6,2021-04-29,0,0,3.86,2.0,4,2,0,2,3,1.05
7,April,1,1,3.86,21.0,16,9,3,6,20,1.05
8,2021-05-04,0,1,4.57,0.2,4,2,0,1,0,1.25
9,2021-05-05,0,0,4.43,0.2,1,0,0,0,1,1.25
10,2021-05-08,1,0,3.96,2.2,1,0,0,1,3,1.20
11,2021-05-12,0,0,3.81,1.0,0,0,0,0,1,1.15
12,2021-05-13,0,0,3.71,0.2,0,0,0,0,1,1.13
13,2021-05-15,1,0,3.45,2.0,2,0,0,0,1,1.12
14,2021-05-17,0,0,3.34,1.0,1,0,0,0,1,1.11
15,2021-05-19,0,0,3.23,1.0,1,0,0,0,1,1.11
16,2021-05-21,0,0,3.13,1.0,0,0,0,0,1,1.07
17,2021-05-23,0,1,3.69,0.0,2,2,1,0,0,1.14
18,2021-05-26,1,0,3.58,1.0,0,0,0,1,2,1.13
19,2021-05-28,0,0,3.48,1.0,2,0,0,0,1,1.16
20,2021-05-30,0,0,3.34,1.1,3,0,0,1,2,1.23
21,May,3,2,2.57,14.0,17,4,1,4,15,1.50
22,2021-06-14,0,0,3.25,1.0,1,0,0,0,1,1.22
23,2021-06-16,0,0,3.65,1.0,3,2,0,0,1,1.27
24,2021-06-20,0,0,3.55,1.0,0,0,0,1,3,1.26
25,2021-06-23,0,0,3.46,1.0,1,0,0,0,2,1.26
26,2021-06-26,0,1,4.05,1.0,3,3,2,0,0,1.30
27,June,0,1,9.00,5.0,8,5,2,1,7,1.80
28,2021-07-27,0,0,3.95,1.0,1,0,0,0,1,1.29
29,2021-07-29,0,0,3.86,1.0,0,0,0,0,3,1.26
30,July,0,0,0.00,2.0,1,0,0,0,4,0.50
31,2021-08-01,0,0,3.77,1.0,1,0,0,0,1,1.26
32,2021-08-03,0,0,3.68,1.0,1,0,0,0,3,1.25
33,2021-08-07,0,0,3.63,0.2,1,0,0,0,0,1.25
34,2021-08-10,0,0,3.55,1.0,1,0,0,1,1,1.27
35,2021-08-12,0,0,3.40,2.0,2,0,0,0,0,1.26
36,2021-08-14,1,0,3.33,1.0,0,0,0,1,2,1.25
37,2021-08-17,0,0,3.26,1.0,1,0,0,0,2,1.25
38,2021-08-19,0,1,3.73,1.0,3,3,1,1,1,1.30
39,2021-08-22,0,0,3.83,1.0,2,1,0,0,1,1.32
40,2021-08-24,0,0,3.74,1.1,1,0,0,0,1,1.30
41,2021-08-25,0,1,3.69,0.2,1,0,0,2,0,1.34
42,2021-08-28,0,0,3.62,1.0,1,0,0,0,2,1.34
43,2021-08-31,0,0,3.56,1.0,0,0,0,0,0,1.31
44,August,1,2,2.63,13.2,15,4,1,5,14,1.46
45,2021-09-03,0,0,3.65,1.0,2,1,0,0,1,1.32
46,2021-09-05,0,0,3.57,1.1,0,0,0,0,1,1.29
47,2021-09-08,0,0,3.51,1.0,0,0,0,1,0,1.29
48,2021-09-10,0,0,3.45,1.0,2,0,0,0,1,1.30
49,2021-09-12,0,0,3.39,1.0,1,0,0,0,0,1.30
50,2021-09-15,0,0,3.29,2.0,1,0,0,0,4,1.27
51,2021-09-17,0,0,3.23,1.0,1,0,0,0,1,1.27
52,2021-09-18,0,0,3.18,1.0,0,0,0,1,1,1.26
53,2021-09-21,0,0,3.12,1.1,2,0,0,1,1,1.28
54,2021-09-25,0,0,3.06,1.1,1,0,0,0,2,1.27
55,2021-09-30,0,0,3.01,1.0,1,0,0,1,1,1.28
56,September,0,0,0.69,13.0,11,1,0,4,13,1.15
57,2021-10-03,0,0,2.97,1.0,1,0,0,0,0,1.28
58,October,0,0,0.00,1.0,1,0,0,0,0,1.00
