,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-04-01,0,1,22.50,2.0,4,5,1,1,4,2.50
1,2018-04-07,0,0,19.29,0.1,0,0,0,0,0,2.14
2,2018-04-09,0,0,16.88,0.1,1,0,0,1,0,2.63
3,2018-04-11,0,0,14.73,1.0,2,1,0,1,1,2.73
4,2018-04-13,0,0,10.80,1.1,1,0,0,2,4,2.60
5,2018-04-17,0,0,9.00,1.0,0,0,0,1,1,2.33
6,2018-04-19,0,0,7.71,1.0,1,0,0,0,0,2.14
7,2018-04-20,0,0,6.48,1.1,0,0,0,1,1,1.92
8,2018-04-22,0,0,6.30,1.2,4,1,1,0,0,2.00
9,2018-04-25,0,0,6.10,0.1,1,0,0,1,0,2.13
10,2018-04-25,0,0,5.56,1.0,2,0,0,1,2,2.21
11,2018-04-29,0,0,5.84,1.0,2,1,0,1,3,2.27
12,2018-04-30,0,0,5.54,0.2,0,0,0,0,1,2.15
13,April,0,1,5.54,13.0,18,8,2,10,17,2.15
14,2018-05-02,0,0,4.80,2.0,0,0,0,1,2,1.93
15,2018-05-06,0,0,4.50,1.0,1,0,0,0,1,1.88
16,2018-05-07,0,0,4.32,0.2,0,0,0,0,1,1.80
17,2018-05-08,0,0,4.00,1.1,0,0,0,0,2,1.67
18,2018-05-12,0,0,3.79,1.0,0,0,0,0,0,1.58
19,2018-05-12,0,0,3.72,0.1,0,0,0,0,0,1.55
20,2018-05-13,0,0,3.54,1.0,0,0,0,0,0,1.48
21,2018-05-17,0,0,3.48,0.1,1,0,0,1,0,1.55
22,2018-05-18,0,1,4.35,0.0,0,2,0,2,0,1.65
23,2018-05-20,0,1,4.79,0.0,2,1,0,0,0,1.74
24,2018-05-22,0,0,5.56,2.0,4,3,0,0,4,1.76
25,2018-05-25,1,0,5.32,1.0,0,0,0,0,2,1.69
26,2018-05-28,0,0,5.92,0.2,3,2,0,1,0,1.81
27,2018-05-29,0,0,6.75,1.0,4,3,2,0,1,1.89
28,May,1,2,8.03,12.1,15,11,2,5,13,1.62
29,2018-06-01,0,0,6.49,1.0,2,0,0,0,0,1.90
30,2018-06-05,0,0,6.26,1.0,0,0,0,0,1,1.83
31,2018-06-06,0,0,6.35,1.0,2,1,1,0,0,1.84
32,2018-06-09,0,0,6.14,1.0,0,0,0,2,0,1.84
33,2018-06-10,0,0,5.93,1.0,0,0,0,1,0,1.81
34,2018-06-13,0,0,5.74,1.0,0,0,0,1,2,1.79
35,2018-06-15,1,0,5.68,0.1,0,0,0,0,0,1.77
36,2018-06-16,1,0,5.51,1.0,1,0,0,2,1,1.81
37,2018-06-19,0,0,5.29,1.1,2,0,0,1,1,1.82
38,2018-06-22,0,0,5.14,1.0,0,0,0,0,1,1.77
39,2018-06-26,0,0,4.86,2.0,0,0,0,0,2,1.68
40,2018-06-29,0,0,4.74,1.0,1,0,0,1,1,1.68
41,June,2,0,0.71,12.2,8,1,1,8,9,1.26
42,2018-07-02,0,0,4.74,0.0,1,0,0,0,0,1.71
43,2018-07-05,0,0,4.62,1.0,0,0,0,0,0,1.67
44,2018-07-08,0,0,4.58,0.1,1,0,0,1,0,1.70
45,2018-07-09,0,0,4.46,1.0,2,0,0,0,0,1.71
46,2018-07-14,0,0,4.79,1.0,1,2,1,1,0,1.72
47,2018-07-20,0,0,4.68,1.0,1,0,0,2,1,1.75
48,2018-07-22,0,0,4.57,1.0,0,0,0,0,1,1.71
49,2018-07-24,0,0,4.57,2.0,1,1,0,0,1,1.65
50,2018-07-29,0,0,4.86,1.0,3,2,0,1,1,1.71
51,July,0,0,5.40,8.1,10,5,1,5,4,1.80
52,2018-08-03,0,1,4.88,1.2,2,1,0,1,0,1.71
53,2018-08-07,0,0,4.68,2.0,2,0,0,1,3,1.70
54,2018-08-11,0,0,4.59,1.0,0,0,0,0,2,1.67
55,2018-08-14,0,0,4.33,3.0,0,0,0,0,1,1.57
56,2018-08-19,0,0,4.47,2.1,2,2,0,1,2,1.56
57,2018-08-22,0,0,4.42,0.2,1,0,0,1,1,1.58
58,2018-08-24,0,0,4.34,1.0,0,0,0,0,2,1.55
59,2018-08-26,0,0,4.63,0.1,1,2,0,2,0,1.59
60,2018-08-29,0,0,4.88,0.2,1,2,0,2,0,1.63
61,August,0,1,4.97,12.2,9,7,0,8,11,1.34
62,2018-09-01,0,0,4.77,1.1,1,0,0,1,1,1.62
63,2018-09-05,0,0,4.70,1.0,0,0,0,1,0,1.61
64,2018-09-11,0,0,4.65,0.2,0,0,0,2,0,1.63
65,2018-09-15,0,0,4.50,2.0,2,0,0,1,1,1.63
66,2018-09-19,0,0,4.43,1.0,1,0,0,0,0,1.62
67,2018-09-20,0,0,4.34,1.1,1,0,0,0,1,1.60
68,2018-09-26,0,0,4.28,1.0,1,0,0,0,0,1.59
69,2018-09-27,0,0,4.21,1.0,1,0,0,0,0,1.58
70,2018-09-29,0,0,4.15,1.0,0,0,0,0,0,1.56
71,September,0,0,0.00,10.1,7,0,0,5,3,1.16
