,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-05-13,1,0,0.00,5.2,1,0,0,2,13,0.53
1,2018-05-19,0,0,3.72,4.0,3,4,1,6,5,1.24
2,May,1,0,3.72,9.2,4,4,1,8,18,1.24
3,2018-06-19,1,0,2.30,6.0,2,0,0,0,7,0.89
4,2018-06-26,1,0,1.59,7.0,1,0,0,1,10,0.71
5,June,2,0,0.00,13.0,3,0,0,1,17,0.31
6,2018-07-01,0,1,2.28,5.0,5,3,0,3,5,0.87
7,2018-07-06,1,0,2.14,6.0,3,1,0,3,6,0.89
8,2018-07-11,0,0,2.65,3.2,3,3,1,3,4,0.96
9,2018-07-25,0,1,3.74,6.0,4,7,2,4,7,1.02
10,2018-07-30,0,0,3.61,4.0,3,1,0,4,6,1.08
11,July,1,2,5.47,24.2,18,15,3,17,28,1.42
12,2018-08-04,1,0,3.54,6.0,2,2,1,2,8,1.03
13,2018-08-10,0,1,4.47,3.0,7,7,0,5,3,1.19
14,2018-08-17,0,1,4.48,6.0,3,3,1,3,5,1.17
15,2018-08-22,1,0,4.02,7.0,3,0,0,2,7,1.13
16,2018-08-29,0,0,4.40,4.1,6,5,2,1,5,1.15
17,August,2,2,5.81,26.1,21,17,4,13,28,1.29
18,2018-09-19,0,0,4.34,1.0,0,0,0,1,2,1.15
19,2018-09-24,0,0,4.25,3.2,3,1,0,0,3,1.14
20,September,0,0,1.93,4.2,3,1,0,1,5,0.86
