,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-04-23,0,1,7.20,5.0,6,4,0,0,6,1.20
1,April,0,1,7.20,5.0,6,4,0,0,6,1.20
2,2019-05-24,0,0,8.10,5.0,7,5,2,2,3,1.50
3,2019-05-29,1,0,7.20,5.0,7,3,1,2,6,1.60
4,May,1,0,7.20,10.0,14,8,3,4,9,1.80
5,2019-06-04,0,1,7.29,6.0,6,5,2,1,7,1.48
6,2019-06-09,0,1,8.06,4.2,7,6,1,2,7,1.56
7,2019-06-14,0,0,7.04,5.0,3,1,1,2,2,1.47
8,2019-06-20,0,0,6.75,2.2,3,1,0,4,5,1.56
9,June,0,2,6.38,18.1,19,13,4,9,21,1.53
10,2019-07-25,0,0,6.57,5.0,4,3,1,4,4,1.57
11,July,0,0,5.40,5.0,4,3,1,4,4,1.60
12,2019-08-13,0,1,7.81,2.0,6,7,4,1,3,1.66
13,August,0,1,31.50,2.0,6,7,4,1,3,3.50
14,2019-09-01,0,1,7.35,5.0,9,2,1,1,3,1.70
15,2019-09-07,0,1,7.06,5.2,5,3,2,2,8,1.65
16,2019-09-13,1,0,7.03,5.1,4,4,1,6,4,1.67
17,2019-09-18,0,0,6.71,5.1,5,2,2,1,3,1.62
18,2019-09-24,0,0,6.78,3.1,3,3,2,3,3,1.63
19,2019-09-29,0,0,6.56,5.0,2,2,1,3,4,1.59
20,September,1,2,4.85,29.2,28,16,9,16,25,1.48
