,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-04-01,0,1,13.50,1,0,4.0,7,6,6,3,2,5,2.25
1,2018-04-06,0,0,8.00,1,0,5.0,5,2,2,0,1,3,1.67
2,2018-04-11,1,0,6.60,1,0,6.0,6,3,3,1,3,7,1.60
3,2018-04-18,0,0,5.57,1,0,6.0,9,2,2,2,0,4,1.57
4,2018-04-23,0,1,4.66,1,0,8.0,4,2,2,1,1,7,1.31
5,2018-04-29,1,0,4.15,1,0,5.2,5,1,1,1,3,4,1.33
6,April,2,2,4.15,6,0,34.2,36,16,16,8,10,30,1.33
7,2018-05-05,0,0,3.30,1,0,9.0,2,0,0,0,2,6,1.15
8,2018-05-11,1,0,3.18,1,0,7.1,11,2,2,0,0,6,1.20
9,2018-05-17,0,1,3.88,1,0,4.2,8,6,6,2,2,6,1.28
10,2018-05-22,0,0,3.48,1,0,6.1,9,0,0,0,1,10,1.31
11,2018-05-27,0,1,4.31,1,0,2.2,6,7,7,1,2,1,1.38
12,May,1,2,4.50,5,0,30.0,36,15,15,3,7,29,1.43
13,2018-06-02,0,1,4.63,1,0,5.1,9,6,5,2,0,9,1.40
14,2018-06-09,0,0,4.58,1,0,6.2,9,3,3,1,0,6,1.40
15,2018-06-15,0,1,4.48,1,0,5.2,5,2,2,0,3,7,1.40
16,2018-06-21,0,0,4.38,1,0,6.0,4,2,2,1,4,3,1.39
17,2018-06-26,0,0,4.20,1,0,6.0,5,1,1,1,1,4,1.37
18,June,0,2,3.94,5,0,29.2,32,14,13,5,8,29,1.35
19,2018-07-01,1,0,4.05,1,0,8.0,6,2,2,1,0,2,1.32
20,2018-07-07,0,0,4.11,1,0,5.0,5,3,3,1,1,5,1.31
21,2018-07-12,0,1,4.33,1,0,5.0,12,5,5,1,1,2,1.37
22,2018-07-23,0,1,4.54,1,0,4.2,3,5,5,1,3,2,1.37
23,2018-07-28,1,0,4.43,1,0,7.0,9,2,2,1,2,5,1.38
24,July,2,2,5.16,5,0,29.2,35,17,17,5,7,16,1.42
25,2018-08-04,0,1,4.47,1,0,5.0,6,3,3,0,2,2,1.39
26,2018-08-10,1,0,4.27,1,0,8.0,6,1,1,0,0,8,1.35
27,2018-08-15,1,0,4.22,1,0,6.0,4,2,2,1,2,2,1.34
28,2018-08-21,1,0,3.99,1,0,8.0,4,0,0,0,2,5,1.30
29,2018-08-26,1,0,3.87,1,0,5.0,1,0,0,0,1,5,1.28
30,August,4,1,1.69,5,0,32.0,21,6,6,1,7,22,0.88
31,2018-09-01,0,0,3.78,1,0,6.0,5,3,1,1,0,4,1.26
32,2018-09-07,0,1,3.89,1,0,4.2,7,4,4,1,4,4,1.29
33,2018-09-14,1,0,3.92,1,0,5.2,7,4,3,1,2,1,1.30
34,2018-09-20,0,0,3.93,1,0,6.1,5,3,3,0,2,7,1.29
35,2018-09-30,0,1,3.92,1,0,5.0,5,3,2,1,3,6,1.30
36,September,1,2,4.23,5,0,27.2,29,17,13,4,11,22,1.45
