,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-08-15,1,0,18.00,1.0,1,2,1,1,2,2.00
1,2020-08-17,0,0,11.57,1.1,0,1,0,1,2,1.29
2,2020-08-19,0,0,8.10,1.0,0,0,0,0,2,0.90
3,2020-08-21,0,1,6.23,1.0,0,0,0,1,2,0.92
4,2020-08-23,1,0,4.26,2.0,0,0,0,1,0,0.79
5,2020-08-26,0,0,4.91,1.0,2,1,1,0,1,0.95
6,2020-08-29,0,0,4.32,1.0,0,0,0,1,3,0.96
7,August,2,1,4.32,8.1,3,4,2,5,12,0.96
8,2020-09-02,0,0,3.48,2.0,0,0,0,2,1,0.97
9,2020-09-05,0,0,3.27,0.2,0,0,0,2,1,1.09
10,2020-09-06,0,0,2.92,1.1,1,0,0,0,4,1.05
11,2020-09-08,1,0,2.70,1.0,0,0,0,1,1,1.05
12,2020-09-10,0,0,3.29,0.1,1,1,1,1,0,1.17
13,2020-09-12,0,0,3.29,0.0,0,0,0,0,0,1.17
14,2020-09-13,0,0,3.60,1.1,1,1,0,1,2,1.20
15,2020-09-14,1,0,3.38,1.0,0,0,0,1,3,1.19
16,2020-09-18,0,0,3.18,1.0,1,0,0,1,1,1.24
17,2020-09-19,0,0,2.89,1.2,0,0,0,0,3,1.13
18,2020-09-22,0,0,2.75,1.0,1,0,0,0,1,1.12
19,2020-09-24,0,0,2.57,1.1,1,0,0,0,1,1.10
20,2020-09-27,0,0,2.42,1.1,1,0,0,2,2,1.16
21,September,2,0,1.29,14.0,7,2,1,11,20,1.29
