,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-01,0,0,0.00,0,0,2.0,0,0,0,0,1,2,0.50
1,2021-04-03,0,0,6.00,0,0,1.0,2,2,2,1,0,0,1.00
2,2021-04-04,0,0,3.86,0,0,1.2,0,0,0,0,0,0,0.64
3,2021-04-06,0,0,4.05,0,0,2.0,2,1,1,1,0,0,0.75
4,2021-04-10,0,0,4.15,0,0,2.0,1,1,1,1,0,2,0.69
5,2021-04-14,0,0,3.38,0,0,2.0,1,1,0,0,2,1,0.84
6,2021-04-18,0,0,4.38,0,0,1.2,3,2,2,1,1,1,1.05
7,2021-04-22,0,0,3.95,0,0,1.1,2,0,0,0,0,1,1.10
8,2021-04-24,0,0,3.68,0,0,1.0,2,0,0,0,0,0,1.16
9,2021-04-28,0,0,7.04,0,0,0.2,4,6,6,0,4,0,1.63
10,April,0,0,7.04,0,0,15.1,17,13,12,4,8,7,1.63
11,2021-05-04,0,0,6.23,0,0,2.0,2,1,0,0,1,3,1.62
12,2021-05-08,0,0,5.79,0,0,1.1,1,0,0,0,0,2,1.55
13,2021-05-10,0,0,5.49,0,0,1.0,0,0,0,0,0,0,1.47
14,2021-05-13,0,0,5.23,0,0,1.0,0,0,0,0,0,0,1.40
15,May,0,0,0.00,0,0,5.1,3,1,0,0,1,5,0.75
16,2021-07-22,0,0,5.06,0,0,0.2,1,0,0,0,0,0,1.41
17,2021-07-29,0,0,4.70,0,0,1.2,2,0,0,0,0,3,1.39
18,July,0,0,0.00,0,0,2.1,3,0,0,0,0,3,1.29
19,2021-08-07,0,1,5.63,0,0,1.0,4,4,3,1,0,0,1.50
20,August,0,1,27.00,0,0,1.0,4,4,3,1,0,0,4.00
21,2021-09-09,0,1,5.84,0,0,0.2,2,1,1,0,1,1,1.58
22,2021-09-14,0,0,6.12,0,0,0.1,2,1,1,0,1,1,1.68
23,September,0,1,18.00,0,0,1.0,4,2,2,0,2,2,6.00
