W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020-07-24,0,0,0.0,0,0,1.0,0,0,0,0,2,2,2.0
2020-07-27,0,0,0.0,0,0,2.0,0,0,0,0,1,2,1.0
2020-08-02,0,0,0.0,0,0,2.0,1,0,0,0,2,4,1.2
2020-08-07,0,0,3.86,0,0,2.0,3,3,3,2,3,4,1.71
2020-08-14,0,0,3.6,0,0,3.0,1,1,1,0,3,4,1.6
2020-08-20,0,0,3.27,0,0,1.0,0,0,0,0,0,1,1.45
2020-08-28,0,0,3.0,0,0,1.0,0,0,0,0,2,2,1.5
2020-08-30,0,0,2.77,0,1,1.0,0,0,0,0,1,2,1.46
2020-09-05,0,0,3.21,0,1,1.0,1,1,1,1,0,1,1.43
2020-09-07,0,0,3.07,0,1,0.2,0,0,0,0,1,0,1.43
2020-09-11,0,0,2.87,0,0,1.0,0,0,0,0,0,0,1.34
2020-09-13,0,0,2.7,0,0,1.0,0,0,0,0,1,1,1.32
2020-09-17,0,0,2.55,0,0,1.0,0,0,0,0,0,0,1.25
2020-09-20,0,0,2.41,0,0,1.0,0,0,0,0,1,1,1.23
2020-09-25,0,0,2.29,0,0,1.0,2,0,0,0,1,0,1.32
2020-09-27,0,0,2.61,0,0,1.0,1,1,1,0,2,2,1.4
2021-05-21,0,0,13.5,0,0,2.0,2,3,3,1,1,3,1.5
2021-05-26,0,0,6.75,0,0,2.0,0,0,0,0,1,1,1.0
2021-06-27,0,0,5.4,0,0,1.0,0,0,0,0,0,1,0.8
2021-06-29,0,0,4.5,0,0,1.0,0,0,0,0,0,1,0.67
2021-07-03,0,0,3.0,0,0,3.0,1,0,0,0,1,4,0.67
2021-07-11,0,1,4.82,0,0,0.1,1,2,2,0,1,0,0.86
2021-07-21,0,0,4.35,0,0,1.0,0,0,0,0,1,2,0.87
2021-08-15,0,0,5.11,0,0,2.0,2,2,2,2,0,3,0.89
2021-08-20,0,0,4.4,0,0,2.0,0,0,0,0,0,4,0.77
2021-08-22,0,0,4.2,0,1,0.2,0,0,0,0,0,1,0.73
2021-08-26,0,0,3.94,0,0,1.0,1,0,0,0,2,2,0.88
2021-08-27,0,1,4.24,0,0,1.0,1,2,1,1,0,1,0.88
2021-08-30,0,0,4.08,0,0,0.2,0,0,0,0,0,0,0.85
2021-09-03,0,0,3.86,0,1,1.0,0,0,0,0,0,1,0.8
2021-09-05,1,0,3.66,0,0,1.0,0,0,0,0,0,1,0.76
2021-09-07,0,1,3.66,0,0,0.0,1,1,0,0,0,0,0.81
2021-09-11,0,0,3.48,0,0,1.0,2,0,0,0,0,1,0.87
2021-09-14,0,0,3.8,0,0,0.2,1,1,1,1,0,1,0.89
2021-09-15,0,0,3.68,0,0,0.2,1,0,0,0,1,1,0.95
2021-09-18,0,0,3.52,0,0,1.0,2,0,0,0,0,1,1.0
2021-09-19,0,0,3.38,0,0,1.0,0,0,0,0,0,0,0.96
2021-09-23,0,0,3.7,0,0,0.1,1,1,1,1,2,1,1.07
2021-09-25,0,0,4.26,0,0,1.0,2,2,2,0,1,2,1.14
2021-09-27,0,0,4.1,0,0,1.0,0,0,0,0,0,1,1.1
2021-10-03,0,0,3.9,0,0,1.1,0,0,0,0,1,2,1.08
