W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2020-08-19,0,0,6.23,4.1,7,3,1,0,7,1.62
2020-08-24,0,1,7.04,3.1,5,3,1,2,2,1.83
2020-08-30,0,0,6.75,3.0,2,2,1,2,4,1.69
2020-09-06,0,0,6.75,4.0,5,3,0,2,3,1.7
2020-09-11,0,0,5.85,5.1,1,2,0,2,5,1.4
2020-09-17,0,1,6.08,3.2,4,3,2,3,1,1.48
2020-09-23,0,1,6.99,4.2,5,6,2,2,4,1.48
2021-04-06,0,0,2.25,4.0,5,1,0,2,4,1.75
2021-04-12,1,0,0.82,7.0,4,0,0,2,5,1.18
2021-04-17,0,1,3.38,5.0,7,5,3,0,4,1.25
2021-04-23,0,1,5.23,4.2,7,6,2,3,1,1.45
2021-04-29,0,1,5.06,6.0,4,3,0,3,6,1.39
2021-05-05,0,0,4.41,6.0,3,1,0,4,3,1.35
2021-05-12,1,0,4.19,6.0,3,2,0,2,4,1.27
2021-05-17,1,0,3.69,7.2,3,1,1,3,7,1.19
2021-05-23,0,0,3.42,6.1,3,1,0,1,6,1.12
2021-05-28,0,0,3.28,5.0,5,1,1,0,7,1.11
2021-06-03,0,1,3.34,7.0,5,3,3,0,6,1.07
2021-06-09,0,0,3.44,6.0,4,3,1,2,6,1.06
2021-06-15,1,0,3.49,6.2,7,3,0,1,3,1.07
2021-06-20,0,0,3.61,5.0,8,3,2,1,4,1.12
2021-06-26,1,0,3.46,6.0,6,1,0,2,5,1.13
2021-07-02,0,1,3.55,3.0,4,2,0,1,4,1.15
2021-07-07,0,0,3.59,4.0,4,2,2,0,2,1.14
2021-07-19,0,0,3.44,4.0,1,0,0,0,2,1.11
2021-07-24,0,0,3.63,4.2,6,4,1,1,6,1.13
2021-07-29,1,0,3.41,7.0,4,0,0,2,2,1.11
2021-08-04,0,1,3.57,5.0,7,4,3,1,3,1.13
2021-08-10,0,0,3.66,4.1,5,3,3,1,4,1.14
2021-08-17,0,0,3.69,4.0,4,2,0,4,4,1.17
2021-08-24,1,0,3.55,5.0,3,0,0,2,2,1.16
2021-08-30,0,1,3.59,6.0,5,3,1,1,4,1.15
2021-09-05,0,0,3.51,3.0,0,0,0,0,2,1.13
2021-09-11,0,1,3.66,2.0,3,3,0,1,2,1.14
2021-09-17,0,0,3.64,3.0,3,1,0,1,3,1.14
2021-09-24,0,0,3.63,3.0,2,1,0,0,3,1.13
2021-09-29,0,1,3.71,4.0,5,3,1,0,4,1.14
