W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-05-03,0,0,0.0,0.2,0,0,0,0,1,0.0
2018-05-08,0,0,0.0,1.0,1,0,0,0,0,0.6
2018-05-11,0,0,0.0,0.2,1,0,0,1,1,1.29
2018-05-14,0,0,6.75,0.1,1,2,0,2,0,2.25
2018-05-27,0,0,16.88,0.0,3,3,0,0,0,3.38
2018-05-28,0,0,11.25,1.1,2,0,0,0,2,2.75
2018-05-30,0,0,9.0,1.0,1,0,0,1,2,2.6
2018-05-31,0,0,7.94,0.2,1,0,0,0,1,2.47
2018-06-02,0,0,6.75,1.0,0,0,0,0,1,2.1
2018-06-18,0,0,7.71,0.1,2,1,0,0,1,2.29
2019-05-01,0,0,0.0,1.1,0,0,0,0,0,0.0
2019-05-02,0,0,0.0,1.0,1,0,0,1,1,0.86
2019-05-04,0,0,0.0,1.0,3,0,0,0,1,1.5
2019-05-10,0,0,0.0,1.0,1,0,0,1,0,1.62
2019-05-11,0,0,0.0,1.0,0,0,0,0,0,1.31
2019-05-16,0,0,0.0,1.1,0,0,0,0,1,1.05
2019-05-19,0,0,0.0,1.0,0,0,0,0,1,0.91
2019-05-25,0,0,0.0,0.1,0,0,0,1,1,1.0
2019-05-27,0,0,0.0,1.0,0,0,0,0,0,0.89
2019-05-29,0,0,0.0,0.2,0,0,0,0,0,0.83
2019-05-30,0,0,0.0,1.2,0,0,0,0,0,0.71
2019-06-05,0,0,0.0,1.0,1,0,0,0,1,0.73
2019-06-07,0,0,0.0,0.2,1,0,0,0,1,0.77
2019-06-09,0,0,0.0,1.0,1,0,0,0,0,0.79
2019-06-11,1,0,0.0,1.1,0,0,0,0,2,0.72
2019-06-13,1,0,0.0,1.0,1,0,0,0,2,0.73
2019-06-18,1,0,0.0,0.2,1,0,0,0,0,0.76
2019-06-21,0,0,0.0,0.1,0,0,0,0,1,0.75
2019-06-22,0,1,1.02,0.1,4,2,0,1,0,1.02
2019-06-24,0,0,1.5,0.1,1,1,1,0,1,1.06
2019-06-26,0,0,2.5,0.0,2,2,0,0,0,1.17
2019-06-28,0,0,2.37,1.0,0,0,0,0,1,1.11
2019-06-30,0,0,3.15,1.0,3,2,1,0,0,1.2
2019-07-03,0,0,2.86,2.0,0,0,0,0,1,1.09
2019-07-06,0,0,2.86,0.0,1,0,0,2,0,1.23
2019-07-13,0,0,2.74,1.0,0,0,0,1,1,1.22
2019-07-14,0,0,3.0,1.0,1,1,1,0,1,1.21
2019-07-18,0,0,2.88,1.0,1,0,0,0,1,1.2
2019-07-20,0,0,2.77,1.0,1,0,0,1,0,1.23
2019-07-27,0,0,2.63,1.1,1,0,0,0,2,1.21
2019-07-30,0,0,2.45,2.0,1,0,0,0,0,1.16
2019-08-02,0,0,2.37,1.0,2,0,0,1,1,1.22
2019-08-04,0,0,2.3,1.0,0,0,0,1,1,1.21
2019-08-06,0,0,2.23,1.0,1,0,0,0,2,1.21
2019-08-10,0,0,2.2,0.1,0,0,0,2,1,1.26
2019-08-14,0,0,2.73,0.1,2,2,1,0,0,1.3
2019-08-16,0,0,2.73,0.0,0,0,0,0,0,1.3
2019-08-17,0,1,3.24,0.1,2,2,0,3,1,1.44
2019-08-19,0,0,3.15,1.0,0,0,0,0,1,1.4
2019-08-23,0,0,3.03,1.1,0,0,0,0,2,1.35
2019-08-25,0,0,2.95,1.0,0,0,0,0,0,1.31
2019-08-27,0,0,2.84,1.1,1,0,0,0,1,1.29
2019-08-30,0,0,2.82,0.1,1,0,0,0,0,1.3
2019-09-01,0,0,2.95,1.1,1,1,0,1,1,1.31
2019-09-03,1,0,3.15,0.1,1,1,1,0,0,1.33
