W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-04-03,0,0,1.8,5.0,2,1,0,4,4,1.2
2018-04-08,0,0,4.82,4.1,10,4,1,2,4,1.93
2018-04-13,1,0,4.7,6.0,5,3,1,0,4,1.5
2018-04-21,1,0,3.8,6.0,4,1,0,3,5,1.41
2018-04-26,0,0,3.76,5.0,4,2,1,3,6,1.41
2018-05-01,0,0,3.62,1.0,0,0,0,0,0,1.35
2019-09-15,0,0,13.5,2.0,4,3,1,0,2,2.0
2019-09-24,0,0,6.75,2.0,3,0,0,0,3,1.75
2020-07-31,1,0,1.59,5.2,5,1,1,1,4,1.06
2020-08-06,0,1,5.59,4.0,6,5,1,1,2,1.34
2020-08-11,1,0,5.17,6.0,4,3,1,1,4,1.15
2020-08-17,0,0,4.66,3.2,3,1,0,0,4,1.09
2020-08-28,0,0,4.44,5.0,5,2,0,0,6,1.07
2020-09-02,0,1,5.76,0.2,5,4,2,1,2,1.28
2020-09-07,0,0,5.72,3.1,6,2,0,2,1,1.41
2020-09-12,0,0,4.76,5.2,3,0,0,1,9,1.29
2020-09-18,0,0,5.12,4.2,5,4,1,2,7,1.32
2020-09-24,0,1,5.11,5.1,6,3,1,0,8,1.3
2021-04-05,1,0,0.0,6.0,4,0,0,0,7,0.67
2021-04-11,0,0,3.27,5.0,5,4,2,2,4,1.0
2021-04-17,0,1,4.24,6.0,2,4,2,2,7,0.88
2021-04-23,0,0,4.57,4.2,4,3,0,3,5,1.02
2021-04-29,0,0,4.39,5.0,6,2,1,1,1,1.09
2021-05-05,0,0,4.41,6.0,8,3,0,0,4,1.13
2021-05-11,1,0,3.96,6.0,2,1,1,1,9,1.03
2021-05-16,0,0,4.75,3.0,6,5,0,2,4,1.15
2021-05-21,0,0,4.07,7.0,5,0,0,0,11,1.09
2021-05-27,0,0,4.22,4.2,5,3,1,2,1,1.13
2021-06-02,1,0,3.92,6.1,5,1,0,2,6,1.12
2021-06-08,0,0,3.99,5.2,8,3,0,0,6,1.15
2021-06-15,0,0,4.2,5.1,5,4,1,4,4,1.19
2021-06-20,0,0,4.03,5.1,3,1,1,2,6,1.17
2021-06-26,0,1,4.06,6.0,8,3,0,2,5,1.21
2021-07-03,0,1,4.17,4.1,6,3,0,3,6,1.25
2021-07-08,0,1,4.16,6.2,4,3,2,2,9,1.23
2021-07-16,0,1,4.18,6.0,3,3,1,2,4,1.2
2021-07-22,0,0,3.96,5.2,3,0,0,1,6,1.18
2021-07-27,1,0,3.78,5.0,5,0,0,3,5,1.19
2021-08-01,0,0,3.69,5.0,4,1,0,1,5,1.19
2021-08-17,0,0,3.77,4.2,5,3,1,2,6,1.2
2021-08-23,1,0,3.69,5.0,2,1,1,4,2,1.2
2021-08-29,0,0,3.52,6.0,6,0,0,0,3,1.19
2021-09-04,0,0,3.47,4.2,6,1,0,2,5,1.21
2021-09-10,0,1,3.71,3.1,7,5,1,3,6,1.25
2021-09-16,0,0,3.63,5.2,6,1,1,1,12,1.25
2021-09-21,1,0,3.55,5.2,4,1,0,1,6,1.24
2021-09-26,0,0,3.49,5.0,7,1,0,0,4,1.24
2021-10-02,0,1,3.83,2.2,6,7,3,3,3,1.28
