W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-04-01,1,0,0.0,1,0,6.0,6,0,0,0,1,2,1.17
2018-04-07,0,1,9.35,1,0,2.2,9,9,9,2,3,3,2.19
2018-04-13,1,0,6.75,1,0,6.0,4,2,2,1,2,3,1.7
2018-04-19,0,1,6.98,1,0,4.2,3,4,4,1,5,4,1.71
2018-04-24,0,0,5.84,1,0,5.1,4,1,1,0,2,4,1.58
2018-05-02,0,0,6.31,0,0,1.0,3,2,2,0,0,0,1.64
2018-07-05,0,0,7.16,0,0,2.0,5,4,4,0,2,1,1.77
2019-04-16,0,0,6.75,0,0,1.1,2,1,1,1,1,1,2.25
2019-04-18,0,0,4.5,0,0,0.2,1,0,0,0,1,2,2.5
2019-04-19,0,0,3.0,0,0,1.0,0,0,0,0,1,1,2.0
2019-06-08,1,0,4.15,0,0,5.2,7,3,3,2,0,4,1.5
2019-07-21,1,0,2.63,1,0,5.0,4,0,0,0,2,4,1.39
2019-07-27,0,0,3.06,1,0,4.0,7,5,2,1,2,2,1.58
2019-08-02,0,0,3.2,0,0,7.2,8,3,3,1,0,5,1.42
2019-08-08,0,1,3.45,1,0,6.0,5,3,3,2,1,8,1.34
2019-08-14,1,0,3.38,1,0,6.0,4,2,2,0,1,6,1.26
2019-08-19,0,0,3.48,1,0,4.0,6,5,2,1,4,3,1.38
2019-08-24,0,1,4.11,1,0,4.2,6,5,5,2,2,2,1.41
2019-08-31,0,0,4.13,1,0,6.1,7,4,3,0,0,6,1.38
2019-09-06,0,0,4.45,1,0,4.1,6,4,4,1,3,3,1.43
2019-09-11,0,1,4.83,1,0,3.0,5,4,4,2,3,1,1.49
2019-09-18,0,0,4.81,1,0,4.0,5,2,2,1,2,2,1.51
2019-09-24,1,0,4.72,1,0,5.0,5,2,2,1,1,3,1.49
2019-09-29,0,1,5.38,1,0,3.1,7,7,7,3,2,2,1.54
2020-09-05,0,0,16.2,1,0,1.2,3,4,3,2,0,2,1.8
2021-08-15,0,1,1.93,1,0,4.2,5,2,1,0,3,3,1.71
2021-08-21,0,0,1.86,1,0,5.0,3,1,1,0,1,3,1.24
2021-08-27,0,1,3.07,1,0,5.0,6,3,3,1,0,4,1.23
2021-09-07,0,0,3.38,1,0,4.0,3,2,2,0,3,5,1.29
2021-09-14,1,0,2.66,1,0,5.0,5,0,0,0,1,5,1.27
2021-09-20,0,0,3.71,1,0,3.0,4,4,4,1,2,3,1.35
