W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019-08-05,0,0,0.0,0,0,0.2,2,1,0,0,0,1,3.0
2019-08-07,0,0,5.4,0,0,1.0,1,1,1,1,1,3,2.4
2019-08-09,0,0,3.86,0,0,0.2,0,0,0,0,0,1,1.71
2019-08-10,0,0,3.0,0,0,0.2,0,0,0,0,0,0,1.33
2019-08-13,1,0,1.8,0,0,2.0,1,0,0,0,0,2,1.0
2019-08-16,0,0,3.0,0,0,1.0,1,1,1,0,2,2,1.33
2019-08-17,0,0,2.57,0,0,1.0,1,0,0,0,0,2,1.29
2019-08-19,0,0,2.25,0,0,1.0,0,0,0,0,0,0,1.13
2019-08-20,0,0,2.0,0,0,1.0,0,0,0,0,0,1,1.0
2019-08-24,0,0,2.79,0,0,0.2,0,1,1,0,1,1,1.03
2019-08-25,0,0,2.53,0,0,1.0,0,0,0,0,0,1,0.94
2019-08-27,0,0,2.38,0,0,0.2,0,0,0,0,1,0,0.97
2019-08-30,0,0,2.19,0,0,1.0,1,0,0,0,0,1,0.97
2019-08-31,0,0,1.93,0,0,1.2,0,0,0,0,0,0,0.86
2019-09-01,0,0,1.84,0,0,0.2,0,0,0,0,0,0,0.82
2019-09-03,0,0,1.76,0,0,0.2,2,0,0,0,0,2,0.91
2019-09-06,1,0,1.56,0,0,2.0,0,0,0,0,2,3,0.92
2019-09-12,0,0,2.04,0,0,0.1,2,1,1,1,0,0,1.02
2019-09-14,0,0,1.93,0,0,1.0,0,0,0,0,0,1,0.96
2019-09-16,0,0,1.83,0,1,1.0,0,0,0,0,0,1,0.92
2019-09-18,0,0,1.74,0,0,1.0,2,1,0,0,0,1,0.97
2019-09-21,0,0,1.69,0,0,0.2,0,1,0,0,1,1,0.98
2019-09-23,0,0,1.61,0,0,1.0,0,0,0,0,1,3,0.99
2019-09-24,1,0,1.54,0,0,1.0,1,0,0,0,0,1,0.99
2019-09-28,0,0,1.48,0,1,1.0,1,0,0,0,0,0,0.99
2020-07-24,0,0,54.0,0,0,0.2,3,4,4,0,2,2,7.5
2020-07-26,0,0,21.6,0,0,1.0,1,0,0,0,1,1,4.2
2020-07-29,0,0,13.5,0,0,1.0,0,0,0,0,1,0,3.0
2020-07-31,0,0,12.27,0,0,1.0,2,1,1,1,0,1,2.73
2020-08-05,0,0,9.64,0,0,1.0,0,0,0,0,0,2,2.14
2020-08-10,0,0,9.0,0,0,0.1,2,0,0,0,0,0,2.4
2020-08-11,0,1,16.2,0,0,0.0,3,4,4,0,1,0,3.2
2020-08-15,0,0,14.29,0,0,0.2,0,0,0,0,1,0,3.0
2020-08-19,0,0,12.15,0,0,1.0,1,0,0,0,1,1,2.85
2020-08-21,0,0,10.57,0,0,1.0,1,0,0,0,0,2,2.61
2020-08-23,0,0,10.13,0,0,0.1,1,0,0,0,0,0,2.63
2020-08-24,0,0,9.0,0,0,1.0,1,0,0,0,1,1,2.56
2020-08-26,0,0,7.84,0,0,1.1,2,0,0,0,1,2,2.52
2020-08-29,0,0,7.94,0,0,1.0,1,1,1,1,0,0,2.38
2020-08-30,0,0,7.3,0,0,1.0,0,0,0,0,0,2,2.19
2020-09-02,0,0,7.43,0,0,1.0,2,1,1,1,0,1,2.18
2020-09-04,0,0,6.91,0,1,1.0,0,0,0,0,1,1,2.09
2020-09-08,0,0,6.32,0,0,1.1,0,0,0,0,2,1,2.04
2020-09-09,0,1,6.75,0,0,0.1,1,2,1,0,1,1,2.13
2021-04-01,0,0,0.0,0,0,1.0,0,0,0,0,1,1,1.0
2021-04-02,0,0,0.0,0,0,1.0,2,0,0,0,0,1,1.5
2021-04-04,0,0,0.0,0,0,0.1,0,0,0,0,0,1,1.29
2021-04-08,0,0,0.0,0,0,1.0,1,0,0,0,0,0,1.2
2021-04-12,0,0,2.08,0,0,1.0,2,1,1,0,0,2,1.38
2021-04-13,0,0,3.6,0,0,0.2,1,1,1,1,0,2,1.4
2021-04-16,0,0,3.0,0,0,1.0,0,0,0,0,0,0,1.17
2021-04-18,0,0,2.57,0,0,1.0,1,0,0,0,1,1,1.29
2021-04-20,0,0,2.25,0,0,1.0,0,0,0,0,0,2,1.13
2021-04-22,0,0,3.12,0,0,0.2,1,1,1,1,0,1,1.15
2021-04-28,0,0,4.0,0,0,0.1,1,2,1,1,1,1,1.33
2021-04-29,0,0,3.6,0,0,1.0,0,0,0,0,0,0,1.2
2021-05-02,0,0,3.27,0,0,1.0,1,0,0,0,1,0,1.27
2021-05-04,0,1,3.97,0,0,0.1,3,3,1,0,0,1,1.5
2021-05-08,0,0,3.86,0,0,0.1,0,0,0,0,0,0,1.46
2021-05-09,0,0,4.5,0,0,0.1,0,1,1,0,2,1,1.58
2021-05-11,0,0,6.57,0,0,0.1,2,3,3,1,1,0,1.78
2021-05-13,0,0,6.08,0,0,1.0,0,0,0,0,0,0,1.65
2021-05-14,0,0,5.65,0,0,1.0,1,1,0,0,1,1,1.67
2021-05-16,0,0,5.28,0,0,1.0,1,0,0,0,0,1,1.63
2021-05-18,0,0,7.16,0,0,1.0,2,4,4,1,1,2,1.71
2021-05-21,0,0,6.75,0,0,1.0,0,0,0,0,0,2,1.62
2021-05-25,0,0,6.52,0,0,2.0,3,1,1,0,0,3,1.6
2021-05-29,0,0,6.2,0,0,1.0,0,0,0,0,0,2,1.52
2021-05-31,0,0,5.91,0,0,1.0,1,0,0,0,0,1,1.5
2021-06-02,0,0,5.73,0,0,0.2,0,0,0,0,1,0,1.5
2021-06-04,0,0,5.87,0,0,1.0,1,1,1,1,0,1,1.48
2021-06-08,0,0,5.63,0,0,1.0,1,0,0,0,0,0,1.46
2021-06-11,0,0,5.55,0,0,0.1,0,0,0,0,0,0,1.44
2021-06-13,0,0,5.81,0,0,2.0,3,2,2,1,0,1,1.44
2021-06-16,0,0,5.6,0,0,1.0,1,0,0,0,0,2,1.43
2021-06-19,0,0,6.35,0,0,1.0,1,3,3,0,4,1,1.55
