W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-06-07,1,0,1.5,1,0,6.0,3,1,1,1,0,3,0.5
2018-06-13,0,1,11.05,1,0,1.1,8,8,8,0,2,0,1.77
2018-06-19,0,0,8.03,1,0,5.0,4,2,2,0,2,4,1.54
2018-06-24,0,1,8.83,1,0,5.0,8,6,6,1,0,4,1.56
2018-06-29,1,0,6.46,1,0,6.1,3,0,0,0,1,5,1.31
2018-07-06,0,1,7.16,1,0,4.0,7,6,5,0,1,3,1.41
2019-06-08,0,1,15.0,1,0,3.0,5,5,5,1,3,4,2.67
2019-09-06,0,1,13.5,0,0,1.0,2,1,1,0,0,1,2.5
2019-09-09,0,0,11.0,0,0,5.0,8,6,5,2,1,0,2.11
2019-09-14,0,0,10.64,0,0,2.0,4,2,2,0,0,3,2.09
2020-09-26,0,1,27.0,1,0,2.1,5,7,7,0,2,2,3.0
2021-08-18,0,1,5.06,1,0,5.1,5,3,3,0,3,3,1.5
2021-08-23,0,0,4.09,1,0,5.2,5,2,2,1,0,5,1.18
2021-08-29,0,0,2.81,1,0,5.0,5,0,0,0,1,1,1.19
2021-09-04,0,1,4.12,1,0,3.2,9,4,4,3,0,3,1.42
2021-09-10,0,0,5.24,1,0,2.2,6,4,4,0,1,3,1.57
2021-09-16,1,0,4.94,1,0,5.0,6,2,2,1,2,3,1.57
2021-09-21,0,1,5.17,1,0,4.0,6,4,3,0,1,5,1.6
2021-09-26,0,0,4.71,1,0,5.0,3,1,1,0,1,1,1.49
2021-10-02,0,1,5.87,1,0,2.0,7,6,6,3,1,2,1.62
