W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-29,0,0,27.0,0.1,3,1,0,0,0,9.0
2018-03-31,0,0,13.5,0.1,1,0,0,0,1,6.0
2018-04-01,0,0,5.4,1.0,0,0,0,1,0,3.0
2018-04-04,0,0,3.38,1.0,1,0,0,0,0,2.25
2018-04-06,0,0,7.36,1.0,2,2,1,0,1,2.18
2018-04-09,0,0,7.71,1.0,1,1,1,0,1,1.93
2018-04-13,0,0,6.35,1.0,1,0,0,0,0,1.76
2018-04-17,0,0,6.75,1.0,1,1,1,1,1,1.8
2018-04-18,0,0,5.87,1.0,1,0,0,1,2,1.83
2018-04-20,0,0,4.82,1.2,0,0,0,0,0,1.5
2018-04-22,0,0,4.35,1.0,2,0,0,0,2,1.55
2018-04-24,0,0,3.86,1.1,0,0,0,1,2,1.46
2018-04-27,0,0,3.55,1.0,0,0,0,0,0,1.34
2018-04-29,0,0,3.29,1.0,1,0,0,0,2,1.32
2018-05-01,1,0,4.3,1.0,3,2,0,0,0,1.43
2018-05-05,0,0,4.11,0.2,0,0,0,0,1,1.37
2018-05-06,0,0,4.02,0.1,0,0,0,3,0,1.53
2018-05-10,0,0,3.86,0.2,1,0,0,0,0,1.53
2018-05-12,0,0,3.63,1.0,1,0,0,0,0,1.5
2018-05-13,0,0,3.5,0.2,2,0,0,0,1,1.56
2018-05-15,0,0,3.38,0.2,0,0,0,0,0,1.5
2018-05-18,0,0,4.19,0.2,3,2,1,2,1,1.71
2018-05-22,0,0,3.98,1.0,0,0,0,1,0,1.67
2018-05-25,0,0,3.86,0.2,0,0,0,1,1,1.67
2018-05-26,0,0,3.68,1.0,0,0,0,0,1,1.59
2018-05-28,0,0,3.52,1.0,1,0,0,0,1,1.57
2018-05-30,0,1,5.01,0.1,2,4,0,1,1,1.67
2018-06-01,0,0,4.81,1.0,2,0,0,0,0,1.68
2018-06-04,1,0,4.62,1.0,0,0,0,0,0,1.62
2018-06-06,1,0,4.44,1.0,1,0,0,0,2,1.59
2018-06-10,0,0,4.33,0.2,1,0,0,0,1,1.59
2018-06-11,0,0,4.18,1.0,0,0,0,0,1,1.54
2018-06-12,0,0,4.34,1.0,2,1,1,0,2,1.55
2018-06-15,0,0,4.2,1.0,1,0,0,1,2,1.57
2018-06-17,0,0,4.02,1.1,1,0,0,1,0,1.56
