W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-31,0,0,1.59,5.2,5,1,1,0,9,0.88
2018-04-07,0,1,5.06,5.0,9,5,1,0,5,1.31
2018-04-13,1,0,5.29,6.1,5,4,2,1,7,1.18
2018-04-19,1,0,4.13,7.0,3,1,1,1,2,1.0
2018-04-25,0,1,4.8,6.0,9,5,1,1,9,1.13
2018-04-30,1,0,4.5,6.0,4,2,0,1,10,1.08
2018-05-05,0,0,4.1,5.2,5,1,1,2,5,1.1
2018-05-10,0,0,3.7,7.0,4,1,0,0,6,1.03
2018-05-15,0,0,3.46,6.0,4,1,0,1,5,1.01
2018-05-21,0,1,3.71,6.0,5,4,3,0,9,0.99
2018-05-27,0,1,3.65,6.0,6,2,1,3,5,1.04
2018-06-02,1,0,3.44,6.2,7,1,0,1,6,1.05
2018-06-08,1,0,3.53,5.2,8,3,2,2,5,1.1
2018-06-13,0,1,3.87,4.2,5,5,1,4,7,1.15
2018-06-18,1,0,3.9,6.1,7,3,2,2,5,1.17
2018-06-23,1,0,3.66,6.0,2,0,0,0,7,1.11
2018-06-28,1,0,3.41,7.0,7,0,0,0,6,1.11
2018-07-03,1,0,3.36,6.2,7,2,0,1,4,1.11
2018-07-08,0,0,3.39,4.1,6,2,0,3,5,1.15
2018-07-14,1,0,3.18,7.2,4,0,0,0,7,1.11
2018-07-22,1,0,3.05,8.0,2,1,1,1,13,1.06
2018-07-27,1,0,2.96,7.0,6,1,1,0,6,1.05
2018-08-02,0,1,2.96,6.0,4,2,1,1,5,1.04
2018-08-07,0,1,2.89,7.0,3,1,1,4,4,1.04
2018-08-13,0,1,3.0,6.1,6,4,2,2,6,1.05
2018-08-19,0,0,3.06,6.0,5,3,1,1,7,1.05
2018-08-26,1,0,2.93,6.2,5,0,0,2,6,1.05
2018-08-31,0,1,2.97,7.1,6,3,2,1,5,1.05
2018-09-06,0,0,3.08,5.1,6,4,2,2,4,1.06
2018-09-11,1,0,3.11,6.2,6,3,0,0,5,1.05
2018-09-16,0,1,3.2,6.1,8,4,1,2,2,1.07
2018-09-21,0,1,3.21,7.1,4,3,0,2,6,1.06
2018-09-26,1,0,3.21,6.0,8,2,0,2,6,1.08
2019-03-28,0,1,17.18,3.2,7,7,4,2,3,2.45
2019-04-02,1,0,9.31,6.0,6,3,2,0,10,1.55
2019-04-09,0,0,7.16,6.2,7,3,0,1,9,1.41
2019-04-14,1,0,5.79,7.0,4,2,2,1,6,1.2
2019-04-20,1,0,4.6,6.0,3,0,0,2,4,1.13
2019-04-25,1,0,3.72,7.0,2,0,0,1,7,0.99
