W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2021-05-18,0,0,9.0,4.0,5,4,2,1,4,1.5
2021-06-06,0,0,5.63,4.0,5,1,0,0,4,1.38
2021-06-11,0,0,4.85,5.0,7,2,1,1,7,1.46
2021-06-16,0,0,3.71,4.0,1,0,0,0,6,1.18
2021-06-22,0,0,4.64,4.1,6,4,1,2,2,1.31
2021-06-30,0,1,5.84,3.1,4,5,3,2,3,1.38
2021-07-05,1,0,4.85,5.0,2,0,0,3,7,1.31
2021-07-10,0,0,5.45,3.1,4,4,2,2,4,1.36
2021-07-20,0,0,5.45,5.0,5,3,1,1,4,1.34
2021-07-25,0,0,5.19,5.1,3,2,1,1,4,1.27
2021-07-31,0,0,4.94,4.0,4,1,0,1,6,1.27
2021-08-06,0,0,4.99,5.0,7,3,2,1,5,1.3
2021-08-11,0,0,4.53,5.1,6,0,0,1,6,1.3
2021-08-17,0,1,4.38,6.0,5,2,1,0,3,1.26
2021-08-25,0,0,4.06,5.0,4,0,0,1,7,1.24
2021-08-30,1,0,3.98,6.0,5,2,1,0,5,1.21
2021-09-06,0,0,4.0,4.0,6,2,1,0,4,1.22
2021-09-12,0,0,4.12,4.1,5,3,1,0,6,1.22
2021-09-18,0,1,4.34,4.0,4,4,2,2,3,1.23
2021-09-24,1,0,4.19,5.1,4,1,1,0,6,1.2
