W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-04-01,0,0,2.25,4.0,7,1,0,3,8,2.5
2018-04-07,1,0,3.6,6.0,4,3,0,2,4,1.6
2018-04-12,0,1,6.92,3.0,7,6,0,2,3,1.92
2018-04-20,0,0,8.27,3.1,5,5,1,4,0,2.08
2018-04-25,0,0,7.71,4.2,6,3,1,5,4,2.14
2018-04-30,0,1,6.67,6.0,4,2,0,3,4,1.93
2018-05-05,1,0,6.0,6.0,4,2,1,2,7,1.76
2018-05-11,0,1,6.39,5.0,9,5,2,3,2,1.84
2018-05-20,1,0,5.48,8.0,4,1,0,1,5,1.63
2018-05-26,0,1,5.98,3.2,7,5,1,3,7,1.71
2018-06-01,1,0,5.5,6.0,4,1,1,0,6,1.6
2018-06-06,0,0,4.81,8.0,2,0,0,2,8,1.46
2018-06-13,0,0,4.98,5.0,7,4,1,2,1,1.49
2018-06-18,1,0,4.89,5.0,6,2,0,1,7,1.48
2018-06-23,0,1,4.93,6.2,6,4,1,1,7,1.44
2018-06-30,0,1,5.44,2.1,7,6,1,2,0,1.51
2018-07-06,0,1,5.85,2.0,6,5,1,2,4,1.57
2018-07-11,1,0,5.46,6.0,3,0,0,1,8,1.51
2018-07-21,1,0,5.34,5.1,3,2,1,3,6,1.49
2018-07-26,1,0,5.08,5.0,3,0,0,2,5,1.47
2018-08-01,0,1,5.56,2.2,8,7,1,2,3,1.52
2018-08-07,1,0,5.4,3.0,1,0,0,1,4,1.5
2018-08-12,0,0,5.52,1.0,5,2,0,0,0,1.53
2018-08-15,0,0,5.43,3.1,4,1,0,3,2,1.55
2018-08-19,0,0,5.34,2.0,2,0,0,1,1,1.55
2018-08-25,1,0,5.05,6.1,3,0,0,1,7,1.5
2018-09-02,0,0,4.96,4.0,4,1,1,1,3,1.49
2018-09-11,0,1,4.99,3.0,4,2,0,3,2,1.51
2018-09-24,1,0,4.98,2.0,2,1,0,1,2,1.51
2018-09-29,0,0,4.9,2.0,1,0,0,0,3,1.5
2019-03-31,0,1,6.75,2.2,5,2,0,4,0,3.38
2019-04-05,0,1,2.89,6.2,3,1,0,0,7,1.29
2019-04-11,0,0,2.03,4.0,2,0,0,0,6,1.05
2019-04-17,0,1,2.79,6.0,2,3,1,2,9,0.93
2019-04-23,0,0,3.65,5.1,6,4,0,0,9,0.97
2019-04-28,0,1,3.64,5.0,3,2,0,2,5,0.98
2019-05-03,0,0,3.89,5.0,4,3,0,3,2,1.04
2019-05-08,0,0,4.15,4.1,6,3,1,5,3,1.21
2019-05-15,0,0,4.3,5.0,5,3,2,0,7,1.18
2019-05-21,1,0,3.78,6.0,5,0,0,4,9,1.22
2019-05-27,1,0,3.54,6.0,5,1,0,2,7,1.21
2019-06-02,0,1,3.54,5.0,5,2,0,1,4,1.21
2019-06-09,0,0,3.65,5.2,4,3,0,3,3,1.22
2019-06-16,1,0,3.77,5.0,5,3,2,1,8,1.21
2019-06-21,0,0,4.03,4.1,6,4,2,4,6,1.28
2019-06-28,1,0,3.94,6.1,4,2,1,1,6,1.24
2019-07-03,1,0,3.59,8.0,4,0,0,1,12,1.18
2019-07-12,0,0,3.42,7.0,5,1,0,3,9,1.18
2019-07-17,0,1,3.4,6.0,2,2,2,0,8,1.13
2019-07-22,0,0,3.29,6.0,4,1,0,2,7,1.13
2019-07-29,1,0,3.45,5.1,6,4,2,1,3,1.13
2019-08-04,0,0,3.25,7.0,4,0,0,4,7,1.13
2019-08-10,1,0,3.1,6.0,2,0,0,4,7,1.13
2019-08-15,1,0,2.98,5.0,1,0,0,3,10,1.12
2019-08-20,1,0,2.92,6.0,4,1,1,3,10,1.12
2019-08-26,1,0,2.92,6.0,2,2,1,5,6,1.12
2019-08-31,0,0,2.8,6.2,5,0,0,2,4,1.12
2019-09-05,0,0,2.75,6.0,4,1,0,0,7,1.1
2019-09-11,0,1,2.8,6.1,2,3,1,3,9,1.09
2019-09-17,1,0,2.8,6.2,4,2,0,3,9,1.09
2019-09-24,0,1,2.87,5.0,3,3,1,2,6,1.08
2020-07-24,1,0,1.5,6.0,3,1,1,2,9,0.83
2020-07-29,1,0,0.71,6.2,1,0,0,1,11,0.55
2020-08-03,1,0,0.96,6.0,4,1,1,2,8,0.7
2020-08-09,0,1,2.25,5.1,6,4,0,3,7,0.92
2020-08-14,1,0,2.05,6.2,5,1,1,1,10,0.91
2020-08-20,0,0,2.21,6.0,4,2,0,4,6,0.98
2020-08-27,1,0,1.94,5.0,4,0,0,2,4,1.01
2020-09-01,0,1,3.19,0.2,5,6,0,3,1,1.18
2020-09-10,0,1,3.94,3.1,6,5,0,3,4,1.29
2020-09-22,0,0,3.73,5.0,2,1,1,1,8,1.22
2020-09-27,0,0,3.7,5.1,2,2,0,4,4,1.21
2021-04-17,0,0,4.15,4.1,6,2,1,2,6,1.85
2021-04-23,0,1,7.88,3.2,6,5,1,3,6,2.13
2021-04-28,0,1,5.93,5.2,4,2,1,3,11,1.76
2021-05-05,0,0,3.92,7.0,2,0,0,2,8,1.35
2021-05-12,0,0,3.55,4.2,7,1,0,2,5,1.46
2021-05-17,0,1,3.86,5.0,5,3,2,2,3,1.45
