W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-05-26,1,0,0.0,0.1,0,0,0,0,1,0.0
2018-05-27,0,0,0.0,1.0,0,0,0,0,1,0.0
2018-05-29,0,0,0.0,1.0,1,0,0,0,3,0.43
2018-06-02,1,0,0.0,3.0,0,0,0,0,5,0.19
2018-06-06,0,0,0.0,1.0,0,0,0,0,2,0.16
2018-06-08,0,0,0.0,1.0,0,0,0,0,2,0.14
2018-06-09,1,0,0.0,1.2,0,0,0,0,3,0.11
2018-06-13,1,0,0.0,1.2,1,0,0,0,4,0.19
2018-06-15,0,0,0.77,1.0,1,1,1,0,1,0.26
2018-06-17,0,0,1.42,1.0,2,1,0,0,0,0.39
2018-06-19,1,0,1.84,2.0,2,1,0,2,0,0.61
2018-06-22,0,0,2.3,1.0,2,1,1,2,3,0.83
2018-06-25,0,0,2.89,3.0,4,2,1,1,4,0.96
2018-06-29,0,0,2.75,1.0,0,0,0,0,1,0.92
2018-06-30,0,0,2.57,1.1,0,0,0,1,2,0.9
2018-07-01,0,1,2.82,1.1,2,1,1,1,2,0.99
2018-07-04,0,0,2.78,0.1,0,0,0,0,0,0.97
2018-07-05,0,0,3.57,0.0,1,2,0,1,0,1.06
2018-07-06,0,0,3.42,1.0,1,0,0,0,1,1.06
2018-07-08,0,0,4.01,1.0,4,2,0,0,2,1.18
2018-07-09,0,0,3.86,1.0,0,0,0,0,1,1.13
2018-07-11,0,0,3.71,1.0,0,0,0,0,1,1.09
2018-07-13,0,0,3.58,1.0,1,0,0,1,2,1.12
2018-07-20,0,0,3.72,1.1,1,1,1,1,0,1.14
2018-07-23,0,0,4.03,0.0,0,1,0,1,0,1.17
2018-07-24,0,0,3.9,1.0,0,0,0,0,1,1.13
2018-07-26,1,0,3.77,1.0,0,0,0,0,0,1.1
2018-07-29,0,0,3.66,1.0,0,0,0,0,0,1.06
2018-08-02,0,0,3.55,1.0,1,0,0,0,1,1.06
2018-08-07,0,0,3.41,0.2,0,0,0,1,2,1.05
2018-08-07,0,0,3.48,0.2,0,0,0,0,0,1.04
2018-08-09,0,0,3.57,1.0,2,1,1,0,0,1.08
2018-08-13,0,0,3.96,1.0,2,2,1,0,1,1.1
2018-08-16,0,0,3.76,2.0,0,0,0,1,2,1.07
2018-08-18,0,0,3.83,1.2,1,1,1,1,0,1.08
2018-08-21,0,0,3.73,1.0,1,0,0,0,1,1.07
2018-08-22,0,0,3.89,0.2,1,1,1,0,0,1.08
2018-08-26,0,0,3.8,1.0,0,0,0,0,2,1.05
2018-08-27,0,0,3.71,1.0,0,0,0,0,0,1.03
2018-08-28,0,0,3.89,0.1,2,1,0,0,0,1.07
2018-09-01,0,0,4.0,1.0,2,1,1,0,1,1.09
2018-09-03,0,0,3.91,1.0,0,0,0,0,1,1.07
2018-09-05,0,0,3.83,1.0,2,0,0,1,0,1.11
2018-09-06,0,0,3.97,0.2,2,1,0,0,1,1.13
2018-09-11,0,0,3.91,0.1,0,0,0,1,0,1.14
2018-09-11,0,0,3.94,0.1,0,0,0,0,0,1.13
2018-09-17,0,0,3.86,0.2,0,0,0,0,2,1.12
2018-09-18,0,0,3.83,0.1,0,0,0,0,0,1.11
2018-09-22,0,0,3.75,1.0,0,0,0,0,2,1.09
2018-09-24,1,0,3.68,1.0,2,0,0,1,2,1.13
2018-09-28,0,0,3.61,1.0,1,0,0,0,0,1.13
2019-03-28,0,0,0.0,0.0,1,0,0,0,0,0.0
2019-03-31,0,0,0.0,1.0,0,0,0,0,2,1.0
2019-04-03,0,0,0.0,2.0,1,0,0,0,2,0.67
2019-04-04,0,0,0.0,0.2,0,0,0,1,2,0.82
2019-04-06,0,0,4.15,0.2,3,2,2,0,0,1.38
2019-04-08,0,0,5.06,1.0,3,1,1,0,0,1.69
2019-04-12,0,0,5.68,1.0,1,1,1,1,0,1.74
2019-04-27,0,0,7.11,0.0,1,1,0,0,0,1.89
2019-04-28,1,0,6.14,1.0,0,0,0,0,2,1.64
2019-04-29,0,0,4.82,2.0,1,0,0,0,1,1.39
2019-05-03,0,0,3.97,2.0,1,0,0,0,0,1.24
2019-05-05,0,0,3.65,1.0,0,0,0,0,0,1.14
2019-05-07,0,0,3.55,0.1,1,0,0,0,0,1.18
2019-05-10,0,0,3.38,0.2,0,0,0,1,0,1.2
2019-05-12,0,0,3.21,0.2,1,0,0,0,0,1.21
2019-05-16,0,0,3.0,1.0,0,0,0,0,1,1.13
2019-05-17,0,0,4.02,0.2,2,2,1,1,1,1.28
2021-06-15,0,0,0.0,0.2,0,0,0,0,1,0.0
2021-06-23,0,0,0.0,0.1,0,0,0,0,0,0.0
2021-06-24,0,0,13.5,1.0,2,3,1,1,1,1.5
2021-06-25,0,0,10.13,0.2,1,0,0,0,1,1.5
