W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-07-26,1,0,7.2,1,0,5.0,6,4,4,2,1,3,1.4
2018-08-16,0,1,8.0,1,0,4.0,11,8,4,1,2,2,2.22
2018-09-24,0,0,6.0,0,0,3.0,3,1,0,0,1,1,2.0
2018-09-30,0,0,5.4,1,0,3.0,1,1,1,0,2,5,1.8
2019-06-10,0,0,9.0,0,0,4.0,7,4,4,2,1,6,2.0
2019-06-23,0,0,6.0,0,0,2.0,3,0,0,0,1,2,2.0
2019-06-29,0,0,4.91,0,0,1.1,1,0,0,0,0,2,1.77
2019-07-03,0,0,4.32,0,0,1.0,0,0,0,0,0,1,1.56
2019-07-06,0,0,3.48,0,0,2.0,0,0,0,0,1,0,1.35
2019-07-12,0,0,3.97,0,0,1.0,2,1,1,0,1,1,1.5
2019-07-14,0,0,3.75,0,0,0.2,0,0,0,0,0,0,1.42
2019-07-16,1,0,3.55,0,0,0.2,0,0,0,0,0,0,1.34
2019-07-18,1,0,3.21,0,0,1.1,1,0,0,0,0,1,1.29
2019-07-21,1,0,2.81,0,0,2.0,2,0,0,0,0,3,1.25
2019-07-24,0,0,2.6,0,0,1.1,1,0,0,0,0,1,1.21
2019-07-27,0,0,4.12,0,0,2.1,6,4,4,2,2,5,1.47
2019-08-01,0,0,3.74,0,0,2.0,3,0,0,0,0,0,1.48
2019-08-04,0,0,3.57,0,0,1.0,0,0,0,0,0,1,1.41
2019-08-06,0,1,4.3,0,0,0.1,2,2,2,0,2,1,1.57
2019-08-07,0,0,4.5,0,0,1.0,3,2,1,0,0,0,1.63
2019-08-09,0,0,4.32,0,0,1.0,1,0,0,0,0,0,1.6
2019-08-11,0,0,4.33,0,0,2.0,1,1,1,1,0,3,1.52
2019-08-15,1,0,4.03,0,0,2.0,1,0,0,0,2,1,1.52
2019-08-17,0,0,3.9,0,0,1.0,1,0,0,0,0,0,1.5
2019-08-21,0,0,3.73,0,0,1.1,1,0,0,0,0,2,1.47
2019-08-23,0,0,4.28,0,0,2.1,4,3,3,1,0,2,1.49
2019-08-26,0,0,4.15,0,0,1.0,1,0,0,0,0,0,1.47
2019-08-27,0,0,4.0,0,0,1.1,0,0,0,0,0,1,1.42
2019-08-31,0,0,3.89,0,0,1.0,1,0,0,0,0,0,1.41
2019-09-02,0,0,3.79,0,0,1.0,1,0,0,0,0,0,1.39
2019-09-03,0,0,3.69,0,0,1.0,0,0,0,0,0,2,1.36
2019-09-05,0,0,3.66,0,0,0.1,0,0,0,0,0,0,1.35
2019-09-06,0,0,3.57,0,0,1.0,0,0,0,0,0,2,1.31
2019-09-08,1,0,3.51,0,0,0.2,1,0,0,0,0,1,1.32
2019-09-10,0,0,3.48,0,0,0.1,1,0,0,0,0,0,1.33
2019-09-12,0,0,3.46,0,0,0.1,0,0,0,0,0,0,1.32
2019-09-14,0,0,3.4,0,0,0.2,0,0,0,0,1,0,1.32
2019-09-17,0,0,3.35,0,0,0.2,1,0,0,0,0,0,1.33
2019-09-20,0,0,3.27,0,0,1.0,0,0,0,0,1,1,1.32
2019-09-24,0,0,3.35,0,0,1.2,3,1,1,0,0,2,1.34
2019-09-27,1,0,3.14,0,0,3.0,3,0,0,0,0,1,1.32
2020-09-05,0,0,10.8,0,0,1.2,2,2,2,0,2,0,2.4
2020-09-11,0,1,22.5,0,0,0.1,4,3,3,0,1,0,4.5
2020-09-13,0,0,20.25,0,0,2.0,4,4,4,1,1,1,3.5
2021-05-09,0,0,0.0,0,0,2.0,2,0,0,0,1,3,1.5
2021-05-12,0,0,0.0,0,0,0.2,1,0,0,0,1,2,1.88
2021-05-16,0,0,0.0,0,0,2.1,1,1,0,0,0,1,1.2
2021-05-19,0,0,0.0,0,0,1.0,0,0,0,0,1,1,1.17
2021-05-20,0,0,0.0,0,0,1.0,0,0,0,0,0,0,1.0
2021-05-22,0,0,0.0,0,0,2.0,0,0,0,0,0,1,0.78
2021-05-27,0,0,0.0,0,0,3.0,1,0,0,0,0,3,0.67
2021-05-30,0,0,0.0,0,0,0.1,1,0,0,0,1,0,0.81
2021-06-01,0,0,0.0,0,0,2.0,0,0,0,0,0,1,0.7
2021-06-05,1,0,0.0,0,0,3.0,0,0,0,0,0,3,0.58
2021-06-09,1,0,0.0,0,0,3.0,0,0,0,0,0,3,0.49
2021-06-12,0,0,0.42,0,0,1.0,2,1,1,0,0,0,0.56
2021-06-15,0,1,0.79,0,0,1.1,1,1,1,1,2,1,0.66
2021-06-19,1,0,0.71,0,0,2.2,1,0,0,0,1,3,0.67
2021-06-22,0,0,0.67,0,0,1.2,0,0,0,0,0,1,0.63
2021-06-25,0,1,0.66,0,0,0.1,1,1,0,0,1,0,0.7
2021-06-26,0,0,0.93,0,0,1.2,2,1,1,1,0,3,0.72
2021-07-02,1,0,0.88,0,0,1.2,1,0,0,0,0,2,0.72
2021-07-03,0,0,0.85,0,1,1.0,0,0,0,0,0,1,0.69
2021-07-08,0,0,0.83,0,0,1.0,0,0,0,0,1,2,0.7
2021-07-11,0,0,0.77,0,1,2.1,1,0,0,0,2,4,0.74
2021-07-16,0,0,0.75,0,1,1.0,1,0,0,0,0,3,0.75
2021-07-17,0,0,1.22,0,0,1.0,2,2,2,1,1,1,0.81
2021-07-21,0,1,1.18,0,0,1.0,1,1,0,0,0,0,0.82
2021-07-23,0,0,1.15,0,0,1.0,0,0,0,0,1,0,0.82
2021-07-25,0,0,1.14,0,1,0.1,0,0,0,0,0,1,0.81
