W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-05-27,0,0,0.0,0,0,2.0,1,0,0,0,1,2,1.0
2021-07-09,0,0,27.0,0,0,0.2,2,2,2,0,1,0,4.5
2021-07-10,0,0,13.5,0,0,0.2,0,0,0,0,0,1,2.25
2021-07-19,0,0,5.4,0,0,2.0,1,0,0,0,0,1,1.2
2021-07-24,0,0,4.91,0,0,0.1,1,0,0,0,1,0,1.64
2021-07-25,0,0,3.86,0,0,1.0,0,0,0,0,0,2,1.29
2021-07-31,0,0,2.84,0,0,1.2,3,0,0,0,0,2,1.42
2021-08-05,0,0,2.45,0,0,1.0,1,0,0,0,1,0,1.5
2021-08-06,0,0,2.16,0,0,1.0,1,0,0,0,1,0,1.56
2021-08-08,0,0,1.93,0,0,1.0,2,0,0,0,0,0,1.61
2021-08-15,0,0,5.06,0,0,1.1,5,5,4,0,0,2,1.88
2021-08-17,0,0,4.91,0,0,0.1,0,0,0,0,1,1,1.91
2021-08-19,0,0,5.11,0,0,1.1,2,1,1,1,0,1,1.86
2021-09-11,0,0,4.97,0,0,0.1,1,0,0,0,0,0,1.89
2021-09-16,0,0,4.61,0,0,1.0,1,0,0,0,0,2,1.83
2021-09-20,0,0,4.3,0,0,1.0,0,0,0,0,0,2,1.7
2021-09-21,0,0,4.11,0,0,0.2,1,0,0,0,1,1,1.76
2021-09-27,0,0,4.67,0,0,2.0,2,2,2,1,2,1,1.79
2021-10-01,0,0,4.34,0,0,1.1,0,0,0,0,0,2,1.66
