W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-31,0,1,9.0,1,0,4.0,7,4,4,1,0,6,1.75
2018-04-06,0,1,11.05,1,0,3.1,5,6,5,0,4,1,2.18
2018-04-11,0,1,8.76,1,0,5.0,7,3,3,0,3,2,2.11
2018-04-17,1,0,5.59,1,0,7.0,5,1,0,0,2,6,1.71
2018-04-23,0,0,5.55,1,0,5.0,7,3,3,0,2,2,1.73
2018-04-29,0,0,5.33,0,0,1.0,1,0,0,0,0,0,1.7
2018-05-02,0,1,7.67,1,0,4.0,11,10,10,3,2,1,1.91
2018-05-07,0,0,7.71,1,0,5.2,9,5,5,1,2,5,1.91
2018-05-13,0,1,7.82,1,0,3.0,6,3,3,1,3,5,2.0
2018-05-18,0,0,7.99,1,0,3.2,5,5,4,0,3,5,2.02
2018-05-30,0,0,7.85,1,0,5.1,8,5,4,0,2,6,2.0
2018-06-05,0,0,7.47,1,0,6.0,8,3,3,1,2,2,1.96
2018-06-10,0,0,7.88,1,0,3.0,9,6,5,1,1,0,2.04
2018-06-15,0,0,7.63,0,0,3.0,1,1,1,1,1,3,1.97
2018-06-23,0,0,7.63,0,0,2.1,4,2,2,0,0,3,1.96
2018-06-29,0,0,7.51,0,0,1.0,0,0,0,0,0,1,1.93
2018-07-01,0,0,7.55,0,0,2.0,2,2,2,0,1,0,1.91
2018-07-07,0,0,7.08,0,0,4.1,2,0,0,0,4,6,1.88
2018-07-20,0,1,7.11,0,0,1.0,2,1,1,0,0,0,1.88
2018-07-23,0,0,7.7,0,0,1.2,5,6,6,1,1,0,1.92
2018-07-30,0,0,7.75,0,0,0.2,1,1,1,0,2,1,1.94
2018-07-31,0,0,7.64,0,0,1.0,1,0,0,0,0,1,1.93
2018-08-05,0,0,7.6,0,0,4.0,4,3,3,2,0,4,1.88
2018-08-09,0,0,7.43,0,0,3.0,2,1,1,1,0,3,1.84
2018-08-12,0,0,7.24,0,0,2.0,0,0,0,0,0,2,1.79
2018-08-16,1,0,7.07,0,0,2.0,1,0,0,0,0,3,1.76
2018-08-19,1,0,6.99,0,0,1.0,0,0,0,0,0,1,1.74
2018-08-21,0,0,7.01,0,0,2.1,2,2,2,1,1,4,1.73
2018-08-25,0,0,6.95,0,0,2.0,1,1,1,1,2,3,1.72
2018-08-31,0,1,7.27,0,0,1.0,3,4,4,1,1,0,1.75
2018-09-05,0,0,7.19,0,0,1.0,0,0,0,0,0,1,1.73
2018-09-09,0,0,7.04,0,0,3.1,2,1,1,1,0,3,1.69
2018-09-12,0,0,7.03,0,0,1.1,1,1,1,1,0,1,1.68
2018-09-18,0,0,7.03,0,0,1.1,3,1,1,0,0,1,1.68
2018-09-23,0,0,6.96,0,0,1.0,0,0,0,0,1,0,1.68
2018-09-24,0,1,7.05,0,0,0.0,1,1,1,1,0,0,1.69
2018-09-27,0,0,6.98,0,0,1.0,0,0,0,0,0,1,1.67
2018-09-28,0,0,6.84,0,0,2.0,2,0,0,0,1,3,1.67
2018-09-30,0,0,6.79,0,0,0.2,0,0,0,0,0,0,1.66
2019-03-31,0,0,0.0,1,0,7.0,2,0,0,0,1,6,0.43
2019-04-06,0,0,0.0,1,0,3.0,1,0,0,0,0,3,0.4
2021-04-05,0,0,5.4,1,0,3.1,4,2,2,0,4,4,2.4
2021-04-11,0,0,7.56,1,0,5.0,9,5,5,2,0,5,2.04
2021-04-17,0,1,9.82,1,0,2.2,4,6,5,2,5,3,2.36
2021-05-05,0,0,9.0,0,0,1.0,0,0,0,0,1,1,2.25
2021-05-08,0,0,9.0,0,0,0.0,1,0,0,0,0,0,2.33
2021-05-09,0,0,8.36,0,0,2.0,2,1,1,0,0,0,2.14
2021-05-13,0,0,7.8,0,0,1.0,0,0,0,0,0,1,2.0
2021-05-15,0,0,7.16,0,0,1.1,1,1,0,0,0,1,1.9
2021-05-20,0,0,7.36,0,0,2.0,3,2,2,1,1,2,1.91
2021-06-25,0,0,5.79,1,0,5.0,3,0,0,0,1,2,1.67
2021-07-05,0,0,5.6,1,0,4.0,5,2,2,1,2,4,1.68
2021-07-10,0,0,5.4,1,0,4.1,3,2,2,1,3,1,1.64
2021-07-16,0,0,5.25,1,0,4.1,6,2,2,0,0,9,1.61
2021-07-22,0,1,5.79,1,0,6.0,6,6,6,2,3,4,1.6
2021-07-27,0,1,6.46,1,0,4.0,7,6,6,2,2,3,1.65
2021-08-04,1,0,6.3,0,0,4.0,3,2,2,1,0,3,1.58
2021-08-10,0,0,6.79,0,0,0.1,3,3,3,0,0,0,1.63
2021-08-14,1,0,6.07,1,0,6.0,0,0,0,0,2,8,1.49
2021-08-20,0,0,5.93,1,0,4.1,3,2,2,1,4,4,1.5
2021-08-26,0,1,6.12,1,0,4.0,7,4,4,1,2,2,1.55
2021-08-31,0,0,6.49,1,0,3.1,6,5,5,1,5,2,1.63
2021-09-06,0,0,6.3,0,0,2.0,0,0,0,0,1,3,1.6
2021-09-10,0,0,6.13,0,0,2.0,1,1,0,0,0,1,1.57
2021-09-16,0,0,6.29,0,0,1.0,1,2,2,0,2,0,1.59
