W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-08-31,0,0,0.0,0,0,1.0,0,0,0,0,0,1,0.0
2018-09-01,0,0,0.0,0,0,1.0,2,0,0,0,1,1,1.5
2018-09-04,0,0,0.0,0,0,1.0,1,0,0,0,0,0,1.33
2018-09-07,0,0,10.38,0,0,1.1,5,5,5,1,0,2,2.08
2018-09-09,0,0,9.64,0,0,0.1,1,0,0,0,0,0,2.14
2018-09-14,0,0,8.44,0,0,0.2,0,0,0,0,0,1,1.88
2018-09-16,0,0,7.11,0,0,1.0,1,0,0,0,0,0,1.74
2018-09-23,0,0,6.14,0,0,1.0,1,0,0,0,0,1,1.64
2018-09-25,0,1,7.36,0,0,0.0,2,1,1,0,0,0,1.91
2018-09-28,0,0,6.48,0,0,1.0,0,0,0,0,0,1,1.68
2019-05-23,0,0,9.0,0,0,1.0,2,1,1,0,0,1,2.0
2019-06-21,0,0,4.5,0,0,1.0,0,0,0,0,1,3,1.5
2019-06-22,0,0,2.45,0,0,1.2,2,1,0,0,1,2,1.64
2019-06-30,0,0,1.8,0,0,1.1,0,0,0,0,1,0,1.4
2019-07-01,0,0,3.86,0,0,2.0,4,3,2,0,1,0,1.71
2019-07-23,0,0,3.38,0,0,1.0,0,0,0,0,1,2,1.63
2019-07-24,0,0,3.24,0,0,0.1,0,0,0,0,0,1,1.56
2019-07-26,0,0,3.12,0,0,0.1,0,0,0,0,0,0,1.5
2019-07-27,0,0,2.7,0,0,1.1,0,0,0,0,2,2,1.5
2019-07-30,0,0,2.45,0,0,1.0,0,0,0,0,0,2,1.36
2019-08-02,0,0,2.25,0,0,1.0,0,0,0,0,0,0,1.25
2019-08-03,1,0,2.08,0,0,1.0,1,0,0,0,0,2,1.23
2019-08-05,1,0,1.98,0,0,0.2,0,0,0,0,0,0,1.17
2019-08-11,0,0,1.72,0,0,2.0,1,0,0,0,0,4,1.09
2019-08-15,0,0,2.7,0,0,1.0,3,3,2,0,0,1,1.2
2019-08-17,0,0,2.55,0,1,1.0,0,0,0,0,0,0,1.13
2019-08-20,0,0,2.41,0,0,1.0,0,0,0,0,0,1,1.07
2019-08-22,0,0,2.33,0,1,0.2,0,0,0,0,0,1,1.03
2019-08-24,0,0,2.21,0,0,1.0,0,0,0,0,1,1,1.03
2019-08-25,0,0,3.43,0,0,0.2,1,3,3,0,2,0,1.14
2019-08-28,0,0,3.22,0,0,1.1,1,1,0,0,0,1,1.12
2019-08-31,0,0,3.09,0,0,1.0,2,0,0,0,0,2,1.16
2019-09-01,0,0,2.96,0,0,1.0,0,0,0,0,0,0,1.11
2019-09-03,0,0,2.88,0,0,0.2,0,0,0,0,0,1,1.08
2019-09-07,0,0,2.77,0,0,1.0,1,0,0,0,1,1,1.12
2019-09-10,0,0,2.57,0,0,2.0,0,0,0,0,1,1,1.07
2019-09-12,0,0,2.79,0,0,1.0,2,1,1,0,1,3,1.14
2019-09-16,0,0,2.61,0,0,2.0,0,0,0,0,0,1,1.06
2019-09-18,0,0,2.53,0,0,1.0,0,0,0,0,1,1,1.06
2019-09-20,0,0,2.45,0,0,1.0,1,0,0,0,2,1,1.12
2019-09-27,0,0,2.43,0,0,0.1,1,0,0,0,0,0,1.14
2020-07-27,0,0,0.0,0,0,0.2,1,0,0,0,0,0,1.5
2020-07-31,0,0,0.0,0,0,1.0,2,0,0,0,0,1,1.8
2020-08-01,0,0,0.0,0,1,0.2,0,0,0,0,1,0,1.71
2020-08-03,0,0,0.0,0,1,1.1,1,0,0,0,0,1,1.36
2020-08-12,0,0,0.0,0,0,1.1,1,0,0,0,0,3,1.2
2020-08-13,0,0,1.5,0,1,1.0,2,1,1,0,0,0,1.33
2020-08-17,0,0,1.35,0,0,0.2,1,0,0,0,0,0,1.35
2020-08-18,0,0,1.13,0,1,1.1,0,0,0,0,1,3,1.25
2020-08-22,0,0,3.24,0,0,0.1,2,2,2,1,1,1,1.56
2020-08-26,0,0,5.0,0,0,0.2,2,2,2,0,0,0,1.67
2020-08-29,0,0,4.5,0,0,1.0,1,0,0,0,0,2,1.6
2020-09-01,0,0,4.22,0,0,0.2,1,0,0,0,1,1,1.69
2020-09-04,0,0,3.86,0,0,1.0,1,0,0,0,0,2,1.63
2020-09-06,0,0,3.65,0,0,0.2,1,0,0,0,0,1,1.62
2020-09-07,0,0,3.38,0,0,1.0,0,0,0,0,0,0,1.5
2020-09-10,0,0,3.14,0,0,1.0,0,0,0,0,0,2,1.4
2020-09-11,0,1,3.52,0,0,1.0,1,1,1,0,1,1,1.43
2020-09-15,0,0,3.31,0,0,1.0,1,0,0,0,1,1,1.47
2020-09-16,0,0,3.12,0,0,1.0,0,0,0,0,0,1,1.38
2021-08-10,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0.0
2021-08-13,0,0,0.0,0,0,1.0,0,0,0,0,0,1,0.0
2021-08-17,0,0,0.0,0,0,0.2,2,0,0,0,0,2,0.75
2021-08-18,0,0,0.0,0,0,1.0,0,0,0,0,1,0,0.82
2021-08-22,0,0,3.86,0,0,1.0,2,2,2,0,1,2,1.29
2021-08-25,0,0,3.18,0,0,1.0,0,0,0,0,0,1,1.06
2021-08-29,0,0,4.05,0,0,1.0,1,1,1,0,2,1,1.35
2021-08-31,0,0,3.52,0,1,1.0,0,0,0,0,0,2,1.17
2021-09-02,0,0,4.15,0,0,1.0,3,2,1,0,0,1,1.38
2021-09-03,0,0,3.72,0,1,1.0,0,0,0,0,0,3,1.24
2021-09-05,0,0,3.09,0,1,2.0,0,0,0,0,2,2,1.2
2021-09-08,0,0,2.63,0,0,2.0,2,0,0,0,0,0,1.17
2021-09-12,0,0,2.3,0,0,2.0,0,0,0,0,0,4,1.02
2021-09-14,0,0,2.16,0,1,1.0,0,0,0,0,0,3,0.96
2021-09-17,0,1,4.15,0,0,0.2,3,4,4,0,2,2,1.21
2021-09-19,0,0,5.0,0,0,0.2,2,2,2,0,3,1,1.44
2021-09-22,0,0,4.74,0,0,1.0,0,0,0,0,0,1,1.37
2021-09-25,0,0,4.5,0,0,1.0,0,0,0,0,1,1,1.35
2021-09-26,0,0,4.71,0,0,1.0,1,1,1,1,0,0,1.33
2021-09-29,0,0,4.5,0,0,1.0,0,0,0,0,1,0,1.32
2021-10-01,0,0,4.5,0,0,0.0,1,0,0,0,0,0,1.36
2021-10-02,0,0,4.3,0,1,1.0,0,0,0,0,1,2,1.35
